# File: A44.india_state_in_EJ_comm_F_Uoth_Y.csv
# Title: State-wise apploth energy demand in India
# Units: EJ/yr
# Comments: commential apploth energy demand
# Source: Refer to India_bld disaggg
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
state,sector,fuel,service,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
HP,comm,coal,comm others,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192
HR,comm,coal,comm others,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098
JH,comm,coal,comm others,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103,0.34103
JK,comm,coal,comm others,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084,0.0084
KA,comm,coal,comm others,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091,0.00091
KL,comm,coal,comm others,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512,0.00512
LA,comm,coal,comm others,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019,0.00019
LD,comm,coal,comm others,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
MH,comm,coal,comm others,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089,0.0089
ML,comm,coal,comm others,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291
MN,comm,coal,comm others,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268,0.00268
MP,comm,coal,comm others,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459,0.01459
MZ,comm,coal,comm others,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004
NL,comm,coal,comm others,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035
OD,comm,coal,comm others,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047,0.05047
PB,comm,coal,comm others,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131,0.00131
PC,comm,coal,comm others,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002
RJ,comm,coal,comm others,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123,0.0123
SK,comm,coal,comm others,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002
TN,comm,coal,comm others,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108
TR,comm,coal,comm others,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
TS,comm,coal,comm others,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
UK,comm,coal,comm others,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085,0.00085
UP,comm,coal,comm others,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187,0.03187
WB,comm,coal,comm others,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953,0.34953
AN,comm,biomass,comm others,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011,0.00011
AP,comm,biomass,comm others,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753,0.01753
AR,comm,biomass,comm others,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094
AS,comm,biomass,comm others,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321,0.01321
BR,comm,biomass,comm others,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541,0.01541
CG,comm,biomass,comm others,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563
CH,comm,biomass,comm others,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002
DD,comm,biomass,comm others,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001
DL,comm,biomass,comm others,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
DN,comm,biomass,comm others,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006,0.00006
GA,comm,biomass,comm others,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012
GJ,comm,biomass,comm others,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193,0.01193
HP,comm,biomass,comm others,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034
HR,comm,biomass,comm others,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034
JH,comm,biomass,comm others,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853
JK,comm,biomass,comm others,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366,0.00366
KA,comm,biomass,comm others,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107,0.02107
KL,comm,biomass,comm others,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332,0.01332
LA,comm,biomass,comm others,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008
LD,comm,biomass,comm others,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002
MH,comm,biomass,comm others,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815,0.01815
ML,comm,biomass,comm others,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
MN,comm,biomass,comm others,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059,0.00059
MP,comm,biomass,comm others,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527,0.01527
MZ,comm,biomass,comm others,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051,0.00051
NL,comm,biomass,comm others,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109,0.00109
OD,comm,biomass,comm others,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726,0.01726
PB,comm,biomass,comm others,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539,0.00539
PC,comm,biomass,comm others,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014,0.00014
RJ,comm,biomass,comm others,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217,0.02217
SK,comm,biomass,comm others,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012
TN,comm,biomass,comm others,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228,0.01228
TR,comm,biomass,comm others,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251,0.00251
TS,comm,biomass,comm others,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
UK,comm,biomass,comm others,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037
UP,comm,biomass,comm others,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121,0.03121
WB,comm,biomass,comm others,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865,0.01865
AN,comm,refined liquids,comm others,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
AP,comm,refined liquids,comm others,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
