# File: A44.india_state_subregional_income_share.csv
# Title: Subregional income share
# Units: Share
# Source: Same as pop share
# Column types: ccnnnnnnnnnnnnnnnnnnnnnn
# ----------
SK,resid urban,0.412630201,0.412630201,0.412630201,0.415684046,0.528887166,0.631067368,0.720754963,0.796418473,0.859167237,0.883595907,0.892143808,0.891855808,0.891566265,0.891275168,0.890982503,0.890688259,0.890392422,0.89009498,0.889795918,0.889495225,0.889192886,0.888888889
TN,resid urban,0.575263716,0.575263716,0.575263716,0.574764853,0.594250504,0.613583269,0.632916217,0.652419819,0.672194751,0.706183805,0.757496212,0.80964729,0.821959749,0.834276029,0.841203944,0.840125392,0.839032088,0.837923729,0.8368,0.83566058,0.834505138,0.833333333
TS,resid urban,0.595767814,0.595767814,0.595767814,0.599293259,0.63259332,0.664130511,0.69433022,0.723396215,0.751742275,0.77842497,0.817492854,0.855585484,0.87088706,0.886477945,0.894661679,0.893873995,0.893074442,0.89226275,0.89143864,0.890601826,0.889752011,0.888888889
TR,resid urban,0.503659242,0.503659242,0.503659242,0.50339758,0.563982007,0.618654348,0.668200277,0.71316471,0.753974034,0.794291649,0.832766534,0.852588352,0.867940409,0.871504268,0.875083569,0.872801538,0.870434577,0.867977855,0.865426168,0.862773899,0.860014984,0.857142857
UP,resid urban,0.406501739,0.406501739,0.406501739,0.406312774,0.414406498,0.422032003,0.429355742,0.436512804,0.443605822,0.469903779,0.506071628,0.541957275,0.559595885,0.5777915,0.596554861,0.61589724,0.635830553,0.656367498,0.677521705,0.699307908,0.721742133,0.744841908
UK,resid urban,0.601002375,0.601002375,0.601002375,0.597312969,0.617958344,0.637034583,0.654601016,0.671146264,0.679119686,0.697831016,0.726944531,0.755324907,0.764148894,0.772694293,0.780996762,0.789090623,0.797009359,0.804786129,0.812454302,0.820048039,0.827602941,0.83515681
WB,resid urban,0.556610711,0.556610711,0.556610711,0.556380094,0.575448674,0.593895692,0.61190606,0.629651142,0.647291861,0.677844667,0.719283269,0.759625653,0.771629376,0.783946761,0.796597022,0.809601521,0.822984033,0.836771053,0.850992151,0.865680382,0.880872763,0.888888889
AN,resid rural,0.36888242,0.36888242,0.36888242,0.350414218,0.328675188,0.308973033,0.28939005,0.269637792,0.252221609,0.241705706,0.204434729,0.175585361,0.166663562,0.157850264,0.14911605,0.140431344,0.131766054,0.123089184,0.114368413,0.10556962,0.108211346,0.111111111
AP,resid rural,0.566767607,0.566767607,0.566767607,0.569367094,0.539700554,0.510481382,0.481451324,0.452359736,0.423054064,0.391163015,0.3455996,0.299688804,0.279560243,0.259719669,0.240107631,0.220665864,0.201336711,0.182062543,0.162785174,0.150791188,0.153113063,0.155507559
AR,resid rural,0.597985071,0.597985071,0.597985071,0.594788893,0.580967405,0.567943511,0.555170748,0.542706191,0.530697079,0.514851075,0.488618215,0.462561084,0.45488358,0.447344346,0.439937613,0.432657837,0.425499682,0.418458011,0.411527871,0.404704483,0.397983227,0.391359636
AS,resid rural,0.734684612,0.734684612,0.734684612,0.734416372,0.725625868,0.717082179,0.708691887,0.700384489,0.692109676,0.670814019,0.640234512,0.608139167,0.5909937,0.573138971,0.554562078,0.535251218,0.515195781,0.494386441,0.47281524,0.450475665,0.427362706,0.403472916
BR,resid rural,0.791450211,0.791450211,0.791450211,0.791532964,0.784964511,0.778695697,0.772631298,0.766766432,0.761079487,0.750186391,0.735123814,0.720363553,0.698570653,0.677385538,0.64989336,0.62335955,0.597729423,0.572952304,0.548981165,0.525772301,0.503285039,0.481481481
CH,resid rural,0.009150943,0.009150943,0.009150943,0.009146926,0.003840228,0.001127262,0.001150286,0.001174271,0.001199277,0.001225372,0.001252627,0.001281122,0.001310944,0.001342187,0.001374956,0.001409365,0.00144554,0.001483622,0.001523764,0.001566138,0.001610937,0.001658375
CG,resid rural,0.493957307,0.493957307,0.493957307,0.493994561,0.477405981,0.462285202,0.448303664,0.435242221,0.430248116,0.413162845,0.386106544,0.35973572,0.352451883,0.345571752,0.339073817,0.332939154,0.327151249,0.321695865,0.31656095,0.311736585,0.307214977,0.302990488
DN,resid rural,0.23336751,0.23336751,0.23336751,0.232037194,0.162728072,0.12084708,0.094932411,0.078226252,0.068180921,0.05001397,0.019760177,0.020396246,0.021074627,0.021799687,0.022576414,0.023410537,0.02430866,0.025278444,0.026328821,0.027470274,0.028715184,0.030078286
DD,resid rural,0.07686725,0.07686725,0.07686725,0.076313722,0.036535653,0.016650449,0.00755076,0.003771868,0.002088506,0.002157311,0.002230804,0.002309482,0.002393911,0.002484748,0.002582751,0.002688802,0.002803935,0.002929369,0.003066551,0.003217212,0.003383443,0.003567788
DL,resid rural,0.012545821,0.012545821,0.012545821,0.012510801,0.00694278,0.003214132,0.000990806,0.000991363,0.00099192,0.000992478,0.000993037,0.000993596,0.000994156,0.000994716,0.000995277,0.000995839,0.000996401,0.000996964,0.000997528,0.000998092,0.000998657,0.000999223
GA,resid rural,0.26297984,0.26297984,0.26297984,0.263038604,0.218235269,0.177605883,0.140462875,0.106941645,0.077663343,0.03916623,0.039744839,0.040340799,0.040954905,0.041587996,0.042240968,0.042914772,0.04361042,0.044328992,0.045071642,0.045839598,0.046634179,0.047456791
GJ,resid rural,0.40340672,0.40340672,0.40340672,0.403268717,0.382955495,0.364170733,0.346592569,0.329980011,0.314078763,0.284616274,0.240361664,0.200530261,0.186355091,0.176109707,0.165363273,0.154060602,0.14648075,0.15011705,0.153938485,0.157959561,0.162196343,0.166666667
HR,resid rural,0.371876636,0.371876636,0.371876636,0.371019672,0.345414589,0.32231856,0.301228143,0.281696277,0.263461156,0.238570729,0.203104928,0.168614541,0.157714979,0.14641827,0.134684022,0.122465849,0.105599552,0.099643346,0.102282487,0.105065231,0.108003627,0.111111111
HP,resid rural,0.796920814,0.796920814,0.796920814,0.79707464,0.796296512,0.795249778,0.79429505,0.793361392,0.792441131,0.785417504,0.772761884,0.760025747,0.757127144,0.754286811,0.751504008,0.748778028,0.746108185,0.743493819,0.740934298,0.73842901,0.735977371,0.733578818
JK,resid rural,0.48086645,0.48086645,0.48086645,0.476475639,0.465141898,0.454263126,0.443774792,0.43351462,0.423497783,0.410700778,0.38718399,0.364111955,0.359955389,0.355967941,0.352145207,0.348483264,0.344978666,0.341628434,0.338430062,0.335381509,0.332481217,0.329728115
JH,resid rural,0.575537014,0.575537014,0.575537014,0.575601882,0.565550702,0.556064318,0.547079165,0.538437118,0.530033003,0.516069647,0.491781323,0.467694086,0.461655713,0.455724839,0.449897583,0.444170202,0.438539087,0.433000752,0.427551832,0.422189069,0.41690931,0.4117095
KA,resid rural,0.414923776,0.414923776,0.414923776,0.413890193,0.391377827,0.369744669,0.348796803,0.328355399,0.308305593,0.277689315,0.234941117,0.197629364,0.18271527,0.171557878,0.160230693,0.148730198,0.137052659,0.125194113,0.11315035,0.109778459,0.110440765,0.111111111
KL,resid rural,0.522809023,0.522809023,0.522809023,0.522989882,0.404187634,0.289920821,0.186207087,0.099305082,0.035697854,0.035697854,0.035697854,0.035697854,0.035697854,0.035697854,0.035697854,0.035697854,0.035697854,0.035697854,0.035697854,0.035697854,0.035697854,0.035697854
LA,resid rural,0.466439795,0.466439795,0.466439795,0.608553853,0.563636689,0.52171398,0.482510923,0.442854771,0.403379286,0.365400906,0.320318201,0.321459247,0.318253258,0.315069543,0.316218659,0.317376186,0.31854222,0.319716853,0.320900181,0.322092301,0.323293311,0.324503311
LD,resid rural,0.167449703,0.167449703,0.167449703,0.167107351,0.07774634,0.021604696,0.021785328,0.021969007,0.022155809,0.022345816,0.022539109,0.022735776,0.022935905,0.023139588,0.023346922,0.023558004,0.023772938,0.023991831,0.024214791,0.024441935,0.02467338,0.024909251
MP,resid rural,0.386427143,0.386427143,0.386427143,0.386391155,0.386489216,0.387123941,0.38820626,0.389673812,0.391479652,0.385528587,0.369753197,0.354487538,0.356418606,0.358611766,0.361094513,0.363898394,0.36705979,0.370620886,0.374630883,0.379147529,0.38423907,0.389986752
MH,resid rural,0.365401643,0.365401643,0.365401643,0.36548395,0.353219205,0.341367938,0.329818885,0.318485365,0.307284657,0.275269872,0.244238252,0.203845393,0.186588921,0.173207547,0.160107635,0.147276059,0.137904711,0.135029786,0.128980826,0.12297912,0.117023069,0.115260205
MN,resid rural,0.503143662,0.503143662,0.503143662,0.515164434,0.500863159,0.487046957,0.473523602,0.460493003,0.447530298,0.429888495,0.408478204,0.410226672,0.4069629,0.403739881,0.400556638,0.402346057,0.404151535,0.40597329,0.407811543,0.409666519,0.411538448,0.413427562
ML,resid rural,0.593742937,0.593742937,0.593742937,0.59406009,0.593576302,0.593754246,0.594139428,0.594504278,0.59466933,0.588316472,0.573062113,0.558141498,0.558525045,0.559008719,0.559594194,0.560283285,0.561077951,0.561980306,0.562992623,0.564117346,0.565357097,0.566714686
