# File: A44.india_state_Floorspace.csv
# Title:Flrspc
# Units: billion m2
# Column types: ccccnn
# ----------
region,gcam.consumer,nodeInput,building.node.input,year,base.building.size
MP,comm,comm,comm_building,2070,0.403906452
MP,comm,comm,comm_building,2075,0.443496774
MP,comm,comm,comm_building,2080,0.471303226
MP,comm,comm,comm_building,2085,0.498319355
MP,comm,comm,comm_building,2090,0.522551613
MP,comm,comm,comm_building,2095,0.543041935
MP,comm,comm,comm_building,2100,0.559835484
MN,resid rural,resid rural,resid rural_building,2015,0.307122903
MN,resid rural,resid rural,resid rural_building,2020,0.341870968
MN,resid rural,resid rural,resid rural_building,2025,0.363151613
MN,resid rural,resid rural,resid rural_building,2030,0.386648387
MN,resid rural,resid rural,resid rural_building,2035,0.409619355
MN,resid rural,resid rural,resid rural_building,2040,0.438270968
MN,resid rural,resid rural,resid rural_building,2045,0.463454839
MN,resid rural,resid rural,resid rural_building,2050,0.488470968
MN,resid rural,resid rural,resid rural_building,2055,0.494483871
MN,resid rural,resid rural,resid rural_building,2060,0.49623871
MN,resid rural,resid rural,resid rural_building,2065,0.509696774
MN,resid rural,resid rural,resid rural_building,2070,0.516206452
MN,resid rural,resid rural,resid rural_building,2075,0.511277419
MN,resid rural,resid rural,resid rural_building,2080,0.496309677
MN,resid rural,resid rural,resid rural_building,2085,0.480258065
MN,resid rural,resid rural,resid rural_building,2090,0.460496774
MN,resid rural,resid rural,resid rural_building,2095,0.438625806
MN,resid rural,resid rural,resid rural_building,2100,0.415854839
MN,resid urban,resid urban,resid urban_building,2015,0.175582258
MN,resid urban,resid urban,resid urban_building,2020,0.218273226
MN,resid urban,resid urban,resid urban_building,2025,0.272133871
MN,resid urban,resid urban,resid urban_building,2030,0.338141935
MN,resid urban,resid urban,resid urban_building,2035,0.418203226
MN,resid urban,resid urban,resid urban_building,2040,0.50976129
MN,resid urban,resid urban,resid urban_building,2045,0.61436129
MN,resid urban,resid urban,resid urban_building,2050,0.724883871
MN,resid urban,resid urban,resid urban_building,2055,0.844070968
MN,resid urban,resid urban,resid urban_building,2060,0.969683871
MN,resid urban,resid urban,resid urban_building,2065,1.072616129
MN,resid urban,resid urban,resid urban_building,2070,1.163229032
MN,resid urban,resid urban,resid urban_building,2075,1.2296
MN,resid urban,resid urban,resid urban_building,2080,1.2786
MN,resid urban,resid urban,resid urban_building,2085,1.31913871
MN,resid urban,resid urban,resid urban_building,2090,1.353267742
MN,resid urban,resid urban,resid urban_building,2095,1.377764516
MN,resid urban,resid urban,resid urban_building,2100,1.396648387
MN,comm,comm,comm_building,2015,0.027809581
MN,comm,comm,comm_building,2020,0.038195161
MN,comm,comm,comm_building,2025,0.052202258
MN,comm,comm,comm_building,2030,0.071305161
MN,comm,comm,comm_building,2035,0.095486129
MN,comm,comm,comm_building,2040,0.126773548
MN,comm,comm,comm_building,2045,0.163755161
MN,comm,comm,comm_building,2050,0.206638065
MN,comm,comm,comm_building,2055,0.250244516
MN,comm,comm,comm_building,2060,0.300224516
MN,comm,comm,comm_building,2065,0.352758065
MN,comm,comm,comm_building,2070,0.403906452
MN,comm,comm,comm_building,2075,0.443496774
MN,comm,comm,comm_building,2080,0.471303226
MN,comm,comm,comm_building,2085,0.498319355
MN,comm,comm,comm_building,2090,0.522551613
MN,comm,comm,comm_building,2095,0.543041935
MN,comm,comm,comm_building,2100,0.559835484
MH,resid rural,resid rural,resid rural_building,2015,0.307122903
MH,resid rural,resid rural,resid rural_building,2020,0.341870968
MH,resid rural,resid rural,resid rural_building,2025,0.363151613
MH,resid rural,resid rural,resid rural_building,2030,0.386648387
MH,resid rural,resid rural,resid rural_building,2035,0.409619355
MH,resid rural,resid rural,resid rural_building,2040,0.438270968
MH,resid rural,resid rural,resid rural_building,2045,0.463454839
MH,resid rural,resid rural,resid rural_building,2050,0.488470968
MH,resid rural,resid rural,resid rural_building,2055,0.494483871
MH,resid rural,resid rural,resid rural_building,2060,0.49623871
MH,resid rural,resid rural,resid rural_building,2065,0.509696774
MH,resid rural,resid rural,resid rural_building,2070,0.516206452
MH,resid rural,resid rural,resid rural_building,2075,0.511277419
MH,resid rural,resid rural,resid rural_building,2080,0.496309677
MH,resid rural,resid rural,resid rural_building,2085,0.480258065
MH,resid rural,resid rural,resid rural_building,2090,0.460496774
MH,resid rural,resid rural,resid rural_building,2095,0.438625806
MH,resid rural,resid rural,resid rural_building,2100,0.415854839
MH,resid urban,resid urban,resid urban_building,2015,0.175582258
MH,resid urban,resid urban,resid urban_building,2020,0.218273226
MH,resid urban,resid urban,resid urban_building,2025,0.272133871
MH,resid urban,resid urban,resid urban_building,2030,0.338141935
MH,resid urban,resid urban,resid urban_building,2035,0.418203226
MH,resid urban,resid urban,resid urban_building,2040,0.50976129
MH,resid urban,resid urban,resid urban_building,2045,0.61436129
MH,resid urban,resid urban,resid urban_building,2050,0.724883871
MH,resid urban,resid urban,resid urban_building,2055,0.844070968
MH,resid urban,resid urban,resid urban_building,2060,0.969683871
MH,resid urban,resid urban,resid urban_building,2065,1.072616129
MH,resid urban,resid urban,resid urban_building,2070,1.163229032
MH,resid urban,resid urban,resid urban_building,2075,1.2296
MH,resid urban,resid urban,resid urban_building,2080,1.2786
MH,resid urban,resid urban,resid urban_building,2085,1.31913871
MH,resid urban,resid urban,resid urban_building,2090,1.353267742
MH,resid urban,resid urban,resid urban_building,2095,1.377764516
MH,resid urban,resid urban,resid urban_building,2100,1.396648387
MH,comm,comm,comm_building,2015,0.027809581
MH,comm,comm,comm_building,2020,0.038195161
MH,comm,comm,comm_building,2025,0.052202258
MH,comm,comm,comm_building,2030,0.071305161
MH,comm,comm,comm_building,2035,0.095486129
MH,comm,comm,comm_building,2040,0.126773548
MH,comm,comm,comm_building,2045,0.163755161
MH,comm,comm,comm_building,2050,0.206638065
MH,comm,comm,comm_building,2055,0.250244516
MH,comm,comm,comm_building,2060,0.300224516
MH,comm,comm,comm_building,2065,0.352758065
MH,comm,comm,comm_building,2070,0.403906452
MH,comm,comm,comm_building,2075,0.443496774
MH,comm,comm,comm_building,2080,0.471303226
MH,comm,comm,comm_building,2085,0.498319355
MH,comm,comm,comm_building,2090,0.522551613
MH,comm,comm,comm_building,2095,0.543041935
MH,comm,comm,comm_building,2100,0.559835484
ML,resid rural,resid rural,resid rural_building,2015,0.307122903
ML,resid rural,resid rural,resid rural_building,2020,0.341870968
ML,resid rural,resid rural,resid rural_building,2025,0.363151613
ML,resid rural,resid rural,resid rural_building,2030,0.386648387
ML,resid rural,resid rural,resid rural_building,2035,0.409619355
ML,resid rural,resid rural,resid rural_building,2040,0.438270968
ML,resid rural,resid rural,resid rural_building,2045,0.463454839
ML,resid rural,resid rural,resid rural_building,2050,0.488470968
ML,resid rural,resid rural,resid rural_building,2055,0.494483871
ML,resid rural,resid rural,resid rural_building,2060,0.49623871
ML,resid rural,resid rural,resid rural_building,2065,0.509696774
ML,resid rural,resid rural,resid rural_building,2070,0.516206452
ML,resid rural,resid rural,resid rural_building,2075,0.511277419
ML,resid rural,resid rural,resid rural_building,2080,0.496309677
ML,resid rural,resid rural,resid rural_building,2085,0.480258065
ML,resid rural,resid rural,resid rural_building,2090,0.460496774
ML,resid rural,resid rural,resid rural_building,2095,0.438625806
ML,resid rural,resid rural,resid rural_building,2100,0.415854839
ML,resid urban,resid urban,resid urban_building,2015,0.175582258
ML,resid urban,resid urban,resid urban_building,2020,0.218273226
ML,resid urban,resid urban,resid urban_building,2025,0.272133871
ML,resid urban,resid urban,resid urban_building,2030,0.338141935
ML,resid urban,resid urban,resid urban_building,2035,0.418203226
ML,resid urban,resid urban,resid urban_building,2040,0.50976129
ML,resid urban,resid urban,resid urban_building,2045,0.61436129
ML,resid urban,resid urban,resid urban_building,2050,0.724883871
ML,resid urban,resid urban,resid urban_building,2055,0.844070968
ML,resid urban,resid urban,resid urban_building,2060,0.969683871
ML,resid urban,resid urban,resid urban_building,2065,1.072616129
ML,resid urban,resid urban,resid urban_building,2070,1.163229032
ML,resid urban,resid urban,resid urban_building,2075,1.2296
ML,resid urban,resid urban,resid urban_building,2080,1.2786
ML,resid urban,resid urban,resid urban_building,2085,1.31913871
ML,resid urban,resid urban,resid urban_building,2090,1.353267742
ML,resid urban,resid urban,resid urban_building,2095,1.377764516
ML,resid urban,resid urban,resid urban_building,2100,1.396648387
ML,comm,comm,comm_building,2015,0.027809581
ML,comm,comm,comm_building,2020,0.038195161
ML,comm,comm,comm_building,2025,0.052202258
ML,comm,comm,comm_building,2030,0.071305161
ML,comm,comm,comm_building,2035,0.095486129
ML,comm,comm,comm_building,2040,0.126773548
ML,comm,comm,comm_building,2045,0.163755161
ML,comm,comm,comm_building,2050,0.206638065
ML,comm,comm,comm_building,2055,0.250244516
ML,comm,comm,comm_building,2060,0.300224516
ML,comm,comm,comm_building,2065,0.352758065
ML,comm,comm,comm_building,2070,0.403906452
ML,comm,comm,comm_building,2075,0.443496774
ML,comm,comm,comm_building,2080,0.471303226
ML,comm,comm,comm_building,2085,0.498319355
ML,comm,comm,comm_building,2090,0.522551613
ML,comm,comm,comm_building,2095,0.543041935
ML,comm,comm,comm_building,2100,0.559835484
MZ,resid rural,resid rural,resid rural_building,2015,0.307122903
MZ,resid rural,resid rural,resid rural_building,2020,0.341870968
MZ,resid rural,resid rural,resid rural_building,2025,0.363151613
MZ,resid rural,resid rural,resid rural_building,2030,0.386648387
MZ,resid rural,resid rural,resid rural_building,2035,0.409619355
MZ,resid rural,resid rural,resid rural_building,2040,0.438270968
MZ,resid rural,resid rural,resid rural_building,2045,0.463454839
MZ,resid rural,resid rural,resid rural_building,2050,0.488470968
MZ,resid rural,resid rural,resid rural_building,2055,0.494483871
MZ,resid rural,resid rural,resid rural_building,2060,0.49623871
MZ,resid rural,resid rural,resid rural_building,2065,0.509696774
MZ,resid rural,resid rural,resid rural_building,2070,0.516206452
MZ,resid rural,resid rural,resid rural_building,2075,0.511277419
MZ,resid rural,resid rural,resid rural_building,2080,0.496309677
MZ,resid rural,resid rural,resid rural_building,2085,0.480258065
MZ,resid rural,resid rural,resid rural_building,2090,0.460496774
MZ,resid rural,resid rural,resid rural_building,2095,0.438625806
MZ,resid rural,resid rural,resid rural_building,2100,0.415854839
MZ,resid urban,resid urban,resid urban_building,2015,0.175582258
MZ,resid urban,resid urban,resid urban_building,2020,0.218273226
MZ,resid urban,resid urban,resid urban_building,2025,0.272133871
MZ,resid urban,resid urban,resid urban_building,2030,0.338141935
MZ,resid urban,resid urban,resid urban_building,2035,0.418203226
MZ,resid urban,resid urban,resid urban_building,2040,0.50976129
MZ,resid urban,resid urban,resid urban_building,2045,0.61436129
MZ,resid urban,resid urban,resid urban_building,2050,0.724883871
MZ,resid urban,resid urban,resid urban_building,2055,0.844070968
MZ,resid urban,resid urban,resid urban_building,2060,0.969683871
MZ,resid urban,resid urban,resid urban_building,2065,1.072616129
MZ,resid urban,resid urban,resid urban_building,2070,1.163229032
MZ,resid urban,resid urban,resid urban_building,2075,1.2296
MZ,resid urban,resid urban,resid urban_building,2080,1.2786
MZ,resid urban,resid urban,resid urban_building,2085,1.31913871
MZ,resid urban,resid urban,resid urban_building,2090,1.353267742
MZ,resid urban,resid urban,resid urban_building,2095,1.377764516
MZ,resid urban,resid urban,resid urban_building,2100,1.396648387
MZ,comm,comm,comm_building,2015,0.027809581
MZ,comm,comm,comm_building,2020,0.038195161
MZ,comm,comm,comm_building,2025,0.052202258
MZ,comm,comm,comm_building,2030,0.071305161
MZ,comm,comm,comm_building,2035,0.095486129
MZ,comm,comm,comm_building,2040,0.126773548
MZ,comm,comm,comm_building,2045,0.163755161
MZ,comm,comm,comm_building,2050,0.206638065
MZ,comm,comm,comm_building,2055,0.250244516
MZ,comm,comm,comm_building,2060,0.300224516
MZ,comm,comm,comm_building,2065,0.352758065
MZ,comm,comm,comm_building,2070,0.403906452
MZ,comm,comm,comm_building,2075,0.443496774
MZ,comm,comm,comm_building,2080,0.471303226
MZ,comm,comm,comm_building,2085,0.498319355
MZ,comm,comm,comm_building,2090,0.522551613
MZ,comm,comm,comm_building,2095,0.543041935
MZ,comm,comm,comm_building,2100,0.559835484
NL,resid rural,resid rural,resid rural_building,2015,0.307122903
NL,resid rural,resid rural,resid rural_building,2020,0.341870968
NL,resid rural,resid rural,resid rural_building,2025,0.363151613
NL,resid rural,resid rural,resid rural_building,2030,0.386648387
NL,resid rural,resid rural,resid rural_building,2035,0.409619355
NL,resid rural,resid rural,resid rural_building,2040,0.438270968
NL,resid rural,resid rural,resid rural_building,2045,0.463454839
NL,resid rural,resid rural,resid rural_building,2050,0.488470968
NL,resid rural,resid rural,resid rural_building,2055,0.494483871
NL,resid rural,resid rural,resid rural_building,2060,0.49623871
NL,resid rural,resid rural,resid rural_building,2065,0.509696774
NL,resid rural,resid rural,resid rural_building,2070,0.516206452
NL,resid rural,resid rural,resid rural_building,2075,0.511277419
NL,resid rural,resid rural,resid rural_building,2080,0.496309677
NL,resid rural,resid rural,resid rural_building,2085,0.480258065
NL,resid rural,resid rural,resid rural_building,2090,0.460496774
NL,resid rural,resid rural,resid rural_building,2095,0.438625806
NL,resid rural,resid rural,resid rural_building,2100,0.415854839
NL,resid urban,resid urban,resid urban_building,2015,0.175582258
NL,resid urban,resid urban,resid urban_building,2020,0.218273226
NL,resid urban,resid urban,resid urban_building,2025,0.272133871
NL,resid urban,resid urban,resid urban_building,2030,0.338141935
NL,resid urban,resid urban,resid urban_building,2035,0.418203226
NL,resid urban,resid urban,resid urban_building,2040,0.50976129
NL,resid urban,resid urban,resid urban_building,2045,0.61436129
NL,resid urban,resid urban,resid urban_building,2050,0.724883871
NL,resid urban,resid urban,resid urban_building,2055,0.844070968
NL,resid urban,resid urban,resid urban_building,2060,0.969683871
NL,resid urban,resid urban,resid urban_building,2065,1.072616129
NL,resid urban,resid urban,resid urban_building,2070,1.163229032
NL,resid urban,resid urban,resid urban_building,2075,1.2296
NL,resid urban,resid urban,resid urban_building,2080,1.2786
NL,resid urban,resid urban,resid urban_building,2085,1.31913871
NL,resid urban,resid urban,resid urban_building,2090,1.353267742
NL,resid urban,resid urban,resid urban_building,2095,1.377764516
NL,resid urban,resid urban,resid urban_building,2100,1.396648387
NL,comm,comm,comm_building,2015,0.027809581
NL,comm,comm,comm_building,2020,0.038195161
NL,comm,comm,comm_building,2025,0.052202258
NL,comm,comm,comm_building,2030,0.071305161
NL,comm,comm,comm_building,2035,0.095486129
NL,comm,comm,comm_building,2040,0.126773548
NL,comm,comm,comm_building,2045,0.163755161
NL,comm,comm,comm_building,2050,0.206638065
NL,comm,comm,comm_building,2055,0.250244516
NL,comm,comm,comm_building,2060,0.300224516
NL,comm,comm,comm_building,2065,0.352758065
NL,comm,comm,comm_building,2070,0.403906452
NL,comm,comm,comm_building,2075,0.443496774
NL,comm,comm,comm_building,2080,0.471303226
NL,comm,comm,comm_building,2085,0.498319355
NL,comm,comm,comm_building,2090,0.522551613
NL,comm,comm,comm_building,2095,0.543041935
NL,comm,comm,comm_building,2100,0.559835484
OD,resid rural,resid rural,resid rural_building,2015,0.307122903
OD,resid rural,resid rural,resid rural_building,2020,0.341870968
OD,resid rural,resid rural,resid rural_building,2025,0.363151613
OD,resid rural,resid rural,resid rural_building,2030,0.386648387
OD,resid rural,resid rural,resid rural_building,2035,0.409619355
OD,resid rural,resid rural,resid rural_building,2040,0.438270968
OD,resid rural,resid rural,resid rural_building,2045,0.463454839
OD,resid rural,resid rural,resid rural_building,2050,0.488470968
OD,resid rural,resid rural,resid rural_building,2055,0.494483871
OD,resid rural,resid rural,resid rural_building,2060,0.49623871
OD,resid rural,resid rural,resid rural_building,2065,0.509696774
OD,resid rural,resid rural,resid rural_building,2070,0.516206452
OD,resid rural,resid rural,resid rural_building,2075,0.511277419
OD,resid rural,resid rural,resid rural_building,2080,0.496309677
OD,resid rural,resid rural,resid rural_building,2085,0.480258065
OD,resid rural,resid rural,resid rural_building,2090,0.460496774
OD,resid rural,resid rural,resid rural_building,2095,0.438625806
OD,resid rural,resid rural,resid rural_building,2100,0.415854839
OD,resid urban,resid urban,resid urban_building,2015,0.175582258
OD,resid urban,resid urban,resid urban_building,2020,0.218273226
OD,resid urban,resid urban,resid urban_building,2025,0.272133871
OD,resid urban,resid urban,resid urban_building,2030,0.338141935
OD,resid urban,resid urban,resid urban_building,2035,0.418203226
OD,resid urban,resid urban,resid urban_building,2040,0.50976129
OD,resid urban,resid urban,resid urban_building,2045,0.61436129
OD,resid urban,resid urban,resid urban_building,2050,0.724883871
OD,resid urban,resid urban,resid urban_building,2055,0.844070968
OD,resid urban,resid urban,resid urban_building,2060,0.969683871
OD,resid urban,resid urban,resid urban_building,2065,1.072616129
OD,resid urban,resid urban,resid urban_building,2070,1.163229032
OD,resid urban,resid urban,resid urban_building,2075,1.2296
OD,resid urban,resid urban,resid urban_building,2080,1.2786
OD,resid urban,resid urban,resid urban_building,2085,1.31913871
OD,resid urban,resid urban,resid urban_building,2090,1.353267742
OD,resid urban,resid urban,resid urban_building,2095,1.377764516
OD,resid urban,resid urban,resid urban_building,2100,1.396648387
OD,comm,comm,comm_building,2015,0.027809581
OD,comm,comm,comm_building,2020,0.038195161
OD,comm,comm,comm_building,2025,0.052202258
OD,comm,comm,comm_building,2030,0.071305161
OD,comm,comm,comm_building,2035,0.095486129
OD,comm,comm,comm_building,2040,0.126773548
OD,comm,comm,comm_building,2045,0.163755161
OD,comm,comm,comm_building,2050,0.206638065
OD,comm,comm,comm_building,2055,0.250244516
OD,comm,comm,comm_building,2060,0.300224516
OD,comm,comm,comm_building,2065,0.352758065
OD,comm,comm,comm_building,2070,0.403906452
OD,comm,comm,comm_building,2075,0.443496774
OD,comm,comm,comm_building,2080,0.471303226
OD,comm,comm,comm_building,2085,0.498319355
OD,comm,comm,comm_building,2090,0.522551613
OD,comm,comm,comm_building,2095,0.543041935
OD,comm,comm,comm_building,2100,0.559835484
PB,resid rural,resid rural,resid rural_building,2015,0.307122903
PB,resid rural,resid rural,resid rural_building,2020,0.341870968
PB,resid rural,resid rural,resid rural_building,2025,0.363151613
PB,resid rural,resid rural,resid rural_building,2030,0.386648387
PB,resid rural,resid rural,resid rural_building,2035,0.409619355
PB,resid rural,resid rural,resid rural_building,2040,0.438270968
PB,resid rural,resid rural,resid rural_building,2045,0.463454839
PB,resid rural,resid rural,resid rural_building,2050,0.488470968
PB,resid rural,resid rural,resid rural_building,2055,0.494483871
PB,resid rural,resid rural,resid rural_building,2060,0.49623871
PB,resid rural,resid rural,resid rural_building,2065,0.509696774
PB,resid rural,resid rural,resid rural_building,2070,0.516206452
PB,resid rural,resid rural,resid rural_building,2075,0.511277419
PB,resid rural,resid rural,resid rural_building,2080,0.496309677
PB,resid rural,resid rural,resid rural_building,2085,0.480258065
PB,resid rural,resid rural,resid rural_building,2090,0.460496774
PB,resid rural,resid rural,resid rural_building,2095,0.438625806
PB,resid rural,resid rural,resid rural_building,2100,0.415854839
PB,resid urban,resid urban,resid urban_building,2015,0.175582258
PB,resid urban,resid urban,resid urban_building,2020,0.218273226
PB,resid urban,resid urban,resid urban_building,2025,0.272133871
PB,resid urban,resid urban,resid urban_building,2030,0.338141935
PB,resid urban,resid urban,resid urban_building,2035,0.418203226
PB,resid urban,resid urban,resid urban_building,2040,0.50976129
PB,resid urban,resid urban,resid urban_building,2045,0.61436129
PB,resid urban,resid urban,resid urban_building,2050,0.724883871
PB,resid urban,resid urban,resid urban_building,2055,0.844070968
PB,resid urban,resid urban,resid urban_building,2060,0.969683871
PB,resid urban,resid urban,resid urban_building,2065,1.072616129
PB,resid urban,resid urban,resid urban_building,2070,1.163229032
PB,resid urban,resid urban,resid urban_building,2075,1.2296
PB,resid urban,resid urban,resid urban_building,2080,1.2786
PB,resid urban,resid urban,resid urban_building,2085,1.31913871
PB,resid urban,resid urban,resid urban_building,2090,1.353267742
PB,resid urban,resid urban,resid urban_building,2095,1.377764516
PB,resid urban,resid urban,resid urban_building,2100,1.396648387
PB,comm,comm,comm_building,2015,0.027809581
PB,comm,comm,comm_building,2020,0.038195161
PB,comm,comm,comm_building,2025,0.052202258
PB,comm,comm,comm_building,2030,0.071305161
PB,comm,comm,comm_building,2035,0.095486129
PB,comm,comm,comm_building,2040,0.126773548
PB,comm,comm,comm_building,2045,0.163755161
PB,comm,comm,comm_building,2050,0.206638065
PB,comm,comm,comm_building,2055,0.250244516
PB,comm,comm,comm_building,2060,0.300224516
PB,comm,comm,comm_building,2065,0.352758065
PB,comm,comm,comm_building,2070,0.403906452
PB,comm,comm,comm_building,2075,0.443496774
PB,comm,comm,comm_building,2080,0.471303226
PB,comm,comm,comm_building,2085,0.498319355
PB,comm,comm,comm_building,2090,0.522551613
PB,comm,comm,comm_building,2095,0.543041935
PB,comm,comm,comm_building,2100,0.559835484
RJ,resid rural,resid rural,resid rural_building,2015,0.307122903
RJ,resid rural,resid rural,resid rural_building,2020,0.341870968
RJ,resid rural,resid rural,resid rural_building,2025,0.363151613
RJ,resid rural,resid rural,resid rural_building,2030,0.386648387
RJ,resid rural,resid rural,resid rural_building,2035,0.409619355
RJ,resid rural,resid rural,resid rural_building,2040,0.438270968
RJ,resid rural,resid rural,resid rural_building,2045,0.463454839
RJ,resid rural,resid rural,resid rural_building,2050,0.488470968
RJ,resid rural,resid rural,resid rural_building,2055,0.494483871
RJ,resid rural,resid rural,resid rural_building,2060,0.49623871
RJ,resid rural,resid rural,resid rural_building,2065,0.509696774
RJ,resid rural,resid rural,resid rural_building,2070,0.516206452
RJ,resid rural,resid rural,resid rural_building,2075,0.511277419
RJ,resid rural,resid rural,resid rural_building,2080,0.496309677
RJ,resid rural,resid rural,resid rural_building,2085,0.480258065
RJ,resid rural,resid rural,resid rural_building,2090,0.460496774
RJ,resid rural,resid rural,resid rural_building,2095,0.438625806
RJ,resid rural,resid rural,resid rural_building,2100,0.415854839
RJ,resid urban,resid urban,resid urban_building,2015,0.175582258
RJ,resid urban,resid urban,resid urban_building,2020,0.218273226
RJ,resid urban,resid urban,resid urban_building,2025,0.272133871
RJ,resid urban,resid urban,resid urban_building,2030,0.338141935
RJ,resid urban,resid urban,resid urban_building,2035,0.418203226
RJ,resid urban,resid urban,resid urban_building,2040,0.50976129
RJ,resid urban,resid urban,resid urban_building,2045,0.61436129
RJ,resid urban,resid urban,resid urban_building,2050,0.724883871
RJ,resid urban,resid urban,resid urban_building,2055,0.844070968
RJ,resid urban,resid urban,resid urban_building,2060,0.969683871
RJ,resid urban,resid urban,resid urban_building,2065,1.072616129
RJ,resid urban,resid urban,resid urban_building,2070,1.163229032
RJ,resid urban,resid urban,resid urban_building,2075,1.2296
RJ,resid urban,resid urban,resid urban_building,2080,1.2786
RJ,resid urban,resid urban,resid urban_building,2085,1.31913871
RJ,resid urban,resid urban,resid urban_building,2090,1.353267742
RJ,resid urban,resid urban,resid urban_building,2095,1.377764516
RJ,resid urban,resid urban,resid urban_building,2100,1.396648387
RJ,comm,comm,comm_building,2015,0.027809581
RJ,comm,comm,comm_building,2020,0.038195161
RJ,comm,comm,comm_building,2025,0.052202258
RJ,comm,comm,comm_building,2030,0.071305161
RJ,comm,comm,comm_building,2035,0.095486129
RJ,comm,comm,comm_building,2040,0.126773548
RJ,comm,comm,comm_building,2045,0.163755161
RJ,comm,comm,comm_building,2050,0.206638065
RJ,comm,comm,comm_building,2055,0.250244516
RJ,comm,comm,comm_building,2060,0.300224516
RJ,comm,comm,comm_building,2065,0.352758065
RJ,comm,comm,comm_building,2070,0.403906452
RJ,comm,comm,comm_building,2075,0.443496774
RJ,comm,comm,comm_building,2080,0.471303226
RJ,comm,comm,comm_building,2085,0.498319355
RJ,comm,comm,comm_building,2090,0.522551613
RJ,comm,comm,comm_building,2095,0.543041935
RJ,comm,comm,comm_building,2100,0.559835484
SK,resid rural,resid rural,resid rural_building,2015,0.307122903
SK,resid rural,resid rural,resid rural_building,2020,0.341870968
SK,resid rural,resid rural,resid rural_building,2025,0.363151613
SK,resid rural,resid rural,resid rural_building,2030,0.386648387
SK,resid rural,resid rural,resid rural_building,2035,0.409619355
SK,resid rural,resid rural,resid rural_building,2040,0.438270968
SK,resid rural,resid rural,resid rural_building,2045,0.463454839
SK,resid rural,resid rural,resid rural_building,2050,0.488470968
SK,resid rural,resid rural,resid rural_building,2055,0.494483871
SK,resid rural,resid rural,resid rural_building,2060,0.49623871
SK,resid rural,resid rural,resid rural_building,2065,0.509696774
SK,resid rural,resid rural,resid rural_building,2070,0.516206452
SK,resid rural,resid rural,resid rural_building,2075,0.511277419
SK,resid rural,resid rural,resid rural_building,2080,0.496309677
SK,resid rural,resid rural,resid rural_building,2085,0.480258065
SK,resid rural,resid rural,resid rural_building,2090,0.460496774
SK,resid rural,resid rural,resid rural_building,2095,0.438625806
SK,resid rural,resid rural,resid rural_building,2100,0.415854839
SK,resid urban,resid urban,resid urban_building,2015,0.175582258
SK,resid urban,resid urban,resid urban_building,2020,0.218273226
SK,resid urban,resid urban,resid urban_building,2025,0.272133871
SK,resid urban,resid urban,resid urban_building,2030,0.338141935
SK,resid urban,resid urban,resid urban_building,2035,0.418203226
SK,resid urban,resid urban,resid urban_building,2040,0.50976129
SK,resid urban,resid urban,resid urban_building,2045,0.61436129
SK,resid urban,resid urban,resid urban_building,2050,0.724883871
SK,resid urban,resid urban,resid urban_building,2055,0.844070968
SK,resid urban,resid urban,resid urban_building,2060,0.969683871
SK,resid urban,resid urban,resid urban_building,2065,1.072616129
SK,resid urban,resid urban,resid urban_building,2070,1.163229032
SK,resid urban,resid urban,resid urban_building,2075,1.2296
SK,resid urban,resid urban,resid urban_building,2080,1.2786
SK,resid urban,resid urban,resid urban_building,2085,1.31913871
SK,resid urban,resid urban,resid urban_building,2090,1.353267742
SK,resid urban,resid urban,resid urban_building,2095,1.377764516
SK,resid urban,resid urban,resid urban_building,2100,1.396648387
SK,comm,comm,comm_building,2015,0.027809581
SK,comm,comm,comm_building,2020,0.038195161
SK,comm,comm,comm_building,2025,0.052202258
SK,comm,comm,comm_building,2030,0.071305161
SK,comm,comm,comm_building,2035,0.095486129
SK,comm,comm,comm_building,2040,0.126773548
SK,comm,comm,comm_building,2045,0.163755161
SK,comm,comm,comm_building,2050,0.206638065
SK,comm,comm,comm_building,2055,0.250244516
SK,comm,comm,comm_building,2060,0.300224516
SK,comm,comm,comm_building,2065,0.352758065
SK,comm,comm,comm_building,2070,0.403906452
SK,comm,comm,comm_building,2075,0.443496774
SK,comm,comm,comm_building,2080,0.471303226
SK,comm,comm,comm_building,2085,0.498319355
SK,comm,comm,comm_building,2090,0.522551613
SK,comm,comm,comm_building,2095,0.543041935
SK,comm,comm,comm_building,2100,0.559835484
TN,resid rural,resid rural,resid rural_building,2015,0.307122903
TN,resid rural,resid rural,resid rural_building,2020,0.341870968
TN,resid rural,resid rural,resid rural_building,2025,0.363151613
TN,resid rural,resid rural,resid rural_building,2030,0.386648387
TN,resid rural,resid rural,resid rural_building,2035,0.409619355
TN,resid rural,resid rural,resid rural_building,2040,0.438270968
TN,resid rural,resid rural,resid rural_building,2045,0.463454839
TN,resid rural,resid rural,resid rural_building,2050,0.488470968
TN,resid rural,resid rural,resid rural_building,2055,0.494483871
TN,resid rural,resid rural,resid rural_building,2060,0.49623871
TN,resid rural,resid rural,resid rural_building,2065,0.509696774
TN,resid rural,resid rural,resid rural_building,2070,0.516206452
TN,resid rural,resid rural,resid rural_building,2075,0.511277419
TN,resid rural,resid rural,resid rural_building,2080,0.496309677
TN,resid rural,resid rural,resid rural_building,2085,0.480258065
TN,resid rural,resid rural,resid rural_building,2090,0.460496774
TN,resid rural,resid rural,resid rural_building,2095,0.438625806
TN,resid rural,resid rural,resid rural_building,2100,0.415854839
