# File: A44.india_state_HDDCDD_scen.csv
# Title: HDD and CDD for all states
# Units: NA
# Comments:  Yearwise HDD and CDD
# Source: None (GCAM assumptions)
# Column types: ccccnn
# ----------
state,scen,GCM,variable,year,value
TN,A2,GFDL,HDD,2001,4086.57894
TN,A2,GFDL,HDD,2002,4086.57894
TN,A2,GFDL,HDD,2003,4086.57894
TN,A2,GFDL,HDD,2004,4086.57894
TN,A2,GFDL,HDD,2005,4086.57894
TN,A2,GFDL,HDD,2006,4086.57894
TN,A2,GFDL,HDD,2007,4086.57894
TN,A2,GFDL,HDD,2008,4086.57894
TN,A2,GFDL,HDD,2009,4086.57894
TN,A2,GFDL,HDD,2010,4086.57894
TN,A2,GFDL,HDD,2011,4086.57894
TN,A2,GFDL,HDD,2012,4086.57894
TN,A2,GFDL,HDD,2013,4086.57894
TN,A2,GFDL,HDD,2014,4086.57894
TN,A2,GFDL,HDD,2015,4086.57894
TN,A2,GFDL,HDD,2016,4086.57894
TN,A2,GFDL,HDD,2017,4086.57894
TN,A2,GFDL,HDD,2018,4086.57894
TN,A2,GFDL,HDD,2019,4086.57894
TN,A2,GFDL,HDD,2020,4086.57894
TN,A2,GFDL,HDD,2021,4059.980232
TN,A2,GFDL,HDD,2022,4033.30896
TN,A2,GFDL,HDD,2023,4006.580248
TN,A2,GFDL,HDD,2024,3979.80904
TN,A2,GFDL,HDD,2025,3953.010094
TN,A2,GFDL,HDD,2026,3926.19798
TN,A2,GFDL,HDD,2027,3899.38709
TN,A2,GFDL,HDD,2028,3872.591624
TN,A2,GFDL,HDD,2029,3845.825596
TN,A2,GFDL,HDD,2030,3819.10284
TN,A2,GFDL,HDD,2031,3792.437004
TN,A2,GFDL,HDD,2032,3765.841544
TN,A2,GFDL,HDD,2033,3739.329742
TN,A2,GFDL,HDD,2034,3712.914684
TN,A2,GFDL,HDD,2035,3686.609278
TN,A2,GFDL,HDD,2036,3660.426244
TN,A2,GFDL,HDD,2037,3634.378118
TN,A2,GFDL,HDD,2038,3608.477248
TN,A2,GFDL,HDD,2039,3582.7358
TN,A2,GFDL,HDD,2040,3557.165754
TN,A2,GFDL,HDD,2041,3531.778902
TN,A2,GFDL,HDD,2042,3506.586856
TN,A2,GFDL,HDD,2043,3481.601036
TN,A2,GFDL,HDD,2044,3456.832686
TN,A2,GFDL,HDD,2045,3432.292856
TN,A2,GFDL,HDD,2046,3407.992416
TN,A2,GFDL,HDD,2047,3383.942048
TN,A2,GFDL,HDD,2048,3360.152248
TN,A2,GFDL,HDD,2049,3336.633332
TN,A2,GFDL,HDD,2050,3313.395428
TN,A2,GFDL,HDD,2051,3290.448476
TN,A2,GFDL,HDD,2052,3267.802232
TN,A2,GFDL,HDD,2053,3245.46627
TN,A2,GFDL,HDD,2054,3223.449978
TN,A2,GFDL,HDD,2055,3201.762554
TN,A2,GFDL,HDD,2056,3180.413018
TN,A2,GFDL,HDD,2057,3159.410198
TN,A2,GFDL,HDD,2058,3138.762742
TN,A2,GFDL,HDD,2059,3118.47911
TN,A2,GFDL,HDD,2060,3098.567576
TN,A2,GFDL,HDD,2061,3079.036232
TN,A2,GFDL,HDD,2062,3059.892982
TN,A2,GFDL,HDD,2063,3041.145548
TN,A2,GFDL,HDD,2064,3022.80146
TN,A2,GFDL,HDD,2065,3004.868072
TN,A2,GFDL,HDD,2066,2987.352548
TN,A2,GFDL,HDD,2067,2970.261866
TN,A2,GFDL,HDD,2068,2953.602816
TN,A2,GFDL,HDD,2069,2937.382012
TN,A2,GFDL,HDD,2070,2921.605878
TN,A2,GFDL,HDD,2071,2906.280648
TN,A2,GFDL,HDD,2072,2891.412376
TN,A2,GFDL,HDD,2073,2877.006932
TN,A2,GFDL,HDD,2074,2863.069998
TN,A2,GFDL,HDD,2075,2849.607068
TN,A2,GFDL,HDD,2076,2836.62346
TN,A2,GFDL,HDD,2077,2824.124296
TN,A2,GFDL,HDD,2078,2812.11452
TN,A2,GFDL,HDD,2079,2800.59889
TN,A2,GFDL,HDD,2080,2789.581974
TN,A2,GFDL,HDD,2081,2779.06816
TN,A2,GFDL,HDD,2082,2769.06165
TN,A2,GFDL,HDD,2083,2759.566458
TN,A2,GFDL,HDD,2084,2750.586414
TN,A2,GFDL,HDD,2085,2742.125168
TN,A2,GFDL,HDD,2086,2734.186174
TN,A2,GFDL,HDD,2087,2726.772712
TN,A2,GFDL,HDD,2088,2719.887868
TN,A2,GFDL,HDD,2089,2713.534548
TN,A2,GFDL,HDD,2090,2707.715474
TN,A2,GFDL,HDD,2091,2702.433174
TN,A2,GFDL,HDD,2092,2697.690002
TN,A2,GFDL,HDD,2093,2693.488122
TN,A2,GFDL,HDD,2094,2689.82951
TN,A2,GFDL,HDD,2095,2686.715958
TN,A2,GFDL,HDD,2096,2684.149078
TN,A2,GFDL,HDD,2097,2682.130292
TN,A2,GFDL,HDD,2098,2680.660836
TN,A2,GFDL,HDD,2099,2679.741766
TN,A2,GFDL,HDD,2100,2679.741766
TS,A2,GFDL,HDD,1971,4086.57894
TS,A2,GFDL,HDD,1972,4086.57894
TS,A2,GFDL,HDD,1973,4086.57894
TS,A2,GFDL,HDD,1974,4086.57894
TS,A2,GFDL,HDD,1975,4086.57894
TS,A2,GFDL,HDD,1976,4086.57894
TS,A2,GFDL,HDD,1977,4086.57894
TS,A2,GFDL,HDD,1978,4086.57894
TS,A2,GFDL,HDD,1979,4086.57894
TS,A2,GFDL,HDD,1980,4086.57894
TS,A2,GFDL,HDD,1981,4086.57894
TS,A2,GFDL,HDD,1982,4086.57894
TS,A2,GFDL,HDD,1983,4086.57894
TS,A2,GFDL,HDD,1984,4086.57894
TS,A2,GFDL,HDD,1985,4086.57894
TS,A2,GFDL,HDD,1986,4086.57894
TS,A2,GFDL,HDD,1987,4086.57894
TS,A2,GFDL,HDD,1988,4086.57894
TS,A2,GFDL,HDD,1989,4086.57894
TS,A2,GFDL,HDD,1990,4086.57894
TS,A2,GFDL,HDD,1991,4086.57894
TS,A2,GFDL,HDD,1992,4086.57894
TS,A2,GFDL,HDD,1993,4086.57894
TS,A2,GFDL,HDD,1994,4086.57894
TS,A2,GFDL,HDD,1995,4086.57894
TS,A2,GFDL,HDD,1996,4086.57894
TS,A2,GFDL,HDD,1997,4086.57894
TS,A2,GFDL,HDD,1998,4086.57894
TS,A2,GFDL,HDD,1999,4086.57894
TS,A2,GFDL,HDD,2000,4086.57894
TS,A2,GFDL,HDD,2001,4086.57894
TS,A2,GFDL,HDD,2002,4086.57894
TS,A2,GFDL,HDD,2003,4086.57894
TS,A2,GFDL,HDD,2004,4086.57894
TS,A2,GFDL,HDD,2005,4086.57894
TS,A2,GFDL,HDD,2006,4086.57894
TS,A2,GFDL,HDD,2007,4086.57894
TS,A2,GFDL,HDD,2008,4086.57894
TS,A2,GFDL,HDD,2009,4086.57894
TS,A2,GFDL,HDD,2010,4086.57894
TS,A2,GFDL,HDD,2011,4086.57894
TS,A2,GFDL,HDD,2012,4086.57894
TS,A2,GFDL,HDD,2013,4086.57894
TS,A2,GFDL,HDD,2014,4086.57894
TS,A2,GFDL,HDD,2015,4086.57894
TS,A2,GFDL,HDD,2016,4086.57894
TS,A2,GFDL,HDD,2017,4086.57894
TS,A2,GFDL,HDD,2018,4086.57894
TS,A2,GFDL,HDD,2019,4086.57894
TS,A2,GFDL,HDD,2020,4086.57894
TS,A2,GFDL,HDD,2021,4059.980232
TS,A2,GFDL,HDD,2022,4033.30896
TS,A2,GFDL,HDD,2023,4006.580248
TS,A2,GFDL,HDD,2024,3979.80904
TS,A2,GFDL,HDD,2025,3953.010094
TS,A2,GFDL,HDD,2026,3926.19798
TS,A2,GFDL,HDD,2027,3899.38709
TS,A2,GFDL,HDD,2028,3872.591624
TS,A2,GFDL,HDD,2029,3845.825596
TS,A2,GFDL,HDD,2030,3819.10284
TS,A2,GFDL,HDD,2031,3792.437004
TS,A2,GFDL,HDD,2032,3765.841544
TS,A2,GFDL,HDD,2033,3739.329742
TS,A2,GFDL,HDD,2034,3712.914684
TS,A2,GFDL,HDD,2035,3686.609278
TS,A2,GFDL,HDD,2036,3660.426244
TS,A2,GFDL,HDD,2037,3634.378118
TS,A2,GFDL,HDD,2038,3608.477248
TS,A2,GFDL,HDD,2039,3582.7358
TS,A2,GFDL,HDD,2040,3557.165754
TS,A2,GFDL,HDD,2041,3531.778902
TS,A2,GFDL,HDD,2042,3506.586856
TS,A2,GFDL,HDD,2043,3481.601036
TS,A2,GFDL,HDD,2044,3456.832686
TS,A2,GFDL,HDD,2045,3432.292856
TS,A2,GFDL,HDD,2046,3407.992416
TS,A2,GFDL,HDD,2047,3383.942048
TS,A2,GFDL,HDD,2048,3360.152248
TS,A2,GFDL,HDD,2049,3336.633332
TS,A2,GFDL,HDD,2050,3313.395428
TS,A2,GFDL,HDD,2051,3290.448476
TS,A2,GFDL,HDD,2052,3267.802232
TS,A2,GFDL,HDD,2053,3245.46627
TS,A2,GFDL,HDD,2054,3223.449978
TS,A2,GFDL,HDD,2055,3201.762554
TS,A2,GFDL,HDD,2056,3180.413018
TS,A2,GFDL,HDD,2057,3159.410198
TS,A2,GFDL,HDD,2058,3138.762742
TS,A2,GFDL,HDD,2059,3118.47911
TS,A2,GFDL,HDD,2060,3098.567576
TS,A2,GFDL,HDD,2061,3079.036232
TS,A2,GFDL,HDD,2062,3059.892982
TS,A2,GFDL,HDD,2063,3041.145548
TS,A2,GFDL,HDD,2064,3022.80146
TS,A2,GFDL,HDD,2065,3004.868072
TS,A2,GFDL,HDD,2066,2987.352548
TS,A2,GFDL,HDD,2067,2970.261866
TS,A2,GFDL,HDD,2068,2953.602816
TS,A2,GFDL,HDD,2069,2937.382012
TS,A2,GFDL,HDD,2070,2921.605878
TS,A2,GFDL,HDD,2071,2906.280648
TS,A2,GFDL,HDD,2072,2891.412376
TS,A2,GFDL,HDD,2073,2877.006932
TS,A2,GFDL,HDD,2074,2863.069998
TS,A2,GFDL,HDD,2075,2849.607068
TS,A2,GFDL,HDD,2076,2836.62346
TS,A2,GFDL,HDD,2077,2824.124296
TS,A2,GFDL,HDD,2078,2812.11452
TS,A2,GFDL,HDD,2079,2800.59889
TS,A2,GFDL,HDD,2080,2789.581974
TS,A2,GFDL,HDD,2081,2779.06816
TS,A2,GFDL,HDD,2082,2769.06165
TS,A2,GFDL,HDD,2083,2759.566458
TS,A2,GFDL,HDD,2084,2750.586414
TS,A2,GFDL,HDD,2085,2742.125168
TS,A2,GFDL,HDD,2086,2734.186174
TS,A2,GFDL,HDD,2087,2726.772712
TS,A2,GFDL,HDD,2088,2719.887868
TS,A2,GFDL,HDD,2089,2713.534548
TS,A2,GFDL,HDD,2090,2707.715474
TS,A2,GFDL,HDD,2091,2702.433174
TS,A2,GFDL,HDD,2092,2697.690002
TS,A2,GFDL,HDD,2093,2693.488122
TS,A2,GFDL,HDD,2094,2689.82951
TS,A2,GFDL,HDD,2095,2686.715958
TS,A2,GFDL,HDD,2096,2684.149078
TS,A2,GFDL,HDD,2097,2682.130292
TS,A2,GFDL,HDD,2098,2680.660836
TS,A2,GFDL,HDD,2099,2679.741766
TS,A2,GFDL,HDD,2100,2679.741766
UP,A2,GFDL,HDD,1971,15065.56
UP,A2,GFDL,HDD,1972,15065.56
UP,A2,GFDL,HDD,1973,15065.56
UP,A2,GFDL,HDD,1974,15065.56
UP,A2,GFDL,HDD,1975,15065.56
UP,A2,GFDL,HDD,1976,15065.56
UP,A2,GFDL,HDD,1977,15065.56
UP,A2,GFDL,HDD,1978,15065.56
UP,A2,GFDL,HDD,1979,15065.56
UP,A2,GFDL,HDD,1980,15065.56
UP,A2,GFDL,HDD,1981,15065.56
UP,A2,GFDL,HDD,1982,15065.56
UP,A2,GFDL,HDD,1983,15065.56
UP,A2,GFDL,HDD,1984,15065.56
UP,A2,GFDL,HDD,1985,15065.56
UP,A2,GFDL,HDD,1986,15065.56
UP,A2,GFDL,HDD,1987,15065.56
UP,A2,GFDL,HDD,1988,15065.56
UP,A2,GFDL,HDD,1989,15065.56
UP,A2,GFDL,HDD,1990,15065.56
UP,A2,GFDL,HDD,1991,15065.56
UP,A2,GFDL,HDD,1992,15065.56
UP,A2,GFDL,HDD,1993,15065.56
UP,A2,GFDL,HDD,1994,15065.56
UP,A2,GFDL,HDD,1995,15065.56
UP,A2,GFDL,HDD,1996,15065.56
UP,A2,GFDL,HDD,1997,15065.56
UP,A2,GFDL,HDD,1998,15065.56
UP,A2,GFDL,HDD,1999,15065.56
UP,A2,GFDL,HDD,2000,15065.56
UP,A2,GFDL,HDD,2001,15065.56
UP,A2,GFDL,HDD,2002,15065.56
UP,A2,GFDL,HDD,2003,15065.56
UP,A2,GFDL,HDD,2004,15065.56
UP,A2,GFDL,HDD,2005,15065.56
UP,A2,GFDL,HDD,2006,15065.56
UP,A2,GFDL,HDD,2007,15065.56
UP,A2,GFDL,HDD,2008,15065.56
UP,A2,GFDL,HDD,2009,15065.56
UP,A2,GFDL,HDD,2010,15065.56
UP,A2,GFDL,HDD,2011,15065.56
UP,A2,GFDL,HDD,2012,15065.56
UP,A2,GFDL,HDD,2013,15065.56
UP,A2,GFDL,HDD,2014,15065.56
UP,A2,GFDL,HDD,2015,15065.56
UP,A2,GFDL,HDD,2016,15065.56
UP,A2,GFDL,HDD,2017,15065.56
UP,A2,GFDL,HDD,2018,15065.56
UP,A2,GFDL,HDD,2019,15065.56
UP,A2,GFDL,HDD,2020,15065.56
UP,A2,GFDL,HDD,2021,14967.50135
UP,A2,GFDL,HDD,2022,14869.17517
UP,A2,GFDL,HDD,2023,14770.63725
UP,A2,GFDL,HDD,2024,14671.94266
UP,A2,GFDL,HDD,2025,14573.14581
UP,A2,GFDL,HDD,2026,14474.30041
UP,A2,GFDL,HDD,2027,14375.45953
UP,A2,GFDL,HDD,2028,14276.67551
UP,A2,GFDL,HDD,2029,14178.00001
UP,A2,GFDL,HDD,2030,14079.48404
UP,A2,GFDL,HDD,2031,13981.17791
UP,A2,GFDL,HDD,2032,13883.13124
UP,A2,GFDL,HDD,2033,13785.39297
UP,A2,GFDL,HDD,2034,13688.01136
UP,A2,GFDL,HDD,2035,13591.03399
UP,A2,GFDL,HDD,2036,13494.50776
UP,A2,GFDL,HDD,2037,13398.47887
UP,A2,GFDL,HDD,2038,13302.99287
UP,A2,GFDL,HDD,2039,13208.09459
UP,A2,GFDL,HDD,2040,13113.82819
UP,A2,GFDL,HDD,2041,13020.23715
UP,A2,GFDL,HDD,2042,12927.36429
UP,A2,GFDL,HDD,2043,12835.2517
UP,A2,GFDL,HDD,2044,12743.94084
UP,A2,GFDL,HDD,2045,12653.47243
UP,A2,GFDL,HDD,2046,12563.88656
UP,A2,GFDL,HDD,2047,12475.2226
UP,A2,GFDL,HDD,2048,12387.51925
UP,A2,GFDL,HDD,2049,12300.81455
UP,A2,GFDL,HDD,2050,12215.14581
UP,A2,GFDL,HDD,2051,12130.5497
UP,A2,GFDL,HDD,2052,12047.06218
UP,A2,GFDL,HDD,2053,11964.71854
UP,A2,GFDL,HDD,2054,11883.5534
UP,A2,GFDL,HDD,2055,11803.60066
UP,A2,GFDL,HDD,2056,11724.89357
UP,A2,GFDL,HDD,2057,11647.46469
UP,A2,GFDL,HDD,2058,11571.34589
UP,A2,GFDL,HDD,2059,11496.56836
UP,A2,GFDL,HDD,2060,11423.16261
UP,A2,GFDL,HDD,2061,11351.15846
UP,A2,GFDL,HDD,2062,11280.58506
UP,A2,GFDL,HDD,2063,11211.47086
UP,A2,GFDL,HDD,2064,11143.84365
UP,A2,GFDL,HDD,2065,11077.73052
UP,A2,GFDL,HDD,2066,11013.15788
UP,A2,GFDL,HDD,2067,10950.15146
UP,A2,GFDL,HDD,2068,10888.7363
UP,A2,GFDL,HDD,2069,10828.93677
UP,A2,GFDL,HDD,2070,10770.77656
UP,A2,GFDL,HDD,2071,10714.27865
UP,A2,GFDL,HDD,2072,10659.46536
UP,A2,GFDL,HDD,2073,10606.35832
UP,A2,GFDL,HDD,2074,10554.9785
UP,A2,GFDL,HDD,2075,10505.34613
UP,A2,GFDL,HDD,2076,10457.48083
UP,A2,GFDL,HDD,2077,10411.40148
UP,A2,GFDL,HDD,2078,10367.1263
UP,A2,GFDL,HDD,2079,10324.67284
UP,A2,GFDL,HDD,2080,10284.05794
UP,A2,GFDL,HDD,2081,10245.29777
UP,A2,GFDL,HDD,2082,10208.40782
UP,A2,GFDL,HDD,2083,10173.4029
UP,A2,GFDL,HDD,2084,10140.29712
UP,A2,GFDL,HDD,2085,10109.10394
UP,A2,GFDL,HDD,2086,10079.83609
UP,A2,GFDL,HDD,2087,10052.50565
UP,A2,GFDL,HDD,2088,10027.12402
UP,A2,GFDL,HDD,2089,10003.70191
UP,A2,GFDL,HDD,2090,9982.24934
UP,A2,GFDL,HDD,2091,9962.775644
UP,A2,GFDL,HDD,2092,9945.289494
UP,A2,GFDL,HDD,2093,9929.798862
UP,A2,GFDL,HDD,2094,9916.311042
UP,A2,GFDL,HDD,2095,9904.832642
UP,A2,GFDL,HDD,2096,9895.369596
UP,A2,GFDL,HDD,2097,9887.927148
UP,A2,GFDL,HDD,2098,9882.509862
UP,A2,GFDL,HDD,2099,9879.12162
UP,A2,GFDL,HDD,2100,9879.12162
UK,A2,GFDL,HDD,1971,64870
UK,A2,GFDL,HDD,1972,64870
UK,A2,GFDL,HDD,1973,64870
UK,A2,GFDL,HDD,1974,64870
UK,A2,GFDL,HDD,1975,64870
UK,A2,GFDL,HDD,1976,64870
UK,A2,GFDL,HDD,1977,64870
UK,A2,GFDL,HDD,1978,64870
UK,A2,GFDL,HDD,1979,64870
UK,A2,GFDL,HDD,1980,64870
UK,A2,GFDL,HDD,1981,64870
UK,A2,GFDL,HDD,1982,64870
UK,A2,GFDL,HDD,1983,64870
UK,A2,GFDL,HDD,1984,64870
UK,A2,GFDL,HDD,1985,64870
UK,A2,GFDL,HDD,1986,64870
UK,A2,GFDL,HDD,1987,64870
UK,A2,GFDL,HDD,1988,64870
UK,A2,GFDL,HDD,1989,64870
UK,A2,GFDL,HDD,1990,64870
UK,A2,GFDL,HDD,1991,64870
UK,A2,GFDL,HDD,1992,64870
UK,A2,GFDL,HDD,1993,64870
UK,A2,GFDL,HDD,1994,64870
UK,A2,GFDL,HDD,1995,64870
UK,A2,GFDL,HDD,1996,64870
UK,A2,GFDL,HDD,1997,64870
UK,A2,GFDL,HDD,1998,64870
UK,A2,GFDL,HDD,1999,64870
UK,A2,GFDL,HDD,2000,64870
UK,A2,GFDL,HDD,2001,64870
UK,A2,GFDL,HDD,2002,64870
UK,A2,GFDL,HDD,2003,64870
UK,A2,GFDL,HDD,2004,64870
UK,A2,GFDL,HDD,2005,64870
UK,A2,GFDL,HDD,2006,64870
UK,A2,GFDL,HDD,2007,64870
UK,A2,GFDL,HDD,2008,64870
UK,A2,GFDL,HDD,2009,64870
UK,A2,GFDL,HDD,2010,64870
UK,A2,GFDL,HDD,2011,64870
UK,A2,GFDL,HDD,2012,64870
UK,A2,GFDL,HDD,2013,64870
UK,A2,GFDL,HDD,2014,64870
UK,A2,GFDL,HDD,2015,64870
UK,A2,GFDL,HDD,2016,64870
UK,A2,GFDL,HDD,2017,64870
UK,A2,GFDL,HDD,2018,64870
UK,A2,GFDL,HDD,2019,64870
UK,A2,GFDL,HDD,2020,64870
UK,A2,GFDL,HDD,2021,64447.77442
UK,A2,GFDL,HDD,2022,64024.39694
UK,A2,GFDL,HDD,2023,63600.10768
UK,A2,GFDL,HDD,2024,63175.14384
UK,A2,GFDL,HDD,2025,62749.7397
UK,A2,GFDL,HDD,2026,62324.12654
UK,A2,GFDL,HDD,2027,61898.53278
UK,A2,GFDL,HDD,2028,61473.18388
UK,A2,GFDL,HDD,2029,61048.30228
UK,A2,GFDL,HDD,2030,60624.10756
UK,A2,GFDL,HDD,2031,60200.81638
UK,A2,GFDL,HDD,2032,59778.64238
UK,A2,GFDL,HDD,2033,59357.79632
UK,A2,GFDL,HDD,2034,58938.48598
UK,A2,GFDL,HDD,2035,58520.91626
UK,A2,GFDL,HDD,2036,58105.28904
UK,A2,GFDL,HDD,2037,57691.80332
UK,A2,GFDL,HDD,2038,57280.65516
UK,A2,GFDL,HDD,2039,56872.03766
UK,A2,GFDL,HDD,2040,56466.14096
UK,A2,GFDL,HDD,2041,56063.15226
UK,A2,GFDL,HDD,2042,55663.2559
UK,A2,GFDL,HDD,2043,55266.63318
UK,A2,GFDL,HDD,2044,54873.46252
UK,A2,GFDL,HDD,2045,54483.91938
UK,A2,GFDL,HDD,2046,54098.1763
UK,A2,GFDL,HDD,2047,53716.40284
UK,A2,GFDL,HDD,2048,53338.76562
UK,A2,GFDL,HDD,2049,52965.42842
UK,A2,GFDL,HDD,2050,52596.55192
UK,A2,GFDL,HDD,2051,52232.29398
UK,A2,GFDL,HDD,2052,51872.80948
UK,A2,GFDL,HDD,2053,51518.25036
UK,A2,GFDL,HDD,2054,51168.76564
UK,A2,GFDL,HDD,2055,50824.50138
UK,A2,GFDL,HDD,2056,50485.60068
UK,A2,GFDL,HDD,2057,50152.20374
UK,A2,GFDL,HDD,2058,49824.4478
UK,A2,GFDL,HDD,2059,49502.46718
UK,A2,GFDL,HDD,2060,49186.39322
UK,A2,GFDL,HDD,2061,48876.35436
UK,A2,GFDL,HDD,2062,48572.47608
UK,A2,GFDL,HDD,2063,48274.88092
UK,A2,GFDL,HDD,2064,47983.68846
UK,A2,GFDL,HDD,2065,47699.01542
UK,A2,GFDL,HDD,2066,47420.9755
UK,A2,GFDL,HDD,2067,47149.67948
UK,A2,GFDL,HDD,2068,46885.23518
UK,A2,GFDL,HDD,2069,46627.74756
UK,A2,GFDL,HDD,2070,46377.31856
UK,A2,GFDL,HDD,2071,46134.04718
UK,A2,GFDL,HDD,2072,45898.02954
UK,A2,GFDL,HDD,2073,45669.35876
UK,A2,GFDL,HDD,2074,45448.12506
UK,A2,GFDL,HDD,2075,45234.4157
UK,A2,GFDL,HDD,2076,45028.31502
UK,A2,GFDL,HDD,2077,44829.90436
UK,A2,GFDL,HDD,2078,44639.26222
UK,A2,GFDL,HDD,2079,44456.4641
UK,A2,GFDL,HDD,2080,44281.58254
UK,A2,GFDL,HDD,2081,44114.68718
UK,A2,GFDL,HDD,2082,43955.84468
UK,A2,GFDL,HDD,2083,43805.11886
UK,A2,GFDL,HDD,2084,43662.57042
UK,A2,GFDL,HDD,2085,43528.25732
UK,A2,GFDL,HDD,2086,43402.23442
UK,A2,GFDL,HDD,2087,43284.55376
UK,A2,GFDL,HDD,2088,43175.26434
UK,A2,GFDL,HDD,2089,43074.41228
UK,A2,GFDL,HDD,2090,42982.0408
UK,A2,GFDL,HDD,2091,42898.19004
UK,A2,GFDL,HDD,2092,42822.89736
UK,A2,GFDL,HDD,2093,42756.19706
UK,A2,GFDL,HDD,2094,42698.12056
UK,A2,GFDL,HDD,2095,42648.69634
UK,A2,GFDL,HDD,2096,42607.9499
UK,A2,GFDL,HDD,2097,42575.90386
UK,A2,GFDL,HDD,2098,42552.57784
UK,A2,GFDL,HDD,2099,42537.9886
UK,A2,GFDL,HDD,2100,42537.9886
WB,A2,GFDL,HDD,1971,48435.5
WB,A2,GFDL,HDD,1972,48435.5
WB,A2,GFDL,HDD,1973,48435.5
WB,A2,GFDL,HDD,1974,48435.5
WB,A2,GFDL,HDD,1975,48435.5
WB,A2,GFDL,HDD,1976,48435.5
WB,A2,GFDL,HDD,1977,48435.5
WB,A2,GFDL,HDD,1978,48435.5
WB,A2,GFDL,HDD,1979,48435.5
WB,A2,GFDL,HDD,1980,48435.5
WB,A2,GFDL,HDD,1981,48435.5
WB,A2,GFDL,HDD,1982,48435.5
WB,A2,GFDL,HDD,1983,48435.5
WB,A2,GFDL,HDD,1984,48435.5
WB,A2,GFDL,HDD,1985,48435.5
WB,A2,GFDL,HDD,1986,48435.5
WB,A2,GFDL,HDD,1987,48435.5
WB,A2,GFDL,HDD,1988,48435.5
WB,A2,GFDL,HDD,1989,48435.5
WB,A2,GFDL,HDD,1990,48435.5
WB,A2,GFDL,HDD,1991,48435.5
WB,A2,GFDL,HDD,1992,48435.5
WB,A2,GFDL,HDD,1993,48435.5
WB,A2,GFDL,HDD,1994,48435.5
WB,A2,GFDL,HDD,1995,48435.5
WB,A2,GFDL,HDD,1996,48435.5
WB,A2,GFDL,HDD,1997,48435.5
WB,A2,GFDL,HDD,1998,48435.5
WB,A2,GFDL,HDD,1999,48435.5
WB,A2,GFDL,HDD,2000,48435.5
WB,A2,GFDL,HDD,2001,48435.5
WB,A2,GFDL,HDD,2002,48435.5
WB,A2,GFDL,HDD,2003,48435.5
WB,A2,GFDL,HDD,2004,48435.5
WB,A2,GFDL,HDD,2005,48435.5
WB,A2,GFDL,HDD,2006,48435.5
WB,A2,GFDL,HDD,2007,48435.5
WB,A2,GFDL,HDD,2008,48435.5
WB,A2,GFDL,HDD,2009,48435.5
WB,A2,GFDL,HDD,2010,48435.5
WB,A2,GFDL,HDD,2011,48435.5
WB,A2,GFDL,HDD,2012,48435.5
WB,A2,GFDL,HDD,2013,48435.5
WB,A2,GFDL,HDD,2014,48435.5
WB,A2,GFDL,HDD,2015,48435.5
WB,A2,GFDL,HDD,2016,48435.5
WB,A2,GFDL,HDD,2017,48435.5
WB,A2,GFDL,HDD,2018,48435.5
WB,A2,GFDL,HDD,2019,48435.5
WB,A2,GFDL,HDD,2020,48435.5
WB,A2,GFDL,HDD,2021,48120.24322
WB,A2,GFDL,HDD,2022,47804.12638
WB,A2,GFDL,HDD,2023,47487.32874
WB,A2,GFDL,HDD,2024,47170.02744
WB,A2,GFDL,HDD,2025,46852.39736
WB,A2,GFDL,HDD,2026,46534.61124
WB,A2,GFDL,HDD,2027,46216.8396
WB,A2,GFDL,HDD,2028,45899.25078
WB,A2,GFDL,HDD,2029,45582.01086
WB,A2,GFDL,HDD,2030,45265.28382
WB,A2,GFDL,HDD,2031,44949.23142
WB,A2,GFDL,HDD,2032,44634.01314
WB,A2,GFDL,HDD,2033,44319.7864
WB,A2,GFDL,HDD,2034,44006.7063
WB,A2,GFDL,HDD,2035,43694.92584
WB,A2,GFDL,HDD,2036,43384.59576
WB,A2,GFDL,HDD,2037,43075.86466
WB,A2,GFDL,HDD,2038,42768.87888
WB,A2,GFDL,HDD,2039,42463.78264
WB,A2,GFDL,HDD,2040,42160.7179
WB,A2,GFDL,HDD,2041,41859.82444
WB,A2,GFDL,HDD,2042,41561.23988
WB,A2,GFDL,HDD,2043,41265.0996
WB,A2,GFDL,HDD,2044,40971.53682
WB,A2,GFDL,HDD,2045,40680.68256
WB,A2,GFDL,HDD,2046,40392.66562
WB,A2,GFDL,HDD,2047,40107.6126
WB,A2,GFDL,HDD,2048,39825.64796
WB,A2,GFDL,HDD,2049,39546.89392
WB,A2,GFDL,HDD,2050,39271.47048
WB,A2,GFDL,HDD,2051,38999.49554
WB,A2,GFDL,HDD,2052,38731.08468
WB,A2,GFDL,HDD,2053,38466.3514
WB,A2,GFDL,HDD,2054,38205.40694
WB,A2,GFDL,HDD,2055,37948.36036
WB,A2,GFDL,HDD,2056,37695.3185
WB,A2,GFDL,HDD,2057,37446.38606
WB,A2,GFDL,HDD,2058,37201.6655
WB,A2,GFDL,HDD,2059,36961.25712
WB,A2,GFDL,HDD,2060,36725.25896
WB,A2,GFDL,HDD,2061,36493.76694
WB,A2,GFDL,HDD,2062,36266.87474
WB,A2,GFDL,HDD,2063,36044.67388
WB,A2,GFDL,HDD,2064,35827.25362
WB,A2,GFDL,HDD,2065,35614.70112
WB,A2,GFDL,HDD,2066,35407.10126
WB,A2,GFDL,HDD,2067,35204.53678
WB,A2,GFDL,HDD,2068,35007.08816
WB,A2,GFDL,HDD,2069,34814.83376
