INPUT_TABLE,,,,,,,,
Variable ID,,,,,,,,
IndiaIndTechInterp_new,,,,,,,,
,,,,,,,,
region,supplysector,subsector,apply.to,from.year,to.year,from.value,to-value,interpolation.function
ML,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
MN,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
MP,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
MZ,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
NL,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
OD,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
PB,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
PC,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
RJ,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
SK,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
TN,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
TR,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
TS,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
UK,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
UP,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
WB,Non-Ferrous Metals_enuse,coal,share-weight,2030,2050,0.112,0.0001,linear
AN,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
AP,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
AR,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
AS,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
BR,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
CG,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
CH,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
DD,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
DL,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
DN,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
GA,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
GJ,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
HP,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
HR,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
JH,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
JK,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
KA,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
KL,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
LA,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
LD,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
MH,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
ML,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
MN,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
MP,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
MZ,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
NL,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
OD,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
PB,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
PC,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
RJ,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
SK,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
TN,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
TR,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
TS,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
UK,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
UP,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
WB,Non-Ferrous Metals_enuse,coal,share-weight,2045,2100,0,0,fixed
AN,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
AP,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
AR,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
AS,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
BR,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
CG,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
CH,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
DD,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
DL,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
DN,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
GA,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
GJ,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
HP,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
HR,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
JH,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
JK,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
KA,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
KL,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
LA,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
LD,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
MH,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
ML,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
MN,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
MP,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
MZ,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
NL,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
OD,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
PB,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
PC,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
RJ,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
SK,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
TN,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
TR,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
TS,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
UK,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
UP,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
WB,Non-Ferrous Metals_enuse,gas,share-weight,2030,2050,0,0,linear
AN,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
AP,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
AR,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
AS,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
BR,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
CG,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
CH,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
DD,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
DL,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
DN,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
GA,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
GJ,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
HP,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
HR,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
JH,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
JK,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
KA,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
KL,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
LA,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
LD,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
MH,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
ML,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
MN,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
MP,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
MZ,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
NL,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
OD,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
PB,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
PC,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
RJ,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
SK,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
TN,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
TR,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
TS,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
UK,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
UP,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
WB,Non-Ferrous Metals_enuse,gas,share-weight,2045,2100,0,0,fixed
AN,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
AP,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
AR,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
AS,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
BR,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
CG,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
CH,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
DD,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
DL,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
DN,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
GA,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
GJ,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
HP,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
HR,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
JH,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
JK,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
KA,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
KL,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
LA,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
LD,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
MH,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
ML,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
MN,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
MP,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
MZ,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
NL,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
OD,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
PB,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
PC,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
RJ,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
SK,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
TN,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
TR,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
TS,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
UK,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
UP,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
WB,Non-Ferrous Metals_enuse,refined liquids,share-weight,2030,2050,0.112,0.0001,linear
AN,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
AP,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
AR,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
AS,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
BR,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
CG,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
CH,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
DD,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
DL,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
DN,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
GA,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
GJ,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
HP,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
HR,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
JH,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
JK,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
KA,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
KL,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
LA,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
LD,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
MH,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
ML,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
MN,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
MP,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
MZ,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
NL,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
OD,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
PB,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
PC,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
RJ,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
SK,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
TN,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
TR,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
TS,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
UK,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
UP,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
WB,Non-Ferrous Metals_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
AN,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
AP,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
AR,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
AS,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
BR,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
CG,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
CH,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
DD,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
DL,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
DN,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
GA,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
GJ,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
HP,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
HR,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
JH,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
JK,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
KA,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
KL,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
LA,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
LD,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
MH,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
ML,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
MN,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
MP,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
MZ,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
NL,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
OD,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
PB,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
PC,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
RJ,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
SK,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
TN,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
TR,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
TS,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
UK,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
UP,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
WB,Other Industries_enuse,coal,share-weight,2030,2050,0.37,0.0001,linear
AN,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
AP,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
AR,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
AS,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
BR,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
CG,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
CH,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
DD,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
DL,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
DN,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
GA,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
GJ,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
HP,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
HR,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
JH,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
JK,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
KA,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
KL,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
LA,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
LD,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
MH,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
ML,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
MN,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
MP,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
MZ,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
NL,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
OD,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
PB,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
PC,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
RJ,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
SK,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
TN,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
TR,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
TS,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
UK,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
UP,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
WB,Other Industries_enuse,coal,share-weight,2045,2100,0,0,fixed
AN,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
AP,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
AR,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
AS,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
BR,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
CG,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
CH,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
DD,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
DL,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
DN,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
GA,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
GJ,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
HP,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
HR,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
JH,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
JK,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
KA,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
KL,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
LA,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
LD,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
MH,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
ML,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
MN,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
MP,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
MZ,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
NL,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
OD,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
PB,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
PC,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
RJ,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
SK,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
TN,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
TR,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
TS,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
UK,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
UP,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
WB,Other Industries_enuse,gas,share-weight,2030,2050,0,0,linear
AN,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
AP,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
AR,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
AS,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
BR,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
CG,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
CH,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
DD,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
DL,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
DN,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
GA,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
GJ,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
HP,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
HR,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
JH,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
JK,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
KA,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
KL,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
LA,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
LD,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
MH,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
ML,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
MN,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
MP,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
MZ,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
NL,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
OD,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
PB,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
PC,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
RJ,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
SK,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
TN,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
TR,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
TS,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
UK,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
