INPUT_TABLE,,,
Variable ID,,,
IncomeElasticity,,,
,,,
region,energy.final.demand,year,income.elasticity
DN,trn_pass,2060,1
GA,trn_pass,2060,1
GJ,trn_pass,2060,1
HP,trn_pass,2060,1
HR,trn_pass,2060,1
JH,trn_pass,2060,1
JK,trn_pass,2060,1
KA,trn_pass,2060,1
KL,trn_pass,2060,1
LA,trn_pass,2060,1
LD,trn_pass,2060,1
MH,trn_pass,2060,1
ML,trn_pass,2060,1
MN,trn_pass,2060,1
MP,trn_pass,2060,1
MZ,trn_pass,2060,1
NL,trn_pass,2060,1
OD,trn_pass,2060,1
PB,trn_pass,2060,1
PC,trn_pass,2060,1
RJ,trn_pass,2060,1
SK,trn_pass,2060,1
TN,trn_pass,2060,1
TR,trn_pass,2060,1
TS,trn_pass,2060,1
UK,trn_pass,2060,1
UP,trn_pass,2060,1
WB,trn_pass,2060,1
AN,trn_pass,2065,1
AP,trn_pass,2065,1
AR,trn_pass,2065,1
AS,trn_pass,2065,1
BR,trn_pass,2065,1
CG,trn_pass,2065,1
CH,trn_pass,2065,1
DD,trn_pass,2065,1
DL,trn_pass,2065,1
DN,trn_pass,2065,1
GA,trn_pass,2065,1
GJ,trn_pass,2065,1
HP,trn_pass,2065,1
HR,trn_pass,2065,1
JH,trn_pass,2065,1
JK,trn_pass,2065,1
KA,trn_pass,2065,1
KL,trn_pass,2065,1
LA,trn_pass,2065,1
LD,trn_pass,2065,1
MH,trn_pass,2065,1
ML,trn_pass,2065,1
MN,trn_pass,2065,1
MP,trn_pass,2065,1
MZ,trn_pass,2065,1
NL,trn_pass,2065,1
OD,trn_pass,2065,1
PB,trn_pass,2065,1
PC,trn_pass,2065,1
RJ,trn_pass,2065,1
SK,trn_pass,2065,1
TN,trn_pass,2065,1
TR,trn_pass,2065,1
TS,trn_pass,2065,1
UK,trn_pass,2065,1
UP,trn_pass,2065,1
WB,trn_pass,2065,1
AN,trn_pass,2070,1
AP,trn_pass,2070,1
AR,trn_pass,2070,1
AS,trn_pass,2070,1
BR,trn_pass,2070,1
CG,trn_pass,2070,1
CH,trn_pass,2070,1
DD,trn_pass,2070,1
DL,trn_pass,2070,1
DN,trn_pass,2070,1
GA,trn_pass,2070,1
GJ,trn_pass,2070,1
HP,trn_pass,2070,1
HR,trn_pass,2070,1
JH,trn_pass,2070,1
JK,trn_pass,2070,1
KA,trn_pass,2070,1
KL,trn_pass,2070,1
LA,trn_pass,2070,1
LD,trn_pass,2070,1
MH,trn_pass,2070,1
ML,trn_pass,2070,1
MN,trn_pass,2070,1
MP,trn_pass,2070,1
MZ,trn_pass,2070,1
NL,trn_pass,2070,1
OD,trn_pass,2070,1
PB,trn_pass,2070,1
PC,trn_pass,2070,1
RJ,trn_pass,2070,1
SK,trn_pass,2070,1
TN,trn_pass,2070,1
TR,trn_pass,2070,1
TS,trn_pass,2070,1
UK,trn_pass,2070,1
UP,trn_pass,2070,1
WB,trn_pass,2070,1
AN,trn_pass,2075,1
AP,trn_pass,2075,1
AR,trn_pass,2075,1
AS,trn_pass,2075,1
BR,trn_pass,2075,1
CG,trn_pass,2075,1
CH,trn_pass,2075,1
DD,trn_pass,2075,1
DL,trn_pass,2075,1
DN,trn_pass,2075,1
GA,trn_pass,2075,1
GJ,trn_pass,2075,1
HP,trn_pass,2075,1
HR,trn_pass,2075,1
JH,trn_pass,2075,1
JK,trn_pass,2075,1
KA,trn_pass,2075,1
KL,trn_pass,2075,1
LA,trn_pass,2075,1
LD,trn_pass,2075,1
MH,trn_pass,2075,1
ML,trn_pass,2075,1
MN,trn_pass,2075,1
MP,trn_pass,2075,1
MZ,trn_pass,2075,1
NL,trn_pass,2075,1
OD,trn_pass,2075,1
PB,trn_pass,2075,1
PC,trn_pass,2075,1
RJ,trn_pass,2075,1
SK,trn_pass,2075,1
TN,trn_pass,2075,1
TR,trn_pass,2075,1
TS,trn_pass,2075,1
UK,trn_pass,2075,1
UP,trn_pass,2075,1
WB,trn_pass,2075,1
AN,trn_pass,2080,1
AP,trn_pass,2080,1
AR,trn_pass,2080,1
AS,trn_pass,2080,1
BR,trn_pass,2080,1
CG,trn_pass,2080,1
CH,trn_pass,2080,1
DD,trn_pass,2080,1
DL,trn_pass,2080,1
DN,trn_pass,2080,1
GA,trn_pass,2080,1
GJ,trn_pass,2080,1
HP,trn_pass,2080,1
HR,trn_pass,2080,1
JH,trn_pass,2080,1
JK,trn_pass,2080,1
KA,trn_pass,2080,1
KL,trn_pass,2080,1
LA,trn_pass,2080,1
LD,trn_pass,2080,1
MH,trn_pass,2080,1
ML,trn_pass,2080,1
MN,trn_pass,2080,1
MP,trn_pass,2080,1
MZ,trn_pass,2080,1
NL,trn_pass,2080,1
OD,trn_pass,2080,1
PB,trn_pass,2080,1
PC,trn_pass,2080,1
RJ,trn_pass,2080,1
SK,trn_pass,2080,1
TN,trn_pass,2080,1
TR,trn_pass,2080,1
TS,trn_pass,2080,1
UK,trn_pass,2080,1
UP,trn_pass,2080,1
WB,trn_pass,2080,1
AN,trn_pass,2085,1
AP,trn_pass,2085,1
AR,trn_pass,2085,1
AS,trn_pass,2085,1
BR,trn_pass,2085,1
CG,trn_pass,2085,1
CH,trn_pass,2085,1
DD,trn_pass,2085,1
DL,trn_pass,2085,1
DN,trn_pass,2085,1
GA,trn_pass,2085,1
GJ,trn_pass,2085,1
HP,trn_pass,2085,1
HR,trn_pass,2085,1
JH,trn_pass,2085,1
JK,trn_pass,2085,1
KA,trn_pass,2085,1
KL,trn_pass,2085,1
LA,trn_pass,2085,1
LD,trn_pass,2085,1
MH,trn_pass,2085,1
ML,trn_pass,2085,1
MN,trn_pass,2085,1
MP,trn_pass,2085,1
MZ,trn_pass,2085,1
NL,trn_pass,2085,1
OD,trn_pass,2085,1
PB,trn_pass,2085,1
PC,trn_pass,2085,1
RJ,trn_pass,2085,1
SK,trn_pass,2085,1
TN,trn_pass,2085,1
TR,trn_pass,2085,1
TS,trn_pass,2085,1
UK,trn_pass,2085,1
UP,trn_pass,2085,1
WB,trn_pass,2085,1
AN,trn_pass,2090,1
AP,trn_pass,2090,1
AR,trn_pass,2090,1
AS,trn_pass,2090,1
BR,trn_pass,2090,1
CG,trn_pass,2090,1
CH,trn_pass,2090,1
DD,trn_pass,2090,1
DL,trn_pass,2090,1
DN,trn_pass,2090,1
GA,trn_pass,2090,1
GJ,trn_pass,2090,1
HP,trn_pass,2090,1
HR,trn_pass,2090,1
JH,trn_pass,2090,1
JK,trn_pass,2090,1
KA,trn_pass,2090,1
KL,trn_pass,2090,1
LA,trn_pass,2090,1
LD,trn_pass,2090,1
MH,trn_pass,2090,1
ML,trn_pass,2090,1
MN,trn_pass,2090,1
MP,trn_pass,2090,1
MZ,trn_pass,2090,1
NL,trn_pass,2090,1
OD,trn_pass,2090,1
PB,trn_pass,2090,1
PC,trn_pass,2090,1
RJ,trn_pass,2090,1
SK,trn_pass,2090,1
TN,trn_pass,2090,1
TR,trn_pass,2090,1
TS,trn_pass,2090,1
UK,trn_pass,2090,1
UP,trn_pass,2090,1
WB,trn_pass,2090,1
AN,trn_pass,2095,1
AP,trn_pass,2095,1
AR,trn_pass,2095,1
AS,trn_pass,2095,1
BR,trn_pass,2095,1
CG,trn_pass,2095,1
CH,trn_pass,2095,1
DD,trn_pass,2095,1
DL,trn_pass,2095,1
DN,trn_pass,2095,1
GA,trn_pass,2095,1
GJ,trn_pass,2095,1
HP,trn_pass,2095,1
HR,trn_pass,2095,1
JH,trn_pass,2095,1
JK,trn_pass,2095,1
KA,trn_pass,2095,1
KL,trn_pass,2095,1
LA,trn_pass,2095,1
LD,trn_pass,2095,1
MH,trn_pass,2095,1
ML,trn_pass,2095,1
MN,trn_pass,2095,1
MP,trn_pass,2095,1
MZ,trn_pass,2095,1
NL,trn_pass,2095,1
OD,trn_pass,2095,1
PB,trn_pass,2095,1
PC,trn_pass,2095,1
RJ,trn_pass,2095,1
SK,trn_pass,2095,1
TN,trn_pass,2095,1
TR,trn_pass,2095,1
TS,trn_pass,2095,1
UK,trn_pass,2095,1
UP,trn_pass,2095,1
WB,trn_pass,2095,1
AN,trn_pass,2100,1
AP,trn_pass,2100,1
AR,trn_pass,2100,1
AS,trn_pass,2100,1
BR,trn_pass,2100,1
CG,trn_pass,2100,1
CH,trn_pass,2100,1
DD,trn_pass,2100,1
DL,trn_pass,2100,1
DN,trn_pass,2100,1
GA,trn_pass,2100,1
GJ,trn_pass,2100,1
HP,trn_pass,2100,1
HR,trn_pass,2100,1
JH,trn_pass,2100,1
JK,trn_pass,2100,1
KA,trn_pass,2100,1
KL,trn_pass,2100,1
LA,trn_pass,2100,1
LD,trn_pass,2100,1
MH,trn_pass,2100,1
ML,trn_pass,2100,1
MN,trn_pass,2100,1
MP,trn_pass,2100,1
MZ,trn_pass,2100,1
NL,trn_pass,2100,1
OD,trn_pass,2100,1
PB,trn_pass,2100,1
PC,trn_pass,2100,1
RJ,trn_pass,2100,1
SK,trn_pass,2100,1
TN,trn_pass,2100,1
TR,trn_pass,2100,1
TS,trn_pass,2100,1
UK,trn_pass,2100,1
UP,trn_pass,2100,1
WB,trn_pass,2100,1
