INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
IndiaBldTechInterp_new,,,,,,,,,
,,,,,,,,,
region,supplysector,subsector,technology,apply.to,from.year,to.year,from.value,to-value,interpolation.function
UK,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
UP,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
WB,resid urban apploth,gas,Gas-based app,share-weight,2010,2100,1,1,fixed
AN,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
AP,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
AR,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
AS,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
BR,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
CG,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
CH,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
DD,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
DL,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
DN,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
GA,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
GJ,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
HP,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
HR,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
JH,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
JK,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
KA,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
KL,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
LA,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
LD,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
MH,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
ML,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
MN,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
MP,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
MZ,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
NL,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
OD,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
PB,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
RJ,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
SK,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
TN,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
TR,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
TS,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
UK,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
UP,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
WB,resid rural cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
AN,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
AP,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
AR,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
AS,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
BR,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
CG,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
CH,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
DD,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
DL,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
DN,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
GA,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
GJ,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
HP,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
HR,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
JH,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
JK,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
KA,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
KL,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
LA,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
LD,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
MH,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
ML,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
MN,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
MP,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
MZ,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
NL,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
OD,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
PB,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
RJ,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
SK,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
TN,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
TR,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
TS,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
UK,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
UP,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
WB,resid urban cooking,gas,gas-based cooking,share-weight,2010,2100,1,1,fixed
AN,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
AP,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
AR,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
AS,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
BR,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
CG,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
CH,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
DD,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
DL,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
DN,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
GA,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
GJ,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
HP,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
HR,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
JH,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
JK,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
KA,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
KL,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
LA,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
LD,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
MH,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
ML,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
MN,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
MP,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
MZ,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
NL,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
OD,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
PB,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
RJ,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
SK,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
TN,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
TR,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
TS,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
UK,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
UP,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
WB,comm hvac,electricity,heating-cooling appl,share-weight,2010,2100,1,1,fixed
AN,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
AP,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
AR,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
AS,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
BR,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
CG,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
CH,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
DD,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
DL,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
DN,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
GA,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
GJ,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
HP,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
HR,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
JH,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
JK,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
KA,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
KL,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
LA,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
LD,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
MH,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
ML,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
MN,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
MP,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
MZ,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
NL,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
OD,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
PB,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
RJ,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
SK,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
TN,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
TR,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
TS,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
UK,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
UP,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
WB,resid rural lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
AN,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
AP,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
AR,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
AS,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
BR,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
CG,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
CH,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
DD,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
DL,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
DN,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
GA,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
GJ,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
HP,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
HR,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
JH,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
JK,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
KA,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
KL,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
LA,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
LD,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
MH,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
ML,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
MN,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
MP,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
MZ,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
NL,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
OD,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
PB,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
RJ,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
SK,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
TN,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
TR,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
TS,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
UK,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
UP,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
WB,resid urban lighting,electricity,lo-eff,share-weight,2010,2100,1,1,fixed
AN,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
AN,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
AN,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
AP,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
AP,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
AP,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
AR,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
AR,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
AR,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
AS,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
AS,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
AS,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
BR,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
BR,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
BR,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
CG,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
CG,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
CG,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
CH,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
CH,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
CH,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
DD,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
DD,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
DD,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
DL,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
DL,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
DL,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
DN,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
DN,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
DN,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
GA,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
GA,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
GA,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
GJ,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
GJ,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
GJ,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
HP,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
HP,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
HP,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
HR,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
HR,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
HR,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
JH,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
JH,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
JH,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
JK,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
JK,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
JK,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
KA,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
KA,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
KA,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
KL,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
KL,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
KL,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
LA,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
LA,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
LA,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
LD,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
LD,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
LD,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
MH,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
MH,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
MH,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
ML,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
ML,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
ML,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
MN,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
MN,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
MN,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
MP,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
MP,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
MP,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
MZ,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
MZ,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
MZ,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
NL,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
NL,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
NL,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
OD,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
OD,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
OD,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
PB,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
PB,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
PB,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
RJ,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
RJ,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
RJ,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
SK,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
SK,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
SK,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
TN,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
TN,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
TN,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
TR,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
TR,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
TR,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
TS,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
TS,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
TS,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
UK,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
UK,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
UK,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
UP,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
UP,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
UP,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
WB,resid rural cooking,refined liquids,refined liquids,share-weight,2010,2020,0.5,0.5,fixed
WB,resid rural cooking,refined liquids,refined liquids,share-weight,2015,2100,0.5,1,linear
WB,resid rural cooking,refined liquids,refined liquids,share-weight,2095,2100,1,1,fixed
AN,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
AP,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
AR,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
AS,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
BR,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
CG,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
CH,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
DD,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
DL,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
DN,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
GA,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
GJ,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
HP,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
HR,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
JH,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
JK,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
KA,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
KL,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
LA,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
LD,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
MH,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
ML,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
MN,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
MP,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
MZ,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
NL,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
OD,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
PB,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
RJ,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
SK,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
TN,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
TR,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
TS,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
UK,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
UP,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
WB,resid urban cooking,refined liquids,refined liquids,share-weight,2010,2100,1,1,fixed
AN,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
AP,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
AR,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
AS,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
