INPUT_TABLE,,,,,,
Variable ID,,,,,,
RegionTechEff,,,,,,
,,,,,,
Region,supplysector,subsector,technology,year,minicam.energy.input,efficiency
OD,comm others,coal,coal based others,2090,delivered coal,0.3088642
OD,comm others,coal,coal based others,2095,delivered coal,0.3088642
OD,comm others,coal,coal based others,2100,delivered coal,0.3088642
PB,comm others,coal,coal based others,2015,delivered coal,0.3088642
PB,comm others,coal,coal based others,2020,delivered coal,0.3088642
PB,comm others,coal,coal based others,2025,delivered coal,0.3088642
PB,comm others,coal,coal based others,2030,delivered coal,0.3088642
PB,comm others,coal,coal based others,2035,delivered coal,0.3088642
PB,comm others,coal,coal based others,2040,delivered coal,0.3088642
PB,comm others,coal,coal based others,2045,delivered coal,0.3088642
PB,comm others,coal,coal based others,2050,delivered coal,0.3088642
PB,comm others,coal,coal based others,2055,delivered coal,0.3088642
PB,comm others,coal,coal based others,2060,delivered coal,0.3088642
PB,comm others,coal,coal based others,2065,delivered coal,0.3088642
PB,comm others,coal,coal based others,2070,delivered coal,0.3088642
PB,comm others,coal,coal based others,2075,delivered coal,0.3088642
PB,comm others,coal,coal based others,2080,delivered coal,0.3088642
PB,comm others,coal,coal based others,2085,delivered coal,0.3088642
PB,comm others,coal,coal based others,2090,delivered coal,0.3088642
PB,comm others,coal,coal based others,2095,delivered coal,0.3088642
PB,comm others,coal,coal based others,2100,delivered coal,0.3088642
PC,comm others,coal,coal based others,2015,delivered coal,0.3088642
PC,comm others,coal,coal based others,2020,delivered coal,0.3088642
PC,comm others,coal,coal based others,2025,delivered coal,0.3088642
PC,comm others,coal,coal based others,2030,delivered coal,0.3088642
PC,comm others,coal,coal based others,2035,delivered coal,0.3088642
PC,comm others,coal,coal based others,2040,delivered coal,0.3088642
PC,comm others,coal,coal based others,2045,delivered coal,0.3088642
PC,comm others,coal,coal based others,2050,delivered coal,0.3088642
PC,comm others,coal,coal based others,2055,delivered coal,0.3088642
PC,comm others,coal,coal based others,2060,delivered coal,0.3088642
PC,comm others,coal,coal based others,2065,delivered coal,0.3088642
PC,comm others,coal,coal based others,2070,delivered coal,0.3088642
PC,comm others,coal,coal based others,2075,delivered coal,0.3088642
PC,comm others,coal,coal based others,2080,delivered coal,0.3088642
PC,comm others,coal,coal based others,2085,delivered coal,0.3088642
PC,comm others,coal,coal based others,2090,delivered coal,0.3088642
PC,comm others,coal,coal based others,2095,delivered coal,0.3088642
PC,comm others,coal,coal based others,2100,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2015,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2020,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2025,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2030,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2035,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2040,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2045,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2050,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2055,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2060,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2065,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2070,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2075,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2080,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2085,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2090,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2095,delivered coal,0.3088642
RJ,comm others,coal,coal based others,2100,delivered coal,0.3088642
SK,comm others,coal,coal based others,2015,delivered coal,0.3088642
SK,comm others,coal,coal based others,2020,delivered coal,0.3088642
SK,comm others,coal,coal based others,2025,delivered coal,0.3088642
SK,comm others,coal,coal based others,2030,delivered coal,0.3088642
SK,comm others,coal,coal based others,2035,delivered coal,0.3088642
SK,comm others,coal,coal based others,2040,delivered coal,0.3088642
SK,comm others,coal,coal based others,2045,delivered coal,0.3088642
SK,comm others,coal,coal based others,2050,delivered coal,0.3088642
SK,comm others,coal,coal based others,2055,delivered coal,0.3088642
SK,comm others,coal,coal based others,2060,delivered coal,0.3088642
SK,comm others,coal,coal based others,2065,delivered coal,0.3088642
SK,comm others,coal,coal based others,2070,delivered coal,0.3088642
SK,comm others,coal,coal based others,2075,delivered coal,0.3088642
SK,comm others,coal,coal based others,2080,delivered coal,0.3088642
SK,comm others,coal,coal based others,2085,delivered coal,0.3088642
SK,comm others,coal,coal based others,2090,delivered coal,0.3088642
SK,comm others,coal,coal based others,2095,delivered coal,0.3088642
SK,comm others,coal,coal based others,2100,delivered coal,0.3088642
TN,comm others,coal,coal based others,2015,delivered coal,0.3088642
TN,comm others,coal,coal based others,2020,delivered coal,0.3088642
TN,comm others,coal,coal based others,2025,delivered coal,0.3088642
TN,comm others,coal,coal based others,2030,delivered coal,0.3088642
TN,comm others,coal,coal based others,2035,delivered coal,0.3088642
TN,comm others,coal,coal based others,2040,delivered coal,0.3088642
TN,comm others,coal,coal based others,2045,delivered coal,0.3088642
TN,comm others,coal,coal based others,2050,delivered coal,0.3088642
TN,comm others,coal,coal based others,2055,delivered coal,0.3088642
TN,comm others,coal,coal based others,2060,delivered coal,0.3088642
TN,comm others,coal,coal based others,2065,delivered coal,0.3088642
TN,comm others,coal,coal based others,2070,delivered coal,0.3088642
TN,comm others,coal,coal based others,2075,delivered coal,0.3088642
TN,comm others,coal,coal based others,2080,delivered coal,0.3088642
TN,comm others,coal,coal based others,2085,delivered coal,0.3088642
TN,comm others,coal,coal based others,2090,delivered coal,0.3088642
TN,comm others,coal,coal based others,2095,delivered coal,0.3088642
TN,comm others,coal,coal based others,2100,delivered coal,0.3088642
TR,comm others,coal,coal based others,2015,delivered coal,0.3088642
TR,comm others,coal,coal based others,2020,delivered coal,0.3088642
TR,comm others,coal,coal based others,2025,delivered coal,0.3088642
TR,comm others,coal,coal based others,2030,delivered coal,0.3088642
TR,comm others,coal,coal based others,2035,delivered coal,0.3088642
TR,comm others,coal,coal based others,2040,delivered coal,0.3088642
TR,comm others,coal,coal based others,2045,delivered coal,0.3088642
TR,comm others,coal,coal based others,2050,delivered coal,0.3088642
TR,comm others,coal,coal based others,2055,delivered coal,0.3088642
TR,comm others,coal,coal based others,2060,delivered coal,0.3088642
TR,comm others,coal,coal based others,2065,delivered coal,0.3088642
TR,comm others,coal,coal based others,2070,delivered coal,0.3088642
TR,comm others,coal,coal based others,2075,delivered coal,0.3088642
TR,comm others,coal,coal based others,2080,delivered coal,0.3088642
TR,comm others,coal,coal based others,2085,delivered coal,0.3088642
TR,comm others,coal,coal based others,2090,delivered coal,0.3088642
TR,comm others,coal,coal based others,2095,delivered coal,0.3088642
TR,comm others,coal,coal based others,2100,delivered coal,0.3088642
TS,comm others,coal,coal based others,2015,delivered coal,0.3088642
TS,comm others,coal,coal based others,2020,delivered coal,0.3088642
TS,comm others,coal,coal based others,2025,delivered coal,0.3088642
TS,comm others,coal,coal based others,2030,delivered coal,0.3088642
TS,comm others,coal,coal based others,2035,delivered coal,0.3088642
TS,comm others,coal,coal based others,2040,delivered coal,0.3088642
TS,comm others,coal,coal based others,2045,delivered coal,0.3088642
TS,comm others,coal,coal based others,2050,delivered coal,0.3088642
TS,comm others,coal,coal based others,2055,delivered coal,0.3088642
TS,comm others,coal,coal based others,2060,delivered coal,0.3088642
TS,comm others,coal,coal based others,2065,delivered coal,0.3088642
TS,comm others,coal,coal based others,2070,delivered coal,0.3088642
TS,comm others,coal,coal based others,2075,delivered coal,0.3088642
TS,comm others,coal,coal based others,2080,delivered coal,0.3088642
TS,comm others,coal,coal based others,2085,delivered coal,0.3088642
TS,comm others,coal,coal based others,2090,delivered coal,0.3088642
TS,comm others,coal,coal based others,2095,delivered coal,0.3088642
TS,comm others,coal,coal based others,2100,delivered coal,0.3088642
UK,comm others,coal,coal based others,2015,delivered coal,0.3088642
UK,comm others,coal,coal based others,2020,delivered coal,0.3088642
UK,comm others,coal,coal based others,2025,delivered coal,0.3088642
UK,comm others,coal,coal based others,2030,delivered coal,0.3088642
UK,comm others,coal,coal based others,2035,delivered coal,0.3088642
UK,comm others,coal,coal based others,2040,delivered coal,0.3088642
UK,comm others,coal,coal based others,2045,delivered coal,0.3088642
UK,comm others,coal,coal based others,2050,delivered coal,0.3088642
UK,comm others,coal,coal based others,2055,delivered coal,0.3088642
UK,comm others,coal,coal based others,2060,delivered coal,0.3088642
UK,comm others,coal,coal based others,2065,delivered coal,0.3088642
UK,comm others,coal,coal based others,2070,delivered coal,0.3088642
UK,comm others,coal,coal based others,2075,delivered coal,0.3088642
UK,comm others,coal,coal based others,2080,delivered coal,0.3088642
UK,comm others,coal,coal based others,2085,delivered coal,0.3088642
UK,comm others,coal,coal based others,2090,delivered coal,0.3088642
UK,comm others,coal,coal based others,2095,delivered coal,0.3088642
UK,comm others,coal,coal based others,2100,delivered coal,0.3088642
UP,comm others,coal,coal based others,2015,delivered coal,0.3088642
UP,comm others,coal,coal based others,2020,delivered coal,0.3088642
UP,comm others,coal,coal based others,2025,delivered coal,0.3088642
UP,comm others,coal,coal based others,2030,delivered coal,0.3088642
UP,comm others,coal,coal based others,2035,delivered coal,0.3088642
UP,comm others,coal,coal based others,2040,delivered coal,0.3088642
UP,comm others,coal,coal based others,2045,delivered coal,0.3088642
UP,comm others,coal,coal based others,2050,delivered coal,0.3088642
UP,comm others,coal,coal based others,2055,delivered coal,0.3088642
UP,comm others,coal,coal based others,2060,delivered coal,0.3088642
UP,comm others,coal,coal based others,2065,delivered coal,0.3088642
UP,comm others,coal,coal based others,2070,delivered coal,0.3088642
UP,comm others,coal,coal based others,2075,delivered coal,0.3088642
UP,comm others,coal,coal based others,2080,delivered coal,0.3088642
UP,comm others,coal,coal based others,2085,delivered coal,0.3088642
UP,comm others,coal,coal based others,2090,delivered coal,0.3088642
UP,comm others,coal,coal based others,2095,delivered coal,0.3088642
UP,comm others,coal,coal based others,2100,delivered coal,0.3088642
WB,comm others,coal,coal based others,2015,delivered coal,0.3088642
WB,comm others,coal,coal based others,2020,delivered coal,0.3088642
WB,comm others,coal,coal based others,2025,delivered coal,0.3088642
WB,comm others,coal,coal based others,2030,delivered coal,0.3088642
WB,comm others,coal,coal based others,2035,delivered coal,0.3088642
WB,comm others,coal,coal based others,2040,delivered coal,0.3088642
WB,comm others,coal,coal based others,2045,delivered coal,0.3088642
WB,comm others,coal,coal based others,2050,delivered coal,0.3088642
WB,comm others,coal,coal based others,2055,delivered coal,0.3088642
WB,comm others,coal,coal based others,2060,delivered coal,0.3088642
WB,comm others,coal,coal based others,2065,delivered coal,0.3088642
WB,comm others,coal,coal based others,2070,delivered coal,0.3088642
WB,comm others,coal,coal based others,2075,delivered coal,0.3088642
WB,comm others,coal,coal based others,2080,delivered coal,0.3088642
WB,comm others,coal,coal based others,2085,delivered coal,0.3088642
WB,comm others,coal,coal based others,2090,delivered coal,0.3088642
WB,comm others,coal,coal based others,2095,delivered coal,0.3088642
WB,comm others,coal,coal based others,2100,delivered coal,0.3088642
AN,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
AN,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
AN,comm others,electricity,electricity based others,2025,elect_td_com,0.765299621
AN,comm others,electricity,electricity based others,2030,elect_td_com,0.774870251
AN,comm others,electricity,electricity based others,2035,elect_td_com,0.784560568
AN,comm others,electricity,electricity based others,2040,elect_td_com,0.79437207
AN,comm others,electricity,electricity based others,2045,elect_td_com,0.804306273
AN,comm others,electricity,electricity based others,2050,elect_td_com,0.814364709
AN,comm others,electricity,electricity based others,2055,elect_td_com,0.824548934
AN,comm others,electricity,electricity based others,2060,elect_td_com,0.83486052
AN,comm others,electricity,electricity based others,2065,elect_td_com,0.84530106
AN,comm others,electricity,electricity based others,2070,elect_td_com,0.855872166
AN,comm others,electricity,electricity based others,2075,elect_td_com,0.866575472
AN,comm others,electricity,electricity based others,2080,elect_td_com,0.87741263
AN,comm others,electricity,electricity based others,2085,elect_td_com,0.888385315
AN,comm others,electricity,electricity based others,2090,elect_td_com,0.899495221
AN,comm others,electricity,electricity based others,2095,elect_td_com,0.910744065
AN,comm others,electricity,electricity based others,2100,elect_td_com,0.922133584
AP,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
AP,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
AP,comm others,electricity,electricity based others,2025,elect_td_com,0.765299621
AP,comm others,electricity,electricity based others,2030,elect_td_com,0.774870251
AP,comm others,electricity,electricity based others,2035,elect_td_com,0.784560568
AP,comm others,electricity,electricity based others,2040,elect_td_com,0.79437207
AP,comm others,electricity,electricity based others,2045,elect_td_com,0.804306273
AP,comm others,electricity,electricity based others,2050,elect_td_com,0.814364709
AP,comm others,electricity,electricity based others,2055,elect_td_com,0.824548934
AP,comm others,electricity,electricity based others,2060,elect_td_com,0.83486052
AP,comm others,electricity,electricity based others,2065,elect_td_com,0.84530106
AP,comm others,electricity,electricity based others,2070,elect_td_com,0.855872166
AP,comm others,electricity,electricity based others,2075,elect_td_com,0.866575472
AP,comm others,electricity,electricity based others,2080,elect_td_com,0.87741263
AP,comm others,electricity,electricity based others,2085,elect_td_com,0.888385315
AP,comm others,electricity,electricity based others,2090,elect_td_com,0.899495221
AP,comm others,electricity,electricity based others,2095,elect_td_com,0.910744065
AP,comm others,electricity,electricity based others,2100,elect_td_com,0.922133584
AR,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
AR,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
AR,comm others,electricity,electricity based others,2025,elect_td_com,0.765299621
AR,comm others,electricity,electricity based others,2030,elect_td_com,0.774870251
AR,comm others,electricity,electricity based others,2035,elect_td_com,0.784560568
AR,comm others,electricity,electricity based others,2040,elect_td_com,0.79437207
AR,comm others,electricity,electricity based others,2045,elect_td_com,0.804306273
AR,comm others,electricity,electricity based others,2050,elect_td_com,0.814364709
AR,comm others,electricity,electricity based others,2055,elect_td_com,0.824548934
AR,comm others,electricity,electricity based others,2060,elect_td_com,0.83486052
AR,comm others,electricity,electricity based others,2065,elect_td_com,0.84530106
AR,comm others,electricity,electricity based others,2070,elect_td_com,0.855872166
AR,comm others,electricity,electricity based others,2075,elect_td_com,0.866575472
AR,comm others,electricity,electricity based others,2080,elect_td_com,0.87741263
AR,comm others,electricity,electricity based others,2085,elect_td_com,0.888385315
AR,comm others,electricity,electricity based others,2090,elect_td_com,0.899495221
AR,comm others,electricity,electricity based others,2095,elect_td_com,0.910744065
AR,comm others,electricity,electricity based others,2100,elect_td_com,0.922133584
AS,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
AS,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
AS,comm others,electricity,electricity based others,2025,elect_td_com,0.765299621
AS,comm others,electricity,electricity based others,2030,elect_td_com,0.774870251
AS,comm others,electricity,electricity based others,2035,elect_td_com,0.784560568
AS,comm others,electricity,electricity based others,2040,elect_td_com,0.79437207
AS,comm others,electricity,electricity based others,2045,elect_td_com,0.804306273
AS,comm others,electricity,electricity based others,2050,elect_td_com,0.814364709
AS,comm others,electricity,electricity based others,2055,elect_td_com,0.824548934
AS,comm others,electricity,electricity based others,2060,elect_td_com,0.83486052
AS,comm others,electricity,electricity based others,2065,elect_td_com,0.84530106
AS,comm others,electricity,electricity based others,2070,elect_td_com,0.855872166
AS,comm others,electricity,electricity based others,2075,elect_td_com,0.866575472
AS,comm others,electricity,electricity based others,2080,elect_td_com,0.87741263
AS,comm others,electricity,electricity based others,2085,elect_td_com,0.888385315
AS,comm others,electricity,electricity based others,2090,elect_td_com,0.899495221
AS,comm others,electricity,electricity based others,2095,elect_td_com,0.910744065
AS,comm others,electricity,electricity based others,2100,elect_td_com,0.922133584
BR,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
BR,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
BR,comm others,electricity,electricity based others,2025,elect_td_com,0.765299621
BR,comm others,electricity,electricity based others,2030,elect_td_com,0.774870251
BR,comm others,electricity,electricity based others,2035,elect_td_com,0.784560568
BR,comm others,electricity,electricity based others,2040,elect_td_com,0.79437207
BR,comm others,electricity,electricity based others,2045,elect_td_com,0.804306273
BR,comm others,electricity,electricity based others,2050,elect_td_com,0.814364709
BR,comm others,electricity,electricity based others,2055,elect_td_com,0.824548934
BR,comm others,electricity,electricity based others,2060,elect_td_com,0.83486052
BR,comm others,electricity,electricity based others,2065,elect_td_com,0.84530106
BR,comm others,electricity,electricity based others,2070,elect_td_com,0.855872166
BR,comm others,electricity,electricity based others,2075,elect_td_com,0.866575472
BR,comm others,electricity,electricity based others,2080,elect_td_com,0.87741263
BR,comm others,electricity,electricity based others,2085,elect_td_com,0.888385315
BR,comm others,electricity,electricity based others,2090,elect_td_com,0.899495221
BR,comm others,electricity,electricity based others,2095,elect_td_com,0.910744065
BR,comm others,electricity,electricity based others,2100,elect_td_com,0.922133584
CG,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
CG,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
CG,comm others,electricity,electricity based others,2025,elect_td_com,0.765299621
CG,comm others,electricity,electricity based others,2030,elect_td_com,0.774870251
CG,comm others,electricity,electricity based others,2035,elect_td_com,0.784560568
CG,comm others,electricity,electricity based others,2040,elect_td_com,0.79437207
CG,comm others,electricity,electricity based others,2045,elect_td_com,0.804306273
CG,comm others,electricity,electricity based others,2050,elect_td_com,0.814364709
CG,comm others,electricity,electricity based others,2055,elect_td_com,0.824548934
CG,comm others,electricity,electricity based others,2060,elect_td_com,0.83486052
CG,comm others,electricity,electricity based others,2065,elect_td_com,0.84530106
CG,comm others,electricity,electricity based others,2070,elect_td_com,0.855872166
CG,comm others,electricity,electricity based others,2075,elect_td_com,0.866575472
CG,comm others,electricity,electricity based others,2080,elect_td_com,0.87741263
CG,comm others,electricity,electricity based others,2085,elect_td_com,0.888385315
CG,comm others,electricity,electricity based others,2090,elect_td_com,0.899495221
CG,comm others,electricity,electricity based others,2095,elect_td_com,0.910744065
CG,comm others,electricity,electricity based others,2100,elect_td_com,0.922133584
CH,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
CH,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
CH,comm others,electricity,electricity based others,2025,elect_td_com,0.765299621
CH,comm others,electricity,electricity based others,2030,elect_td_com,0.774870251
CH,comm others,electricity,electricity based others,2035,elect_td_com,0.784560568
CH,comm others,electricity,electricity based others,2040,elect_td_com,0.79437207
CH,comm others,electricity,electricity based others,2045,elect_td_com,0.804306273
CH,comm others,electricity,electricity based others,2050,elect_td_com,0.814364709
CH,comm others,electricity,electricity based others,2055,elect_td_com,0.824548934
CH,comm others,electricity,electricity based others,2060,elect_td_com,0.83486052
CH,comm others,electricity,electricity based others,2065,elect_td_com,0.84530106
CH,comm others,electricity,electricity based others,2070,elect_td_com,0.855872166
CH,comm others,electricity,electricity based others,2075,elect_td_com,0.866575472
CH,comm others,electricity,electricity based others,2080,elect_td_com,0.87741263
CH,comm others,electricity,electricity based others,2085,elect_td_com,0.888385315
CH,comm others,electricity,electricity based others,2090,elect_td_com,0.899495221
CH,comm others,electricity,electricity based others,2095,elect_td_com,0.910744065
CH,comm others,electricity,electricity based others,2100,elect_td_com,0.922133584
DD,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
DD,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
DD,comm others,electricity,electricity based others,2025,elect_td_com,0.765299621
DD,comm others,electricity,electricity based others,2030,elect_td_com,0.774870251
DD,comm others,electricity,electricity based others,2035,elect_td_com,0.784560568
DD,comm others,electricity,electricity based others,2040,elect_td_com,0.79437207
DD,comm others,electricity,electricity based others,2045,elect_td_com,0.804306273
DD,comm others,electricity,electricity based others,2050,elect_td_com,0.814364709
DD,comm others,electricity,electricity based others,2055,elect_td_com,0.824548934
DD,comm others,electricity,electricity based others,2060,elect_td_com,0.83486052
DD,comm others,electricity,electricity based others,2065,elect_td_com,0.84530106
DD,comm others,electricity,electricity based others,2070,elect_td_com,0.855872166
DD,comm others,electricity,electricity based others,2075,elect_td_com,0.866575472
DD,comm others,electricity,electricity based others,2080,elect_td_com,0.87741263
DD,comm others,electricity,electricity based others,2085,elect_td_com,0.888385315
DD,comm others,electricity,electricity based others,2090,elect_td_com,0.899495221
DD,comm others,electricity,electricity based others,2095,elect_td_com,0.910744065
DD,comm others,electricity,electricity based others,2100,elect_td_com,0.922133584
DN,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
DN,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
DN,comm others,electricity,electricity based others,2025,elect_td_com,0.765299621
DN,comm others,electricity,electricity based others,2030,elect_td_com,0.774870251
DN,comm others,electricity,electricity based others,2035,elect_td_com,0.784560568
DN,comm others,electricity,electricity based others,2040,elect_td_com,0.79437207
DN,comm others,electricity,electricity based others,2045,elect_td_com,0.804306273
DN,comm others,electricity,electricity based others,2050,elect_td_com,0.814364709
DN,comm others,electricity,electricity based others,2055,elect_td_com,0.824548934
DN,comm others,electricity,electricity based others,2060,elect_td_com,0.83486052
DN,comm others,electricity,electricity based others,2065,elect_td_com,0.84530106
DN,comm others,electricity,electricity based others,2070,elect_td_com,0.855872166
DN,comm others,electricity,electricity based others,2075,elect_td_com,0.866575472
DN,comm others,electricity,electricity based others,2080,elect_td_com,0.87741263
DN,comm others,electricity,electricity based others,2085,elect_td_com,0.888385315
DN,comm others,electricity,electricity based others,2090,elect_td_com,0.899495221
DN,comm others,electricity,electricity based others,2095,elect_td_com,0.910744065
DN,comm others,electricity,electricity based others,2100,elect_td_com,0.922133584
DL,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
DL,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
DL,comm others,electricity,electricity based others,2025,elect_td_com,0.765299621
DL,comm others,electricity,electricity based others,2030,elect_td_com,0.774870251
DL,comm others,electricity,electricity based others,2035,elect_td_com,0.784560568
DL,comm others,electricity,electricity based others,2040,elect_td_com,0.79437207
DL,comm others,electricity,electricity based others,2045,elect_td_com,0.804306273
DL,comm others,electricity,electricity based others,2050,elect_td_com,0.814364709
DL,comm others,electricity,electricity based others,2055,elect_td_com,0.824548934
DL,comm others,electricity,electricity based others,2060,elect_td_com,0.83486052
DL,comm others,electricity,electricity based others,2065,elect_td_com,0.84530106
DL,comm others,electricity,electricity based others,2070,elect_td_com,0.855872166
DL,comm others,electricity,electricity based others,2075,elect_td_com,0.866575472
DL,comm others,electricity,electricity based others,2080,elect_td_com,0.87741263
DL,comm others,electricity,electricity based others,2085,elect_td_com,0.888385315
DL,comm others,electricity,electricity based others,2090,elect_td_com,0.899495221
DL,comm others,electricity,electricity based others,2095,elect_td_com,0.910744065
DL,comm others,electricity,electricity based others,2100,elect_td_com,0.922133584
GA,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
GA,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
GA,comm others,electricity,electricity based others,2025,elect_td_com,0.765299621
GA,comm others,electricity,electricity based others,2030,elect_td_com,0.774870251
GA,comm others,electricity,electricity based others,2035,elect_td_com,0.784560568
GA,comm others,electricity,electricity based others,2040,elect_td_com,0.79437207
GA,comm others,electricity,electricity based others,2045,elect_td_com,0.804306273
GA,comm others,electricity,electricity based others,2050,elect_td_com,0.814364709
GA,comm others,electricity,electricity based others,2055,elect_td_com,0.824548934
GA,comm others,electricity,electricity based others,2060,elect_td_com,0.83486052
GA,comm others,electricity,electricity based others,2065,elect_td_com,0.84530106
GA,comm others,electricity,electricity based others,2070,elect_td_com,0.855872166
GA,comm others,electricity,electricity based others,2075,elect_td_com,0.866575472
GA,comm others,electricity,electricity based others,2080,elect_td_com,0.87741263
GA,comm others,electricity,electricity based others,2085,elect_td_com,0.888385315
GA,comm others,electricity,electricity based others,2090,elect_td_com,0.899495221
GA,comm others,electricity,electricity based others,2095,elect_td_com,0.910744065
GA,comm others,electricity,electricity based others,2100,elect_td_com,0.922133584
GJ,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
GJ,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
GJ,comm others,electricity,electricity based others,2025,elect_td_com,0.765299621
GJ,comm others,electricity,electricity based others,2030,elect_td_com,0.774870251
GJ,comm others,electricity,electricity based others,2035,elect_td_com,0.784560568
GJ,comm others,electricity,electricity based others,2040,elect_td_com,0.79437207
GJ,comm others,electricity,electricity based others,2045,elect_td_com,0.804306273
GJ,comm others,electricity,electricity based others,2050,elect_td_com,0.814364709
GJ,comm others,electricity,electricity based others,2055,elect_td_com,0.824548934
GJ,comm others,electricity,electricity based others,2060,elect_td_com,0.83486052
GJ,comm others,electricity,electricity based others,2065,elect_td_com,0.84530106
GJ,comm others,electricity,electricity based others,2070,elect_td_com,0.855872166
GJ,comm others,electricity,electricity based others,2075,elect_td_com,0.866575472
GJ,comm others,electricity,electricity based others,2080,elect_td_com,0.87741263
GJ,comm others,electricity,electricity based others,2085,elect_td_com,0.888385315
GJ,comm others,electricity,electricity based others,2090,elect_td_com,0.899495221
GJ,comm others,electricity,electricity based others,2095,elect_td_com,0.910744065
GJ,comm others,electricity,electricity based others,2100,elect_td_com,0.922133584
HP,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
HP,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
HP,comm others,electricity,electricity based others,2025,elect_td_com,0.765299621
HP,comm others,electricity,electricity based others,2030,elect_td_com,0.774870251
HP,comm others,electricity,electricity based others,2035,elect_td_com,0.784560568
HP,comm others,electricity,electricity based others,2040,elect_td_com,0.79437207
HP,comm others,electricity,electricity based others,2045,elect_td_com,0.804306273
HP,comm others,electricity,electricity based others,2050,elect_td_com,0.814364709
HP,comm others,electricity,electricity based others,2055,elect_td_com,0.824548934
HP,comm others,electricity,electricity based others,2060,elect_td_com,0.83486052
HP,comm others,electricity,electricity based others,2065,elect_td_com,0.84530106
HP,comm others,electricity,electricity based others,2070,elect_td_com,0.855872166
HP,comm others,electricity,electricity based others,2075,elect_td_com,0.866575472
HP,comm others,electricity,electricity based others,2080,elect_td_com,0.87741263
HP,comm others,electricity,electricity based others,2085,elect_td_com,0.888385315
HP,comm others,electricity,electricity based others,2090,elect_td_com,0.899495221
HP,comm others,electricity,electricity based others,2095,elect_td_com,0.910744065
HP,comm others,electricity,electricity based others,2100,elect_td_com,0.922133584
HR,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
HR,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
HR,comm others,electricity,electricity based others,2025,elect_td_com,0.765299621
HR,comm others,electricity,electricity based others,2030,elect_td_com,0.774870251
HR,comm others,electricity,electricity based others,2035,elect_td_com,0.784560568
HR,comm others,electricity,electricity based others,2040,elect_td_com,0.79437207
HR,comm others,electricity,electricity based others,2045,elect_td_com,0.804306273
HR,comm others,electricity,electricity based others,2050,elect_td_com,0.814364709
HR,comm others,electricity,electricity based others,2055,elect_td_com,0.824548934
HR,comm others,electricity,electricity based others,2060,elect_td_com,0.83486052
HR,comm others,electricity,electricity based others,2065,elect_td_com,0.84530106
HR,comm others,electricity,electricity based others,2070,elect_td_com,0.855872166
HR,comm others,electricity,electricity based others,2075,elect_td_com,0.866575472
HR,comm others,electricity,electricity based others,2080,elect_td_com,0.87741263
HR,comm others,electricity,electricity based others,2085,elect_td_com,0.888385315
HR,comm others,electricity,electricity based others,2090,elect_td_com,0.899495221
HR,comm others,electricity,electricity based others,2095,elect_td_com,0.910744065
HR,comm others,electricity,electricity based others,2100,elect_td_com,0.922133584
JH,comm others,electricity,electricity based others,2015,elect_td_com,0.7558472
JH,comm others,electricity,electricity based others,2020,elect_td_com,0.7558472
