INPUT_TABLE,,,,,,,,
Variable ID,,,,,,,,
IndiaIndusSharewt,,,,,,,,
,,,,,,,,
region,supplysector,subsector,apply.to,from.year,to.year,from.value,to-value,interpolation.function
DD,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
DL,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
DN,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
GA,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
GJ,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
HP,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
HR,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
JH,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
JK,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
KA,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
KL,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
LA,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
LD,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
MH,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
ML,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
MN,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
MP,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
MZ,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
NL,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
OD,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
PB,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
PC,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
RJ,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
SK,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
TN,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
TR,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
TS,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
UK,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
UP,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
WB,resid urban space heating,coal,share-weight,2015,2100,0.00E+00,0.00E+00,fixed
AN,comm cooking,electricity,share-weight,2010,2100,1,1,fixed
AP,comm cooking,electricity,share-weight,2010,2100,0.184799,0.184799,fixed
AR,comm cooking,electricity,share-weight,2010,2100,1,1,fixed
AS,comm cooking,electricity,share-weight,2010,2100,1.90695,1.90695,fixed
BR,comm cooking,electricity,share-weight,2010,2100,1.0219,1.0219,fixed
CG,comm cooking,electricity,share-weight,2010,2100,1.45519,1.45519,fixed
CH,comm cooking,electricity,share-weight,2010,2100,1.82054,1.82054,fixed
DD,comm cooking,electricity,share-weight,2010,2100,7.03696,7.03696,fixed
DL,comm cooking,electricity,share-weight,2010,2100,0.834227,0.834227,fixed
DN,comm cooking,electricity,share-weight,2010,2100,3.01809,3.01809,fixed
GA,comm cooking,electricity,share-weight,2010,2100,0.616195,0.616195,fixed
GJ,comm cooking,electricity,share-weight,2010,2100,0.0843416,0.0843416,fixed
HP,comm cooking,electricity,share-weight,2010,2100,0.593486,0.593486,fixed
HR,comm cooking,electricity,share-weight,2010,2100,0.279116,0.279116,fixed
JH,comm cooking,electricity,share-weight,2010,2100,1.15208,1.15208,fixed
JK,comm cooking,electricity,share-weight,2010,2100,0.571193,0.571193,fixed
KA,comm cooking,electricity,share-weight,2010,2100,0.119376,0.119376,fixed
KL,comm cooking,electricity,share-weight,2010,2100,0.276565,0.276565,fixed
LA,comm cooking,electricity,share-weight,2010,2100,6.88087,6.88087,fixed
LD,comm cooking,electricity,share-weight,2010,2100,1,1,fixed
MH,comm cooking,electricity,share-weight,2010,2100,0.146754,0.146754,fixed
ML,comm cooking,electricity,share-weight,2010,2100,6.19295,6.19295,fixed
MN,comm cooking,electricity,share-weight,2010,2100,1,1,fixed
MP,comm cooking,electricity,share-weight,2010,2100,0.266645,0.266645,fixed
MZ,comm cooking,electricity,share-weight,2010,2100,1,1,fixed
NL,comm cooking,electricity,share-weight,2010,2100,0.570481,0.570481,fixed
OD,comm cooking,electricity,share-weight,2010,2100,0.589672,0.589672,fixed
PB,comm cooking,electricity,share-weight,2010,2100,0.295025,0.295025,fixed
PC,comm cooking,electricity,share-weight,2010,2100,1.06125,1.06125,fixed
RJ,comm cooking,electricity,share-weight,2010,2100,0.24463,0.24463,fixed
SK,comm cooking,electricity,share-weight,2010,2100,1,1,fixed
TN,comm cooking,electricity,share-weight,2010,2100,0.0935639,0.0935639,fixed
TR,comm cooking,electricity,share-weight,2010,2100,1,1,fixed
TS,comm cooking,electricity,share-weight,2010,2100,0.518962,0.518962,fixed
UK,comm cooking,electricity,share-weight,2010,2100,0.362345,0.362345,fixed
UP,comm cooking,electricity,share-weight,2010,2100,0.155439,0.155439,fixed
WB,comm cooking,electricity,share-weight,2010,2100,0.321552,0.321552,fixed
AN,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
AP,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
AR,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
AS,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
BR,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
CG,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
CH,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
DD,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
DL,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
DN,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
GA,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
GJ,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
HP,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
HR,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
JH,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
JK,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
KA,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
KL,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
LA,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
LD,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
MH,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
ML,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
MN,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
MP,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
MZ,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
NL,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
OD,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
PB,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
PC,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
RJ,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
SK,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
TN,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
TR,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
TS,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
UK,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
UP,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
WB,comm hvac,electricity,share-weight,2010,2100,1,1,fixed
AN,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
AP,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
AR,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
AS,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
BR,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
CG,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
CH,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
DD,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
DL,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
DN,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
GA,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
GJ,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
HP,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
HR,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
JH,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
JK,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
KA,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
KL,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
LA,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
LD,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
MH,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
ML,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
MN,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
MP,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
MZ,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
NL,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
OD,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
PB,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
PC,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
RJ,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
SK,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
TN,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
TR,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
TS,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
UK,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
UP,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
WB,comm lighting,electricity,share-weight,2010,2100,1,1,fixed
AN,comm others,electricity,share-weight,2010,2100,1,1,fixed
AP,comm others,electricity,share-weight,2010,2100,58.2613,58.2613,fixed
AR,comm others,electricity,share-weight,2010,2100,12.1562,12.1562,fixed
AS,comm others,electricity,share-weight,2010,2100,6.69388,6.69388,fixed
BR,comm others,electricity,share-weight,2010,2100,4.99638,4.99638,fixed
CG,comm others,electricity,share-weight,2010,2100,30.252,30.252,fixed
CH,comm others,electricity,share-weight,2010,2100,2.26345,2.26345,fixed
DD,comm others,electricity,share-weight,2010,2100,1,1,fixed
DL,comm others,electricity,share-weight,2010,2100,1,1,fixed
DN,comm others,electricity,share-weight,2010,2100,1,1,fixed
GA,comm others,electricity,share-weight,2010,2100,1,1,fixed
GJ,comm others,electricity,share-weight,2010,2100,81.8801,81.8801,fixed
HP,comm others,electricity,share-weight,2010,2100,24.1197,24.1197,fixed
HR,comm others,electricity,share-weight,2010,2100,1,1,fixed
JH,comm others,electricity,share-weight,2010,2100,0.795103,0.795103,fixed
JK,comm others,electricity,share-weight,2010,2100,22.6695,22.6695,fixed
KA,comm others,electricity,share-weight,2010,2100,38.39,38.39,fixed
KL,comm others,electricity,share-weight,2010,2100,28.5609,28.5609,fixed
LA,comm others,electricity,share-weight,2010,2100,39.0651,39.0651,fixed
LD,comm others,electricity,share-weight,2010,2100,1,1,fixed
MH,comm others,electricity,share-weight,2010,2100,32.0051,32.0051,fixed
ML,comm others,electricity,share-weight,2010,2100,1,1,fixed
MN,comm others,electricity,share-weight,2010,2100,9.25053,9.25053,fixed
MP,comm others,electricity,share-weight,2010,2100,0.377994,0.377994,fixed
MZ,comm others,electricity,share-weight,2010,2100,5.25562,5.25562,fixed
NL,comm others,electricity,share-weight,2010,2100,0.223063,0.223063,fixed
OD,comm others,electricity,share-weight,2010,2100,15.9359,15.9359,fixed
PB,comm others,electricity,share-weight,2010,2100,52.6022,52.6022,fixed
PC,comm others,electricity,share-weight,2010,2100,5.46646,5.46646,fixed
RJ,comm others,electricity,share-weight,2010,2100,17.375,17.375,fixed
SK,comm others,electricity,share-weight,2010,2100,1,1,fixed
TN,comm others,electricity,share-weight,2010,2100,82.8949,82.8949,fixed
TR,comm others,electricity,share-weight,2010,2100,3.0641,3.0641,fixed
TS,comm others,electricity,share-weight,2010,2100,1,1,fixed
UK,comm others,electricity,share-weight,2010,2100,21.7702,21.7702,fixed
UP,comm others,electricity,share-weight,2010,2100,19.8689,19.8689,fixed
WB,comm others,electricity,share-weight,2010,2100,6.59077,6.59077,fixed
AN,comm ref,electricity,share-weight,2010,2100,1,1,fixed
AP,comm ref,electricity,share-weight,2010,2100,1,1,fixed
AR,comm ref,electricity,share-weight,2010,2100,1,1,fixed
AS,comm ref,electricity,share-weight,2010,2100,1,1,fixed
BR,comm ref,electricity,share-weight,2010,2100,1,1,fixed
CG,comm ref,electricity,share-weight,2010,2100,1,1,fixed
CH,comm ref,electricity,share-weight,2010,2100,1,1,fixed
DD,comm ref,electricity,share-weight,2010,2100,1,1,fixed
DL,comm ref,electricity,share-weight,2010,2100,1,1,fixed
DN,comm ref,electricity,share-weight,2010,2100,1,1,fixed
GA,comm ref,electricity,share-weight,2010,2100,1,1,fixed
GJ,comm ref,electricity,share-weight,2010,2100,1,1,fixed
HP,comm ref,electricity,share-weight,2010,2100,1,1,fixed
HR,comm ref,electricity,share-weight,2010,2100,1,1,fixed
JH,comm ref,electricity,share-weight,2010,2100,1,1,fixed
JK,comm ref,electricity,share-weight,2010,2100,1,1,fixed
KA,comm ref,electricity,share-weight,2010,2100,1,1,fixed
KL,comm ref,electricity,share-weight,2010,2100,1,1,fixed
LA,comm ref,electricity,share-weight,2010,2100,1,1,fixed
LD,comm ref,electricity,share-weight,2010,2100,1,1,fixed
MH,comm ref,electricity,share-weight,2010,2100,1,1,fixed
ML,comm ref,electricity,share-weight,2010,2100,1,1,fixed
MN,comm ref,electricity,share-weight,2010,2100,1,1,fixed
MP,comm ref,electricity,share-weight,2010,2100,1,1,fixed
MZ,comm ref,electricity,share-weight,2010,2100,1,1,fixed
NL,comm ref,electricity,share-weight,2010,2100,1,1,fixed
OD,comm ref,electricity,share-weight,2010,2100,1,1,fixed
PB,comm ref,electricity,share-weight,2010,2100,1,1,fixed
PC,comm ref,electricity,share-weight,2010,2100,1,1,fixed
RJ,comm ref,electricity,share-weight,2010,2100,1,1,fixed
SK,comm ref,electricity,share-weight,2010,2100,1,1,fixed
TN,comm ref,electricity,share-weight,2010,2100,1,1,fixed
TR,comm ref,electricity,share-weight,2010,2100,1,1,fixed
TS,comm ref,electricity,share-weight,2010,2100,1,1,fixed
UK,comm ref,electricity,share-weight,2010,2100,1,1,fixed
UP,comm ref,electricity,share-weight,2010,2100,1,1,fixed
WB,comm ref,electricity,share-weight,2010,2100,1,1,fixed
AN,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
AP,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
AR,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
AS,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
BR,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
CG,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
CH,resid rural apploth,electricity,share-weight,2010,2100,53.6058,53.6058,fixed
DD,resid rural apploth,electricity,share-weight,2010,2100,195.838,195.838,fixed
DL,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
DN,resid rural apploth,electricity,share-weight,2010,2100,385.661,385.661,fixed
GA,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
GJ,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
HP,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
HR,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
JH,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
JK,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
KA,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
KL,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
LA,resid rural apploth,electricity,share-weight,2010,2100,76.8483,76.8483,fixed
LD,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
MH,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
ML,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
MN,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
MP,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
MZ,resid rural apploth,electricity,share-weight,2010,2100,262.153,262.153,fixed
NL,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
OD,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
PB,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
PC,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
RJ,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
SK,resid rural apploth,electricity,share-weight,2010,2100,116.308,116.308,fixed
TN,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
TR,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
TS,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
UK,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
UP,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
WB,resid rural apploth,electricity,share-weight,2010,2100,1,1,fixed
AN,resid rural cooking,electricity,share-weight,2010,2100,3.56528,3.56528,fixed
AP,resid rural cooking,electricity,share-weight,2010,2100,0.0465902,0.0465902,fixed
AR,resid rural cooking,electricity,share-weight,2010,2100,1.93593,1.93593,fixed
AS,resid rural cooking,electricity,share-weight,2010,2100,0.230687,0.230687,fixed
BR,resid rural cooking,electricity,share-weight,2010,2100,0.837591,0.837591,fixed
CG,resid rural cooking,electricity,share-weight,2010,2100,5.68781,5.68781,fixed
CH,resid rural cooking,electricity,share-weight,2010,2100,0.14337,0.14337,fixed
DD,resid rural cooking,electricity,share-weight,2010,2100,84.3348,84.3348,fixed
DL,resid rural cooking,electricity,share-weight,2010,2100,0.82509,0.82509,fixed
DN,resid rural cooking,electricity,share-weight,2010,2100,60.1723,60.1723,fixed
GA,resid rural cooking,electricity,share-weight,2010,2100,0.198856,0.198856,fixed
GJ,resid rural cooking,electricity,share-weight,2010,2100,22.8645,22.8645,fixed
HP,resid rural cooking,electricity,share-weight,2010,2100,0.0593971,0.0593971,fixed
HR,resid rural cooking,electricity,share-weight,2010,2100,5.02291,5.02291,fixed
JH,resid rural cooking,electricity,share-weight,2010,2100,0.452508,0.452508,fixed
JK,resid rural cooking,electricity,share-weight,2010,2100,1.00183,1.00183,fixed
KA,resid rural cooking,electricity,share-weight,2010,2100,0.368748,0.368748,fixed
KL,resid rural cooking,electricity,share-weight,2010,2100,0.108839,0.108839,fixed
LA,resid rural cooking,electricity,share-weight,2010,2100,37.2454,37.2454,fixed
LD,resid rural cooking,electricity,share-weight,2010,2100,1,1,fixed
MH,resid rural cooking,electricity,share-weight,2010,2100,0.248052,0.248052,fixed
ML,resid rural cooking,electricity,share-weight,2010,2100,9.1153,9.1153,fixed
MN,resid rural cooking,electricity,share-weight,2010,2100,74.8837,74.8837,fixed
MP,resid rural cooking,electricity,share-weight,2010,2100,4.19743,4.19743,fixed
MZ,resid rural cooking,electricity,share-weight,2010,2100,94.6902,94.6902,fixed
NL,resid rural cooking,electricity,share-weight,2010,2100,0.626986,0.626986,fixed
OD,resid rural cooking,electricity,share-weight,2010,2100,7.7848,7.7848,fixed
PB,resid rural cooking,electricity,share-weight,2010,2100,1.97773,1.97773,fixed
PC,resid rural cooking,electricity,share-weight,2010,2100,0.926689,0.926689,fixed
RJ,resid rural cooking,electricity,share-weight,2010,2100,5.66577,5.66577,fixed
SK,resid rural cooking,electricity,share-weight,2010,2100,0.16956,0.16956,fixed
TN,resid rural cooking,electricity,share-weight,2010,2100,0.0317544,0.0317544,fixed
TR,resid rural cooking,electricity,share-weight,2010,2100,5.89637,5.89637,fixed
TS,resid rural cooking,electricity,share-weight,2010,2100,2.94579,2.94579,fixed
UK,resid rural cooking,electricity,share-weight,2010,2100,10.0118,10.0118,fixed
UP,resid rural cooking,electricity,share-weight,2010,2100,0.460857,0.460857,fixed
WB,resid rural cooking,electricity,share-weight,2010,2100,7.19945,7.19945,fixed
AN,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
AP,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
AR,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
AS,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
BR,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
CG,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
CH,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
DD,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
DL,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
DN,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
GA,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
GJ,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
HP,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
HR,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
JH,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
JK,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
KA,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
KL,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
LA,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
LD,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
MH,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
ML,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
MN,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
MP,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
MZ,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
NL,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
OD,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
PB,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
PC,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
RJ,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
SK,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
TN,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
TR,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
TS,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
UK,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
UP,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
WB,resid rural coolers,electricity,share-weight,2010,2100,1,1,fixed
AN,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
AP,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
AR,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
AS,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
BR,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
CG,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
CH,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
DD,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
DL,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
DN,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
GA,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
GJ,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
HP,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
HR,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
JH,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
JK,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
KA,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
KL,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
LA,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
LD,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
MH,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
ML,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
MN,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
MP,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
MZ,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
NL,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
OD,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
PB,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
PC,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
RJ,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
SK,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
TN,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
TR,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
TS,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
UK,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
UP,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
WB,resid rural cooling,electricity,share-weight,2010,2100,1,1,fixed
AN,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
AP,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
AR,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
AS,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
BR,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
CG,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
CH,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
DD,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
DL,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
DN,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
GA,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
GJ,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
HP,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
HR,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
JH,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
JK,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
KA,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
KL,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
LA,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
LD,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
MH,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
ML,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
MN,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
MP,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
MZ,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
NL,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
OD,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
PB,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
PC,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
RJ,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
SK,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
TN,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
TR,resid rural lighting,electricity,share-weight,2010,2100,1,1,fixed
