INPUT_TABLE
Variable ID
RegionIntTechCapital

region,supplysector,subsector,intermittent.technology,year,input.capital,capital.overnight,fixed.charge.rate
DN,electricity,solar,CSP_storage,2090,capital,1629,0.17
GA,electricity,solar,CSP_storage,2090,capital,1629,0.17
GJ,electricity,solar,CSP_storage,2090,capital,1629,0.17
HP,electricity,solar,CSP_storage,2090,capital,1629,0.17
HR,electricity,solar,CSP_storage,2090,capital,1629,0.17
JK,electricity,solar,CSP_storage,2090,capital,1629,0.17
JH,electricity,solar,CSP_storage,2090,capital,1629,0.17
KA,electricity,solar,CSP_storage,2090,capital,1629,0.17
KL,electricity,solar,CSP_storage,2090,capital,1629,0.17
LA,electricity,solar,CSP_storage,2090,capital,1629,0.17
LD,electricity,solar,CSP_storage,2090,capital,1629,0.17
MH,electricity,solar,CSP_storage,2090,capital,1629,0.17
ML,electricity,solar,CSP_storage,2090,capital,1629,0.17
MN,electricity,solar,CSP_storage,2090,capital,1629,0.17
MP,electricity,solar,CSP_storage,2090,capital,1629,0.17
MZ,electricity,solar,CSP_storage,2090,capital,1629,0.17
NL,electricity,solar,CSP_storage,2090,capital,1629,0.17
OD,electricity,solar,CSP_storage,2090,capital,1629,0.17
PB,electricity,solar,CSP_storage,2090,capital,1629,0.17
PC,electricity,solar,CSP_storage,2090,capital,1629,0.17
RJ,electricity,solar,CSP_storage,2090,capital,1629,0.17
SK,electricity,solar,CSP_storage,2090,capital,1629,0.17
TN,electricity,solar,CSP_storage,2090,capital,1629,0.17
TS,electricity,solar,CSP_storage,2090,capital,1629,0.17
TR,electricity,solar,CSP_storage,2090,capital,1629,0.17
UK,electricity,solar,CSP_storage,2090,capital,1629,0.17
UP,electricity,solar,CSP_storage,2090,capital,1629,0.17
WB,electricity,solar,CSP_storage,2090,capital,1629,0.17
AN,electricity,solar,CSP,2095,capital,388,0.17
AP,electricity,solar,CSP,2095,capital,388,0.17
AS,electricity,solar,CSP,2095,capital,388,0.17
AR,electricity,solar,CSP,2095,capital,388,0.17
BR,electricity,solar,CSP,2095,capital,388,0.17
CG,electricity,solar,CSP,2095,capital,388,0.17
CH,electricity,solar,CSP,2095,capital,388,0.17
DD,electricity,solar,CSP,2095,capital,388,0.17
DL,electricity,solar,CSP,2095,capital,388,0.17
DN,electricity,solar,CSP,2095,capital,388,0.17
GA,electricity,solar,CSP,2095,capital,388,0.17
GJ,electricity,solar,CSP,2095,capital,388,0.17
HP,electricity,solar,CSP,2095,capital,388,0.17
HR,electricity,solar,CSP,2095,capital,388,0.17
JK,electricity,solar,CSP,2095,capital,388,0.17
JH,electricity,solar,CSP,2095,capital,388,0.17
KA,electricity,solar,CSP,2095,capital,388,0.17
KL,electricity,solar,CSP,2095,capital,388,0.17
LA,electricity,solar,CSP,2095,capital,388,0.17
LD,electricity,solar,CSP,2095,capital,388,0.17
MH,electricity,solar,CSP,2095,capital,388,0.17
ML,electricity,solar,CSP,2095,capital,388,0.17
MN,electricity,solar,CSP,2095,capital,388,0.17
MP,electricity,solar,CSP,2095,capital,388,0.17
MZ,electricity,solar,CSP,2095,capital,388,0.17
NL,electricity,solar,CSP,2095,capital,388,0.17
OD,electricity,solar,CSP,2095,capital,388,0.17
PB,electricity,solar,CSP,2095,capital,388,0.17
PC,electricity,solar,CSP,2095,capital,388,0.17
RJ,electricity,solar,CSP,2095,capital,388,0.17
SK,electricity,solar,CSP,2095,capital,388,0.17
TN,electricity,solar,CSP,2095,capital,388,0.17
TS,electricity,solar,CSP,2095,capital,388,0.17
TR,electricity,solar,CSP,2095,capital,388,0.17
UK,electricity,solar,CSP,2095,capital,388,0.17
UP,electricity,solar,CSP,2095,capital,388,0.17
WB,electricity,solar,CSP,2095,capital,388,0.17
AN,electricity,solar,CSP_storage,2095,capital,1622,0.17
AP,electricity,solar,CSP_storage,2095,capital,1622,0.17
AS,electricity,solar,CSP_storage,2095,capital,1622,0.17
AR,electricity,solar,CSP_storage,2095,capital,1622,0.17
BR,electricity,solar,CSP_storage,2095,capital,1622,0.17
CG,electricity,solar,CSP_storage,2095,capital,1622,0.17
CH,electricity,solar,CSP_storage,2095,capital,1622,0.17
DD,electricity,solar,CSP_storage,2095,capital,1622,0.17
DL,electricity,solar,CSP_storage,2095,capital,1622,0.17
DN,electricity,solar,CSP_storage,2095,capital,1622,0.17
GA,electricity,solar,CSP_storage,2095,capital,1622,0.17
GJ,electricity,solar,CSP_storage,2095,capital,1622,0.17
HP,electricity,solar,CSP_storage,2095,capital,1622,0.17
HR,electricity,solar,CSP_storage,2095,capital,1622,0.17
JK,electricity,solar,CSP_storage,2095,capital,1622,0.17
JH,electricity,solar,CSP_storage,2095,capital,1622,0.17
KA,electricity,solar,CSP_storage,2095,capital,1622,0.17
KL,electricity,solar,CSP_storage,2095,capital,1622,0.17
LA,electricity,solar,CSP_storage,2095,capital,1622,0.17
LD,electricity,solar,CSP_storage,2095,capital,1622,0.17
MH,electricity,solar,CSP_storage,2095,capital,1622,0.17
ML,electricity,solar,CSP_storage,2095,capital,1622,0.17
MN,electricity,solar,CSP_storage,2095,capital,1622,0.17
MP,electricity,solar,CSP_storage,2095,capital,1622,0.17
MZ,electricity,solar,CSP_storage,2095,capital,1622,0.17
NL,electricity,solar,CSP_storage,2095,capital,1622,0.17
OD,electricity,solar,CSP_storage,2095,capital,1622,0.17
PB,electricity,solar,CSP_storage,2095,capital,1622,0.17
PC,electricity,solar,CSP_storage,2095,capital,1622,0.17
RJ,electricity,solar,CSP_storage,2095,capital,1622,0.17
SK,electricity,solar,CSP_storage,2095,capital,1622,0.17
TN,electricity,solar,CSP_storage,2095,capital,1622,0.17
TS,electricity,solar,CSP_storage,2095,capital,1622,0.17
TR,electricity,solar,CSP_storage,2095,capital,1622,0.17
UK,electricity,solar,CSP_storage,2095,capital,1622,0.17
UP,electricity,solar,CSP_storage,2095,capital,1622,0.17
WB,electricity,solar,CSP_storage,2095,capital,1622,0.17
AN,electricity,solar,CSP,2100,capital,384,0.17
AP,electricity,solar,CSP,2100,capital,384,0.17
AS,electricity,solar,CSP,2100,capital,384,0.17
AR,electricity,solar,CSP,2100,capital,384,0.17
BR,electricity,solar,CSP,2100,capital,384,0.17
CG,electricity,solar,CSP,2100,capital,384,0.17
CH,electricity,solar,CSP,2100,capital,384,0.17
DD,electricity,solar,CSP,2100,capital,384,0.17
DL,electricity,solar,CSP,2100,capital,384,0.17
DN,electricity,solar,CSP,2100,capital,384,0.17
GA,electricity,solar,CSP,2100,capital,384,0.17
GJ,electricity,solar,CSP,2100,capital,384,0.17
HP,electricity,solar,CSP,2100,capital,384,0.17
HR,electricity,solar,CSP,2100,capital,384,0.17
JK,electricity,solar,CSP,2100,capital,384,0.17
JH,electricity,solar,CSP,2100,capital,384,0.17
KA,electricity,solar,CSP,2100,capital,384,0.17
KL,electricity,solar,CSP,2100,capital,384,0.17
LA,electricity,solar,CSP,2100,capital,384,0.17
LD,electricity,solar,CSP,2100,capital,384,0.17
MH,electricity,solar,CSP,2100,capital,384,0.17
ML,electricity,solar,CSP,2100,capital,384,0.17
MN,electricity,solar,CSP,2100,capital,384,0.17
MP,electricity,solar,CSP,2100,capital,384,0.17
MZ,electricity,solar,CSP,2100,capital,384,0.17
NL,electricity,solar,CSP,2100,capital,384,0.17
OD,electricity,solar,CSP,2100,capital,384,0.17
PB,electricity,solar,CSP,2100,capital,384,0.17
PC,electricity,solar,CSP,2100,capital,384,0.17
RJ,electricity,solar,CSP,2100,capital,384,0.17
SK,electricity,solar,CSP,2100,capital,384,0.17
TN,electricity,solar,CSP,2100,capital,384,0.17
TS,electricity,solar,CSP,2100,capital,384,0.17
TR,electricity,solar,CSP,2100,capital,384,0.17
UK,electricity,solar,CSP,2100,capital,384,0.17
UP,electricity,solar,CSP,2100,capital,384,0.17
WB,electricity,solar,CSP,2100,capital,384,0.17
AN,electricity,solar,CSP_storage,2100,capital,1616,0.17
AP,electricity,solar,CSP_storage,2100,capital,1616,0.17
AS,electricity,solar,CSP_storage,2100,capital,1616,0.17
AR,electricity,solar,CSP_storage,2100,capital,1616,0.17
BR,electricity,solar,CSP_storage,2100,capital,1616,0.17
CG,electricity,solar,CSP_storage,2100,capital,1616,0.17
CH,electricity,solar,CSP_storage,2100,capital,1616,0.17
DD,electricity,solar,CSP_storage,2100,capital,1616,0.17
DL,electricity,solar,CSP_storage,2100,capital,1616,0.17
DN,electricity,solar,CSP_storage,2100,capital,1616,0.17
GA,electricity,solar,CSP_storage,2100,capital,1616,0.17
GJ,electricity,solar,CSP_storage,2100,capital,1616,0.17
HP,electricity,solar,CSP_storage,2100,capital,1616,0.17
HR,electricity,solar,CSP_storage,2100,capital,1616,0.17
JK,electricity,solar,CSP_storage,2100,capital,1616,0.17
JH,electricity,solar,CSP_storage,2100,capital,1616,0.17
KA,electricity,solar,CSP_storage,2100,capital,1616,0.17
KL,electricity,solar,CSP_storage,2100,capital,1616,0.17
LA,electricity,solar,CSP_storage,2100,capital,1616,0.17
LD,electricity,solar,CSP_storage,2100,capital,1616,0.17
MH,electricity,solar,CSP_storage,2100,capital,1616,0.17
ML,electricity,solar,CSP_storage,2100,capital,1616,0.17
MN,electricity,solar,CSP_storage,2100,capital,1616,0.17
MP,electricity,solar,CSP_storage,2100,capital,1616,0.17
MZ,electricity,solar,CSP_storage,2100,capital,1616,0.17
NL,electricity,solar,CSP_storage,2100,capital,1616,0.17
OD,electricity,solar,CSP_storage,2100,capital,1616,0.17
PB,electricity,solar,CSP_storage,2100,capital,1616,0.17
PC,electricity,solar,CSP_storage,2100,capital,1616,0.17
RJ,electricity,solar,CSP_storage,2100,capital,1616,0.17
SK,electricity,solar,CSP_storage,2100,capital,1616,0.17
TN,electricity,solar,CSP_storage,2100,capital,1616,0.17
TS,electricity,solar,CSP_storage,2100,capital,1616,0.17
TR,electricity,solar,CSP_storage,2100,capital,1616,0.17
UK,electricity,solar,CSP_storage,2100,capital,1616,0.17
UP,electricity,solar,CSP_storage,2100,capital,1616,0.17
WB,electricity,solar,CSP_storage,2100,capital,1616,0.17
AN,electricity,wind,wind,2015,capital,302,0.052536507
AR,electricity,wind,wind,2015,capital,302,0.052536507
AS,electricity,wind,wind,2015,capital,302,0.052536507
AP,electricity,wind,wind,2015,capital,302,0.052536507
BR,electricity,wind,wind,2015,capital,302,0.052536507
CG,electricity,wind,wind,2015,capital,302,0.052536507
CH,electricity,wind,wind,2015,capital,302,0.052536507
DD,electricity,wind,wind,2015,capital,302,0.052536507
DL,electricity,wind,wind,2015,capital,302,0.052536507
DN,electricity,wind,wind,2015,capital,302,0.052536507
GA,electricity,wind,wind,2015,capital,302,0.052536507
GJ,electricity,wind,wind,2015,capital,302,0.052536507
HR,electricity,wind,wind,2015,capital,302,0.052536507
HP,electricity,wind,wind,2015,capital,302,0.052536507
JK,electricity,wind,wind,2015,capital,302,0.052536507
JH,electricity,wind,wind,2015,capital,302,0.052536507
LA,electricity,wind,wind,2015,capital,302,0.052536507
LD,electricity,wind,wind,2015,capital,302,0.052536507
KA,electricity,wind,wind,2015,capital,302,0.052536507
KL,electricity,wind,wind,2015,capital,302,0.052536507
MH,electricity,wind,wind,2015,capital,302,0.052536507
ML,electricity,wind,wind,2015,capital,302,0.052536507
MN,electricity,wind,wind,2015,capital,302,0.052536507
MP,electricity,wind,wind,2015,capital,302,0.052536507
MZ,electricity,wind,wind,2015,capital,302,0.052536507
NL,electricity,wind,wind,2015,capital,302,0.052536507
OD,electricity,wind,wind,2015,capital,302,0.052536507
PB,electricity,wind,wind,2015,capital,302,0.052536507
PC,electricity,wind,wind,2015,capital,302,0.052536507
RJ,electricity,wind,wind,2015,capital,302,0.052536507
SK,electricity,wind,wind,2015,capital,302,0.052536507
TN,electricity,wind,wind,2015,capital,302,0.052536507
TS,electricity,wind,wind,2015,capital,302,0.052536507
TR,electricity,wind,wind,2015,capital,302,0.052536507
UK,electricity,wind,wind,2015,capital,302,0.052536507
UP,electricity,wind,wind,2015,capital,302,0.052536507
WB,electricity,wind,wind,2015,capital,302,0.052536507
AN,electricity,wind,wind,2020,capital,281,0.05630186
AR,electricity,wind,wind,2020,capital,281,0.05630186
AS,electricity,wind,wind,2020,capital,281,0.05630186
AP,electricity,wind,wind,2020,capital,281,0.05630186
BR,electricity,wind,wind,2020,capital,281,0.05630186
CG,electricity,wind,wind,2020,capital,281,0.05630186
CH,electricity,wind,wind,2020,capital,281,0.05630186
DD,electricity,wind,wind,2020,capital,281,0.05630186
DL,electricity,wind,wind,2020,capital,281,0.05630186
DN,electricity,wind,wind,2020,capital,281,0.05630186
GA,electricity,wind,wind,2020,capital,281,0.05630186
GJ,electricity,wind,wind,2020,capital,281,0.05630186
HR,electricity,wind,wind,2020,capital,281,0.05630186
HP,electricity,wind,wind,2020,capital,281,0.05630186
JK,electricity,wind,wind,2020,capital,281,0.05630186
JH,electricity,wind,wind,2020,capital,281,0.05630186
LA,electricity,wind,wind,2020,capital,281,0.05630186
LD,electricity,wind,wind,2020,capital,281,0.05630186
KA,electricity,wind,wind,2020,capital,281,0.05630186
KL,electricity,wind,wind,2020,capital,281,0.05630186
MH,electricity,wind,wind,2020,capital,281,0.05630186
ML,electricity,wind,wind,2020,capital,281,0.05630186
MN,electricity,wind,wind,2020,capital,281,0.05630186
MP,electricity,wind,wind,2020,capital,281,0.05630186
MZ,electricity,wind,wind,2020,capital,281,0.05630186
NL,electricity,wind,wind,2020,capital,281,0.05630186
OD,electricity,wind,wind,2020,capital,281,0.05630186
PB,electricity,wind,wind,2020,capital,281,0.05630186
PC,electricity,wind,wind,2020,capital,281,0.05630186
RJ,electricity,wind,wind,2020,capital,281,0.05630186
SK,electricity,wind,wind,2020,capital,281,0.05630186
TN,electricity,wind,wind,2020,capital,281,0.05630186
TS,electricity,wind,wind,2020,capital,281,0.05630186
TR,electricity,wind,wind,2020,capital,281,0.05630186
UK,electricity,wind,wind,2020,capital,281,0.05630186
UP,electricity,wind,wind,2020,capital,281,0.05630186
WB,electricity,wind,wind,2020,capital,281,0.05630186
AN,electricity,wind,wind,2025,capital,272,0.05816479
AR,electricity,wind,wind,2025,capital,272,0.05816479
AS,electricity,wind,wind,2025,capital,272,0.05816479
AP,electricity,wind,wind,2025,capital,272,0.05816479
BR,electricity,wind,wind,2025,capital,272,0.05816479
CG,electricity,wind,wind,2025,capital,272,0.05816479
CH,electricity,wind,wind,2025,capital,272,0.05816479
DD,electricity,wind,wind,2025,capital,272,0.05816479
DL,electricity,wind,wind,2025,capital,272,0.05816479
DN,electricity,wind,wind,2025,capital,272,0.05816479
GA,electricity,wind,wind,2025,capital,272,0.05816479
GJ,electricity,wind,wind,2025,capital,272,0.05816479
HR,electricity,wind,wind,2025,capital,272,0.05816479
HP,electricity,wind,wind,2025,capital,272,0.05816479
JK,electricity,wind,wind,2025,capital,272,0.05816479
JH,electricity,wind,wind,2025,capital,272,0.05816479
LA,electricity,wind,wind,2025,capital,272,0.05816479
LD,electricity,wind,wind,2025,capital,272,0.05816479
KA,electricity,wind,wind,2025,capital,272,0.05816479
KL,electricity,wind,wind,2025,capital,272,0.05816479
MH,electricity,wind,wind,2025,capital,272,0.05816479
ML,electricity,wind,wind,2025,capital,272,0.05816479
MN,electricity,wind,wind,2025,capital,272,0.05816479
MP,electricity,wind,wind,2025,capital,272,0.05816479
MZ,electricity,wind,wind,2025,capital,272,0.05816479
NL,electricity,wind,wind,2025,capital,272,0.05816479
OD,electricity,wind,wind,2025,capital,272,0.05816479
PB,electricity,wind,wind,2025,capital,272,0.05816479
PC,electricity,wind,wind,2025,capital,272,0.05816479
RJ,electricity,wind,wind,2025,capital,272,0.05816479
SK,electricity,wind,wind,2025,capital,272,0.05816479
TN,electricity,wind,wind,2025,capital,272,0.05816479
TS,electricity,wind,wind,2025,capital,272,0.05816479
TR,electricity,wind,wind,2025,capital,272,0.05816479
UK,electricity,wind,wind,2025,capital,272,0.05816479
UP,electricity,wind,wind,2025,capital,272,0.05816479
WB,electricity,wind,wind,2025,capital,272,0.05816479
AN,electricity,wind,wind,2030,capital,261,0.060616179
AR,electricity,wind,wind,2030,capital,261,0.060616179
AS,electricity,wind,wind,2030,capital,261,0.060616179
AP,electricity,wind,wind,2030,capital,261,0.060616179
BR,electricity,wind,wind,2030,capital,261,0.060616179
CG,electricity,wind,wind,2030,capital,261,0.060616179
CH,electricity,wind,wind,2030,capital,261,0.060616179
DD,electricity,wind,wind,2030,capital,261,0.060616179
DL,electricity,wind,wind,2030,capital,261,0.060616179
DN,electricity,wind,wind,2030,capital,261,0.060616179
GA,electricity,wind,wind,2030,capital,261,0.060616179
GJ,electricity,wind,wind,2030,capital,261,0.060616179
HR,electricity,wind,wind,2030,capital,261,0.060616179
HP,electricity,wind,wind,2030,capital,261,0.060616179
JK,electricity,wind,wind,2030,capital,261,0.060616179
JH,electricity,wind,wind,2030,capital,261,0.060616179
LA,electricity,wind,wind,2030,capital,261,0.060616179
LD,electricity,wind,wind,2030,capital,261,0.060616179
KA,electricity,wind,wind,2030,capital,261,0.060616179
KL,electricity,wind,wind,2030,capital,261,0.060616179
MH,electricity,wind,wind,2030,capital,261,0.060616179
ML,electricity,wind,wind,2030,capital,261,0.060616179
MN,electricity,wind,wind,2030,capital,261,0.060616179
MP,electricity,wind,wind,2030,capital,261,0.060616179
MZ,electricity,wind,wind,2030,capital,261,0.060616179
NL,electricity,wind,wind,2030,capital,261,0.060616179
OD,electricity,wind,wind,2030,capital,261,0.060616179
PB,electricity,wind,wind,2030,capital,261,0.060616179
PC,electricity,wind,wind,2030,capital,261,0.060616179
RJ,electricity,wind,wind,2030,capital,261,0.060616179
SK,electricity,wind,wind,2030,capital,261,0.060616179
TN,electricity,wind,wind,2030,capital,261,0.060616179
TS,electricity,wind,wind,2030,capital,261,0.060616179
TR,electricity,wind,wind,2030,capital,261,0.060616179
UK,electricity,wind,wind,2030,capital,261,0.060616179
UP,electricity,wind,wind,2030,capital,261,0.060616179
WB,electricity,wind,wind,2030,capital,261,0.060616179
AN,electricity,wind,wind,2035,capital,259,0.061084258
AR,electricity,wind,wind,2035,capital,259,0.061084258
AS,electricity,wind,wind,2035,capital,259,0.061084258
AP,electricity,wind,wind,2035,capital,259,0.061084258
BR,electricity,wind,wind,2035,capital,259,0.061084258
CG,electricity,wind,wind,2035,capital,259,0.061084258
CH,electricity,wind,wind,2035,capital,259,0.061084258
DD,electricity,wind,wind,2035,capital,259,0.061084258
DL,electricity,wind,wind,2035,capital,259,0.061084258
DN,electricity,wind,wind,2035,capital,259,0.061084258
GA,electricity,wind,wind,2035,capital,259,0.061084258
GJ,electricity,wind,wind,2035,capital,259,0.061084258
HR,electricity,wind,wind,2035,capital,259,0.061084258
HP,electricity,wind,wind,2035,capital,259,0.061084258
JK,electricity,wind,wind,2035,capital,259,0.061084258
JH,electricity,wind,wind,2035,capital,259,0.061084258
LA,electricity,wind,wind,2035,capital,259,0.061084258
LD,electricity,wind,wind,2035,capital,259,0.061084258
KA,electricity,wind,wind,2035,capital,259,0.061084258
KL,electricity,wind,wind,2035,capital,259,0.061084258
MH,electricity,wind,wind,2035,capital,259,0.061084258
ML,electricity,wind,wind,2035,capital,259,0.061084258
MN,electricity,wind,wind,2035,capital,259,0.061084258
MP,electricity,wind,wind,2035,capital,259,0.061084258
MZ,electricity,wind,wind,2035,capital,259,0.061084258
NL,electricity,wind,wind,2035,capital,259,0.061084258
OD,electricity,wind,wind,2035,capital,259,0.061084258
PB,electricity,wind,wind,2035,capital,259,0.061084258
PC,electricity,wind,wind,2035,capital,259,0.061084258
RJ,electricity,wind,wind,2035,capital,259,0.061084258
SK,electricity,wind,wind,2035,capital,259,0.061084258
TN,electricity,wind,wind,2035,capital,259,0.061084258
TS,electricity,wind,wind,2035,capital,259,0.061084258
TR,electricity,wind,wind,2035,capital,259,0.061084258
UK,electricity,wind,wind,2035,capital,259,0.061084258
UP,electricity,wind,wind,2035,capital,259,0.061084258
WB,electricity,wind,wind,2035,capital,259,0.061084258
AN,electricity,wind,wind,2040,capital,254,0.062286704
AR,electricity,wind,wind,2040,capital,254,0.062286704
AS,electricity,wind,wind,2040,capital,254,0.062286704
AP,electricity,wind,wind,2040,capital,254,0.062286704
BR,electricity,wind,wind,2040,capital,254,0.062286704
CG,electricity,wind,wind,2040,capital,254,0.062286704
CH,electricity,wind,wind,2040,capital,254,0.062286704
DD,electricity,wind,wind,2040,capital,254,0.062286704
DL,electricity,wind,wind,2040,capital,254,0.062286704
DN,electricity,wind,wind,2040,capital,254,0.062286704
GA,electricity,wind,wind,2040,capital,254,0.062286704
GJ,electricity,wind,wind,2040,capital,254,0.062286704
HR,electricity,wind,wind,2040,capital,254,0.062286704
HP,electricity,wind,wind,2040,capital,254,0.062286704
JK,electricity,wind,wind,2040,capital,254,0.062286704
JH,electricity,wind,wind,2040,capital,254,0.062286704
LA,electricity,wind,wind,2040,capital,254,0.062286704
LD,electricity,wind,wind,2040,capital,254,0.062286704
KA,electricity,wind,wind,2040,capital,254,0.062286704
KL,electricity,wind,wind,2040,capital,254,0.062286704
MH,electricity,wind,wind,2040,capital,254,0.062286704
ML,electricity,wind,wind,2040,capital,254,0.062286704
MN,electricity,wind,wind,2040,capital,254,0.062286704
MP,electricity,wind,wind,2040,capital,254,0.062286704
MZ,electricity,wind,wind,2040,capital,254,0.062286704
NL,electricity,wind,wind,2040,capital,254,0.062286704
OD,electricity,wind,wind,2040,capital,254,0.062286704
PB,electricity,wind,wind,2040,capital,254,0.062286704
PC,electricity,wind,wind,2040,capital,254,0.062286704
RJ,electricity,wind,wind,2040,capital,254,0.062286704
SK,electricity,wind,wind,2040,capital,254,0.062286704
TN,electricity,wind,wind,2040,capital,254,0.062286704
TS,electricity,wind,wind,2040,capital,254,0.062286704
TR,electricity,wind,wind,2040,capital,254,0.062286704
UK,electricity,wind,wind,2040,capital,254,0.062286704
UP,electricity,wind,wind,2040,capital,254,0.062286704
WB,electricity,wind,wind,2040,capital,254,0.062286704
AN,electricity,wind,wind,2045,capital,249,0.063537441
AR,electricity,wind,wind,2045,capital,249,0.063537441
AS,electricity,wind,wind,2045,capital,249,0.063537441
AP,electricity,wind,wind,2045,capital,249,0.063537441
BR,electricity,wind,wind,2045,capital,249,0.063537441
CG,electricity,wind,wind,2045,capital,249,0.063537441
CH,electricity,wind,wind,2045,capital,249,0.063537441
DD,electricity,wind,wind,2045,capital,249,0.063537441
DL,electricity,wind,wind,2045,capital,249,0.063537441
DN,electricity,wind,wind,2045,capital,249,0.063537441
GA,electricity,wind,wind,2045,capital,249,0.063537441
GJ,electricity,wind,wind,2045,capital,249,0.063537441
HR,electricity,wind,wind,2045,capital,249,0.063537441
HP,electricity,wind,wind,2045,capital,249,0.063537441
JK,electricity,wind,wind,2045,capital,249,0.063537441
JH,electricity,wind,wind,2045,capital,249,0.063537441
LA,electricity,wind,wind,2045,capital,249,0.063537441
LD,electricity,wind,wind,2045,capital,249,0.063537441
KA,electricity,wind,wind,2045,capital,249,0.063537441
KL,electricity,wind,wind,2045,capital,249,0.063537441
MH,electricity,wind,wind,2045,capital,249,0.063537441
ML,electricity,wind,wind,2045,capital,249,0.063537441
MN,electricity,wind,wind,2045,capital,249,0.063537441
MP,electricity,wind,wind,2045,capital,249,0.063537441
MZ,electricity,wind,wind,2045,capital,249,0.063537441
NL,electricity,wind,wind,2045,capital,249,0.063537441
OD,electricity,wind,wind,2045,capital,249,0.063537441
PB,electricity,wind,wind,2045,capital,249,0.063537441
PC,electricity,wind,wind,2045,capital,249,0.063537441
RJ,electricity,wind,wind,2045,capital,249,0.063537441
SK,electricity,wind,wind,2045,capital,249,0.063537441
TN,electricity,wind,wind,2045,capital,249,0.063537441
TS,electricity,wind,wind,2045,capital,249,0.063537441
TR,electricity,wind,wind,2045,capital,249,0.063537441
UK,electricity,wind,wind,2045,capital,249,0.063537441
UP,electricity,wind,wind,2045,capital,249,0.063537441
WB,electricity,wind,wind,2045,capital,249,0.063537441
AN,electricity,wind,wind,2050,capital,244,0.064839438
AR,electricity,wind,wind,2050,capital,244,0.064839438
AS,electricity,wind,wind,2050,capital,244,0.064839438
AP,electricity,wind,wind,2050,capital,244,0.064839438
BR,electricity,wind,wind,2050,capital,244,0.064839438
CG,electricity,wind,wind,2050,capital,244,0.064839438
CH,electricity,wind,wind,2050,capital,244,0.064839438
DD,electricity,wind,wind,2050,capital,244,0.064839438
DL,electricity,wind,wind,2050,capital,244,0.064839438
DN,electricity,wind,wind,2050,capital,244,0.064839438
GA,electricity,wind,wind,2050,capital,244,0.064839438
GJ,electricity,wind,wind,2050,capital,244,0.064839438
HR,electricity,wind,wind,2050,capital,244,0.064839438
HP,electricity,wind,wind,2050,capital,244,0.064839438
JK,electricity,wind,wind,2050,capital,244,0.064839438
JH,electricity,wind,wind,2050,capital,244,0.064839438
LA,electricity,wind,wind,2050,capital,244,0.064839438
LD,electricity,wind,wind,2050,capital,244,0.064839438
KA,electricity,wind,wind,2050,capital,244,0.064839438
KL,electricity,wind,wind,2050,capital,244,0.064839438
MH,electricity,wind,wind,2050,capital,244,0.064839438
ML,electricity,wind,wind,2050,capital,244,0.064839438
MN,electricity,wind,wind,2050,capital,244,0.064839438
MP,electricity,wind,wind,2050,capital,244,0.064839438
MZ,electricity,wind,wind,2050,capital,244,0.064839438
NL,electricity,wind,wind,2050,capital,244,0.064839438
OD,electricity,wind,wind,2050,capital,244,0.064839438
PB,electricity,wind,wind,2050,capital,244,0.064839438
PC,electricity,wind,wind,2050,capital,244,0.064839438
RJ,electricity,wind,wind,2050,capital,244,0.064839438
SK,electricity,wind,wind,2050,capital,244,0.064839438
TN,electricity,wind,wind,2050,capital,244,0.064839438
TS,electricity,wind,wind,2050,capital,244,0.064839438
TR,electricity,wind,wind,2050,capital,244,0.064839438
UK,electricity,wind,wind,2050,capital,244,0.064839438
UP,electricity,wind,wind,2050,capital,244,0.064839438
WB,electricity,wind,wind,2050,capital,244,0.064839438
AN,electricity,wind,wind,2055,capital,241,0.065646568
AR,electricity,wind,wind,2055,capital,241,0.065646568
AS,electricity,wind,wind,2055,capital,241,0.065646568
AP,electricity,wind,wind,2055,capital,241,0.065646568
BR,electricity,wind,wind,2055,capital,241,0.065646568
CG,electricity,wind,wind,2055,capital,241,0.065646568
CH,electricity,wind,wind,2055,capital,241,0.065646568
DD,electricity,wind,wind,2055,capital,241,0.065646568
DL,electricity,wind,wind,2055,capital,241,0.065646568
DN,electricity,wind,wind,2055,capital,241,0.065646568
GA,electricity,wind,wind,2055,capital,241,0.065646568
GJ,electricity,wind,wind,2055,capital,241,0.065646568
HR,electricity,wind,wind,2055,capital,241,0.065646568
HP,electricity,wind,wind,2055,capital,241,0.065646568
JK,electricity,wind,wind,2055,capital,241,0.065646568
JH,electricity,wind,wind,2055,capital,241,0.065646568
LA,electricity,wind,wind,2055,capital,241,0.065646568
LD,electricity,wind,wind,2055,capital,241,0.065646568
KA,electricity,wind,wind,2055,capital,241,0.065646568
KL,electricity,wind,wind,2055,capital,241,0.065646568
MH,electricity,wind,wind,2055,capital,241,0.065646568
ML,electricity,wind,wind,2055,capital,241,0.065646568
MN,electricity,wind,wind,2055,capital,241,0.065646568
MP,electricity,wind,wind,2055,capital,241,0.065646568
MZ,electricity,wind,wind,2055,capital,241,0.065646568
NL,electricity,wind,wind,2055,capital,241,0.065646568
OD,electricity,wind,wind,2055,capital,241,0.065646568
PB,electricity,wind,wind,2055,capital,241,0.065646568
PC,electricity,wind,wind,2055,capital,241,0.065646568
RJ,electricity,wind,wind,2055,capital,241,0.065646568
SK,electricity,wind,wind,2055,capital,241,0.065646568
TN,electricity,wind,wind,2055,capital,241,0.065646568
TS,electricity,wind,wind,2055,capital,241,0.065646568
