INPUT_TABLE
Variable ID
RegionIntTechCapital

region,supplysector,subsector,intermittent.technology,year,input.capital,capital.overnight,fixed.charge.rate
MN,electricity,wind,wind,2080,capital,42.22450314,0.073192419
MP,electricity,wind,wind,2080,capital,66.83589312,0.073192419
MZ,electricity,wind,wind,2080,capital,305.5118988,0.073192419
NL,electricity,wind,wind,2080,capital,313.3825392,0.073192419
OD,electricity,wind,wind,2080,capital,149.608803,0.073192419
PB,electricity,wind,wind,2080,capital,156.2589865,0.073192419
PC,electricity,wind,wind,2080,capital,676.7336848,0.073192419
RJ,electricity,wind,wind,2080,capital,34.26131422,0.073192419
SK,electricity,wind,wind,2080,capital,140.3789998,0.073192419
TN,electricity,wind,wind,2080,capital,3.098699612,0.073192419
TR,electricity,wind,wind,2080,capital,357.091946,0.073192419
TS,electricity,wind,wind,2080,capital,80.61012606,0.073192419
UK,electricity,wind,wind,2080,capital,11.18196635,0.073192419
UP,electricity,wind,wind,2080,capital,5.181867592,0.073192419
WB,electricity,wind,wind,2080,capital,1.685969336,0.073192419
AN,electricity,wind,wind,2085,capital,676.7336848,0.073192419
AP,electricity,wind,wind,2085,capital,107.3717073,0.073192419
AR,electricity,wind,wind,2085,capital,676.7336848,0.073192419
AS,electricity,wind,wind,2085,capital,25.47924392,0.073192419
BR,electricity,wind,wind,2085,capital,229.5036102,0.073192419
CG,electricity,wind,wind,2085,capital,112.5459756,0.073192419
CH,electricity,wind,wind,2085,capital,676.7336848,0.073192419
DD,electricity,wind,wind,2085,capital,287.7497222,0.073192419
DL,electricity,wind,wind,2085,capital,322.327349,0.073192419
DN,electricity,wind,wind,2085,capital,292.0700026,0.073192419
GA,electricity,wind,wind,2085,capital,288.7441684,0.073192419
GJ,electricity,wind,wind,2085,capital,2.069828274,0.073192419
HP,electricity,wind,wind,2085,capital,97.79735886,0.073192419
HR,electricity,wind,wind,2085,capital,20.67358318,0.073192419
JH,electricity,wind,wind,2085,capital,249.2041214,0.073192419
JK,electricity,wind,wind,2085,capital,5.563622214,0.073192419
KA,electricity,wind,wind,2085,capital,4.92235953,0.073192419
KL,electricity,wind,wind,2085,capital,676.7336848,0.073192419
LA,electricity,wind,wind,2085,capital,676.7336848,0.073192419
LD,electricity,wind,wind,2085,capital,676.7336848,0.073192419
MH,electricity,wind,wind,2085,capital,3.875407404,0.073192419
ML,electricity,wind,wind,2085,capital,312.3222884,0.073192419
MN,electricity,wind,wind,2085,capital,42.22450314,0.073192419
MP,electricity,wind,wind,2085,capital,66.83589312,0.073192419
MZ,electricity,wind,wind,2085,capital,305.5118988,0.073192419
NL,electricity,wind,wind,2085,capital,313.3825392,0.073192419
OD,electricity,wind,wind,2085,capital,149.608803,0.073192419
PB,electricity,wind,wind,2085,capital,156.2589865,0.073192419
PC,electricity,wind,wind,2085,capital,676.7336848,0.073192419
RJ,electricity,wind,wind,2085,capital,34.26131422,0.073192419
SK,electricity,wind,wind,2085,capital,140.3789998,0.073192419
TN,electricity,wind,wind,2085,capital,3.098699612,0.073192419
TR,electricity,wind,wind,2085,capital,357.091946,0.073192419
TS,electricity,wind,wind,2085,capital,80.61012606,0.073192419
UK,electricity,wind,wind,2085,capital,11.18196635,0.073192419
UP,electricity,wind,wind,2085,capital,5.181867592,0.073192419
WB,electricity,wind,wind,2085,capital,1.685969336,0.073192419
AN,electricity,wind,wind,2090,capital,676.7336848,0.073192419
AP,electricity,wind,wind,2090,capital,107.3717073,0.073192419
AR,electricity,wind,wind,2090,capital,676.7336848,0.073192419
AS,electricity,wind,wind,2090,capital,25.47924392,0.073192419
BR,electricity,wind,wind,2090,capital,229.5036102,0.073192419
CG,electricity,wind,wind,2090,capital,112.5459756,0.073192419
CH,electricity,wind,wind,2090,capital,676.7336848,0.073192419
DD,electricity,wind,wind,2090,capital,287.7497222,0.073192419
DL,electricity,wind,wind,2090,capital,322.327349,0.073192419
DN,electricity,wind,wind,2090,capital,292.0700026,0.073192419
GA,electricity,wind,wind,2090,capital,288.7441684,0.073192419
GJ,electricity,wind,wind,2090,capital,2.069828274,0.073192419
HP,electricity,wind,wind,2090,capital,97.79735886,0.073192419
HR,electricity,wind,wind,2090,capital,20.67358318,0.073192419
JH,electricity,wind,wind,2090,capital,249.2041214,0.073192419
JK,electricity,wind,wind,2090,capital,5.563622214,0.073192419
KA,electricity,wind,wind,2090,capital,4.92235953,0.073192419
KL,electricity,wind,wind,2090,capital,676.7336848,0.073192419
LA,electricity,wind,wind,2090,capital,676.7336848,0.073192419
LD,electricity,wind,wind,2090,capital,676.7336848,0.073192419
MH,electricity,wind,wind,2090,capital,3.875407404,0.073192419
ML,electricity,wind,wind,2090,capital,312.3222884,0.073192419
MN,electricity,wind,wind,2090,capital,42.22450314,0.073192419
MP,electricity,wind,wind,2090,capital,66.83589312,0.073192419
MZ,electricity,wind,wind,2090,capital,305.5118988,0.073192419
NL,electricity,wind,wind,2090,capital,313.3825392,0.073192419
OD,electricity,wind,wind,2090,capital,149.608803,0.073192419
PB,electricity,wind,wind,2090,capital,156.2589865,0.073192419
PC,electricity,wind,wind,2090,capital,676.7336848,0.073192419
RJ,electricity,wind,wind,2090,capital,34.26131422,0.073192419
SK,electricity,wind,wind,2090,capital,140.3789998,0.073192419
TN,electricity,wind,wind,2090,capital,3.098699612,0.073192419
TR,electricity,wind,wind,2090,capital,357.091946,0.073192419
TS,electricity,wind,wind,2090,capital,80.61012606,0.073192419
UK,electricity,wind,wind,2090,capital,11.18196635,0.073192419
UP,electricity,wind,wind,2090,capital,5.181867592,0.073192419
WB,electricity,wind,wind,2090,capital,1.685969336,0.073192419
AN,electricity,wind,wind,2095,capital,676.7336848,0.073192419
AP,electricity,wind,wind,2095,capital,107.3717073,0.073192419
AR,electricity,wind,wind,2095,capital,676.7336848,0.073192419
AS,electricity,wind,wind,2095,capital,25.47924392,0.073192419
BR,electricity,wind,wind,2095,capital,229.5036102,0.073192419
CG,electricity,wind,wind,2095,capital,112.5459756,0.073192419
CH,electricity,wind,wind,2095,capital,676.7336848,0.073192419
DD,electricity,wind,wind,2095,capital,287.7497222,0.073192419
DL,electricity,wind,wind,2095,capital,322.327349,0.073192419
DN,electricity,wind,wind,2095,capital,292.0700026,0.073192419
GA,electricity,wind,wind,2095,capital,288.7441684,0.073192419
GJ,electricity,wind,wind,2095,capital,2.069828274,0.073192419
HP,electricity,wind,wind,2095,capital,97.79735886,0.073192419
HR,electricity,wind,wind,2095,capital,20.67358318,0.073192419
JH,electricity,wind,wind,2095,capital,249.2041214,0.073192419
JK,electricity,wind,wind,2095,capital,5.563622214,0.073192419
KA,electricity,wind,wind,2095,capital,4.92235953,0.073192419
KL,electricity,wind,wind,2095,capital,676.7336848,0.073192419
LA,electricity,wind,wind,2095,capital,676.7336848,0.073192419
LD,electricity,wind,wind,2095,capital,676.7336848,0.073192419
MH,electricity,wind,wind,2095,capital,3.875407404,0.073192419
ML,electricity,wind,wind,2095,capital,312.3222884,0.073192419
MN,electricity,wind,wind,2095,capital,42.22450314,0.073192419
MP,electricity,wind,wind,2095,capital,66.83589312,0.073192419
MZ,electricity,wind,wind,2095,capital,305.5118988,0.073192419
NL,electricity,wind,wind,2095,capital,313.3825392,0.073192419
OD,electricity,wind,wind,2095,capital,149.608803,0.073192419
PB,electricity,wind,wind,2095,capital,156.2589865,0.073192419
PC,electricity,wind,wind,2095,capital,676.7336848,0.073192419
RJ,electricity,wind,wind,2095,capital,34.26131422,0.073192419
SK,electricity,wind,wind,2095,capital,140.3789998,0.073192419
TN,electricity,wind,wind,2095,capital,3.098699612,0.073192419
TR,electricity,wind,wind,2095,capital,357.091946,0.073192419
TS,electricity,wind,wind,2095,capital,80.61012606,0.073192419
UK,electricity,wind,wind,2095,capital,11.18196635,0.073192419
UP,electricity,wind,wind,2095,capital,5.181867592,0.073192419
WB,electricity,wind,wind,2095,capital,1.685969336,0.073192419
AN,electricity,wind,wind,2100,capital,676.7336848,0.073192419
AP,electricity,wind,wind,2100,capital,107.3717073,0.073192419
AR,electricity,wind,wind,2100,capital,676.7336848,0.073192419
AS,electricity,wind,wind,2100,capital,25.47924392,0.073192419
BR,electricity,wind,wind,2100,capital,229.5036102,0.073192419
CG,electricity,wind,wind,2100,capital,112.5459756,0.073192419
CH,electricity,wind,wind,2100,capital,676.7336848,0.073192419
DD,electricity,wind,wind,2100,capital,287.7497222,0.073192419
DL,electricity,wind,wind,2100,capital,322.327349,0.073192419
DN,electricity,wind,wind,2100,capital,292.0700026,0.073192419
GA,electricity,wind,wind,2100,capital,288.7441684,0.073192419
GJ,electricity,wind,wind,2100,capital,2.069828274,0.073192419
HP,electricity,wind,wind,2100,capital,97.79735886,0.073192419
HR,electricity,wind,wind,2100,capital,20.67358318,0.073192419
JH,electricity,wind,wind,2100,capital,249.2041214,0.073192419
JK,electricity,wind,wind,2100,capital,5.563622214,0.073192419
KA,electricity,wind,wind,2100,capital,4.92235953,0.073192419
KL,electricity,wind,wind,2100,capital,676.7336848,0.073192419
LA,electricity,wind,wind,2100,capital,676.7336848,0.073192419
LD,electricity,wind,wind,2100,capital,676.7336848,0.073192419
MH,electricity,wind,wind,2100,capital,3.875407404,0.073192419
ML,electricity,wind,wind,2100,capital,312.3222884,0.073192419
MN,electricity,wind,wind,2100,capital,42.22450314,0.073192419
MP,electricity,wind,wind,2100,capital,66.83589312,0.073192419
MZ,electricity,wind,wind,2100,capital,305.5118988,0.073192419
NL,electricity,wind,wind,2100,capital,313.3825392,0.073192419
OD,electricity,wind,wind,2100,capital,149.608803,0.073192419
PB,electricity,wind,wind,2100,capital,156.2589865,0.073192419
PC,electricity,wind,wind,2100,capital,676.7336848,0.073192419
RJ,electricity,wind,wind,2100,capital,34.26131422,0.073192419
SK,electricity,wind,wind,2100,capital,140.3789998,0.073192419
TN,electricity,wind,wind,2100,capital,3.098699612,0.073192419
TR,electricity,wind,wind,2100,capital,357.091946,0.073192419
TS,electricity,wind,wind,2100,capital,80.61012606,0.073192419
UK,electricity,wind,wind,2100,capital,11.18196635,0.073192419
UP,electricity,wind,wind,2100,capital,5.181867592,0.073192419
WB,electricity,wind,wind,2100,capital,1.685969336,0.073192419
AN,electricity,solar,PV,1975,capital,578,0.13
AP,electricity,solar,PV,1975,capital,578,0.13
AR,electricity,solar,PV,1975,capital,578,0.13
AS,electricity,solar,PV,1975,capital,578,0.13
BR,electricity,solar,PV,1975,capital,578,0.13
CG,electricity,solar,PV,1975,capital,578,0.13
CH,electricity,solar,PV,1975,capital,578,0.13
DD,electricity,solar,PV,1975,capital,578,0.13
DL,electricity,solar,PV,1975,capital,578,0.13
DN,electricity,solar,PV,1975,capital,578,0.13
GA,electricity,solar,PV,1975,capital,578,0.13
GJ,electricity,solar,PV,1975,capital,578,0.13
HP,electricity,solar,PV,1975,capital,578,0.13
HR,electricity,solar,PV,1975,capital,578,0.13
JH,electricity,solar,PV,1975,capital,578,0.13
JK,electricity,solar,PV,1975,capital,578,0.13
KA,electricity,solar,PV,1975,capital,578,0.13
KL,electricity,solar,PV,1975,capital,578,0.13
LA,electricity,solar,PV,1975,capital,578,0.13
LD,electricity,solar,PV,1975,capital,578,0.13
MH,electricity,solar,PV,1975,capital,578,0.13
ML,electricity,solar,PV,1975,capital,578,0.13
MN,electricity,solar,PV,1975,capital,578,0.13
MP,electricity,solar,PV,1975,capital,578,0.13
MZ,electricity,solar,PV,1975,capital,578,0.13
NL,electricity,solar,PV,1975,capital,578,0.13
OD,electricity,solar,PV,1975,capital,578,0.13
PB,electricity,solar,PV,1975,capital,578,0.13
PC,electricity,solar,PV,1975,capital,578,0.13
RJ,electricity,solar,PV,1975,capital,578,0.13
SK,electricity,solar,PV,1975,capital,578,0.13
TN,electricity,solar,PV,1975,capital,578,0.13
TR,electricity,solar,PV,1975,capital,578,0.13
TS,electricity,solar,PV,1975,capital,578,0.13
UK,electricity,solar,PV,1975,capital,578,0.13
UP,electricity,solar,PV,1975,capital,578,0.13
WB,electricity,solar,PV,1975,capital,578,0.13
AN,electricity,solar,PV,1990,capital,578,0.13
AP,electricity,solar,PV,1990,capital,578,0.13
AR,electricity,solar,PV,1990,capital,578,0.13
AS,electricity,solar,PV,1990,capital,578,0.13
BR,electricity,solar,PV,1990,capital,578,0.13
CG,electricity,solar,PV,1990,capital,578,0.13
CH,electricity,solar,PV,1990,capital,578,0.13
DD,electricity,solar,PV,1990,capital,578,0.13
DL,electricity,solar,PV,1990,capital,578,0.13
DN,electricity,solar,PV,1990,capital,578,0.13
GA,electricity,solar,PV,1990,capital,578,0.13
GJ,electricity,solar,PV,1990,capital,578,0.13
HP,electricity,solar,PV,1990,capital,578,0.13
HR,electricity,solar,PV,1990,capital,578,0.13
JH,electricity,solar,PV,1990,capital,578,0.13
JK,electricity,solar,PV,1990,capital,578,0.13
KA,electricity,solar,PV,1990,capital,578,0.13
KL,electricity,solar,PV,1990,capital,578,0.13
LA,electricity,solar,PV,1990,capital,578,0.13
LD,electricity,solar,PV,1990,capital,578,0.13
MH,electricity,solar,PV,1990,capital,578,0.13
ML,electricity,solar,PV,1990,capital,578,0.13
MN,electricity,solar,PV,1990,capital,578,0.13
MP,electricity,solar,PV,1990,capital,578,0.13
MZ,electricity,solar,PV,1990,capital,578,0.13
NL,electricity,solar,PV,1990,capital,578,0.13
OD,electricity,solar,PV,1990,capital,578,0.13
PB,electricity,solar,PV,1990,capital,578,0.13
PC,electricity,solar,PV,1990,capital,578,0.13
RJ,electricity,solar,PV,1990,capital,578,0.13
SK,electricity,solar,PV,1990,capital,578,0.13
TN,electricity,solar,PV,1990,capital,578,0.13
TR,electricity,solar,PV,1990,capital,578,0.13
TS,electricity,solar,PV,1990,capital,578,0.13
UK,electricity,solar,PV,1990,capital,578,0.13
UP,electricity,solar,PV,1990,capital,578,0.13
WB,electricity,solar,PV,1990,capital,578,0.13
AN,electricity,solar,PV,2005,capital,578,0.13
AP,electricity,solar,PV,2005,capital,578,0.13
AR,electricity,solar,PV,2005,capital,578,0.13
AS,electricity,solar,PV,2005,capital,578,0.13
BR,electricity,solar,PV,2005,capital,578,0.13
CG,electricity,solar,PV,2005,capital,578,0.13
CH,electricity,solar,PV,2005,capital,578,0.13
DD,electricity,solar,PV,2005,capital,578,0.13
DL,electricity,solar,PV,2005,capital,578,0.13
DN,electricity,solar,PV,2005,capital,578,0.13
GA,electricity,solar,PV,2005,capital,578,0.13
GJ,electricity,solar,PV,2005,capital,578,0.13
HP,electricity,solar,PV,2005,capital,578,0.13
HR,electricity,solar,PV,2005,capital,578,0.13
JH,electricity,solar,PV,2005,capital,578,0.13
JK,electricity,solar,PV,2005,capital,578,0.13
KA,electricity,solar,PV,2005,capital,578,0.13
KL,electricity,solar,PV,2005,capital,578,0.13
LA,electricity,solar,PV,2005,capital,578,0.13
LD,electricity,solar,PV,2005,capital,578,0.13
MH,electricity,solar,PV,2005,capital,578,0.13
ML,electricity,solar,PV,2005,capital,578,0.13
MN,electricity,solar,PV,2005,capital,578,0.13
MP,electricity,solar,PV,2005,capital,578,0.13
MZ,electricity,solar,PV,2005,capital,578,0.13
NL,electricity,solar,PV,2005,capital,578,0.13
OD,electricity,solar,PV,2005,capital,578,0.13
PB,electricity,solar,PV,2005,capital,578,0.13
PC,electricity,solar,PV,2005,capital,578,0.13
RJ,electricity,solar,PV,2005,capital,578,0.13
SK,electricity,solar,PV,2005,capital,578,0.13
TN,electricity,solar,PV,2005,capital,578,0.13
TR,electricity,solar,PV,2005,capital,578,0.13
TS,electricity,solar,PV,2005,capital,578,0.13
UK,electricity,solar,PV,2005,capital,578,0.13
UP,electricity,solar,PV,2005,capital,578,0.13
WB,electricity,solar,PV,2005,capital,578,0.13
AN,electricity,solar,PV,2010,capital,578,0.13
AP,electricity,solar,PV,2010,capital,578,0.13
AR,electricity,solar,PV,2010,capital,578,0.13
AS,electricity,solar,PV,2010,capital,578,0.13
BR,electricity,solar,PV,2010,capital,578,0.13
CG,electricity,solar,PV,2010,capital,578,0.13
CH,electricity,solar,PV,2010,capital,578,0.13
DD,electricity,solar,PV,2010,capital,578,0.13
DL,electricity,solar,PV,2010,capital,578,0.13
DN,electricity,solar,PV,2010,capital,578,0.13
GA,electricity,solar,PV,2010,capital,578,0.13
GJ,electricity,solar,PV,2010,capital,578,0.13
HP,electricity,solar,PV,2010,capital,578,0.13
HR,electricity,solar,PV,2010,capital,578,0.13
JH,electricity,solar,PV,2010,capital,578,0.13
JK,electricity,solar,PV,2010,capital,578,0.13
KA,electricity,solar,PV,2010,capital,578,0.13
KL,electricity,solar,PV,2010,capital,578,0.13
LA,electricity,solar,PV,2010,capital,578,0.13
LD,electricity,solar,PV,2010,capital,578,0.13
MH,electricity,solar,PV,2010,capital,578,0.13
ML,electricity,solar,PV,2010,capital,578,0.13
MN,electricity,solar,PV,2010,capital,578,0.13
MP,electricity,solar,PV,2010,capital,578,0.13
MZ,electricity,solar,PV,2010,capital,578,0.13
NL,electricity,solar,PV,2010,capital,578,0.13
OD,electricity,solar,PV,2010,capital,578,0.13
PB,electricity,solar,PV,2010,capital,578,0.13
PC,electricity,solar,PV,2010,capital,578,0.13
RJ,electricity,solar,PV,2010,capital,578,0.13
SK,electricity,solar,PV,2010,capital,578,0.13
TN,electricity,solar,PV,2010,capital,578,0.13
TR,electricity,solar,PV,2010,capital,578,0.13
TS,electricity,solar,PV,2010,capital,578,0.13
UK,electricity,solar,PV,2010,capital,578,0.13
UP,electricity,solar,PV,2010,capital,578,0.13
WB,electricity,solar,PV,2010,capital,578,0.13
AN,electricity,solar,PV,2015,capital,289,0.12944
AP,electricity,solar,PV,2015,capital,289,0.12944
AR,electricity,solar,PV,2015,capital,289,0.12944
AS,electricity,solar,PV,2015,capital,289,0.12944
BR,electricity,solar,PV,2015,capital,289,0.12944
CG,electricity,solar,PV,2015,capital,289,0.12944
CH,electricity,solar,PV,2015,capital,289,0.12944
DD,electricity,solar,PV,2015,capital,289,0.12944
DL,electricity,solar,PV,2015,capital,289,0.12944
DN,electricity,solar,PV,2015,capital,289,0.12944
GA,electricity,solar,PV,2015,capital,289,0.12944
GJ,electricity,solar,PV,2015,capital,289,0.12944
HP,electricity,solar,PV,2015,capital,289,0.12944
HR,electricity,solar,PV,2015,capital,289,0.12944
JH,electricity,solar,PV,2015,capital,289,0.12944
JK,electricity,solar,PV,2015,capital,289,0.12944
KA,electricity,solar,PV,2015,capital,289,0.12944
KL,electricity,solar,PV,2015,capital,289,0.12944
LA,electricity,solar,PV,2015,capital,289,0.12944
LD,electricity,solar,PV,2015,capital,289,0.12944
MH,electricity,solar,PV,2015,capital,289,0.12944
ML,electricity,solar,PV,2015,capital,289,0.12944
MN,electricity,solar,PV,2015,capital,289,0.12944
MP,electricity,solar,PV,2015,capital,289,0.12944
MZ,electricity,solar,PV,2015,capital,289,0.12944
NL,electricity,solar,PV,2015,capital,289,0.12944
OD,electricity,solar,PV,2015,capital,289,0.12944
PB,electricity,solar,PV,2015,capital,289,0.12944
PC,electricity,solar,PV,2015,capital,289,0.12944
RJ,electricity,solar,PV,2015,capital,289,0.12944
SK,electricity,solar,PV,2015,capital,289,0.12944
TN,electricity,solar,PV,2015,capital,289,0.12944
TR,electricity,solar,PV,2015,capital,289,0.12944
TS,electricity,solar,PV,2015,capital,289,0.12944
UK,electricity,solar,PV,2015,capital,289,0.12944
UP,electricity,solar,PV,2015,capital,289,0.12944
WB,electricity,solar,PV,2015,capital,289,0.12944
AN,electricity,solar,PV,2020,capital,151,0.12163
AP,electricity,solar,PV,2020,capital,151,0.12163
AR,electricity,solar,PV,2020,capital,151,0.12163
AS,electricity,solar,PV,2020,capital,151,0.12163
BR,electricity,solar,PV,2020,capital,151,0.12163
CG,electricity,solar,PV,2020,capital,151,0.12163
CH,electricity,solar,PV,2020,capital,151,0.12163
DD,electricity,solar,PV,2020,capital,151,0.12163
DL,electricity,solar,PV,2020,capital,151,0.12163
DN,electricity,solar,PV,2020,capital,151,0.12163
GA,electricity,solar,PV,2020,capital,151,0.12163
GJ,electricity,solar,PV,2020,capital,151,0.12163
HP,electricity,solar,PV,2020,capital,151,0.12163
HR,electricity,solar,PV,2020,capital,151,0.12163
JH,electricity,solar,PV,2020,capital,151,0.12163
JK,electricity,solar,PV,2020,capital,151,0.12163
KA,electricity,solar,PV,2020,capital,151,0.12163
KL,electricity,solar,PV,2020,capital,151,0.12163
LA,electricity,solar,PV,2020,capital,151,0.12163
LD,electricity,solar,PV,2020,capital,151,0.12163
MH,electricity,solar,PV,2020,capital,151,0.12163
ML,electricity,solar,PV,2020,capital,151,0.12163
MN,electricity,solar,PV,2020,capital,151,0.12163
MP,electricity,solar,PV,2020,capital,151,0.12163
MZ,electricity,solar,PV,2020,capital,151,0.12163
NL,electricity,solar,PV,2020,capital,151,0.12163
OD,electricity,solar,PV,2020,capital,151,0.12163
PB,electricity,solar,PV,2020,capital,151,0.12163
PC,electricity,solar,PV,2020,capital,151,0.12163
RJ,electricity,solar,PV,2020,capital,151,0.087163
SK,electricity,solar,PV,2020,capital,151,0.12163
TN,electricity,solar,PV,2020,capital,151,0.12163
TR,electricity,solar,PV,2020,capital,151,0.12163
TS,electricity,solar,PV,2020,capital,151,0.12163
UK,electricity,solar,PV,2020,capital,151,0.12163
UP,electricity,solar,PV,2020,capital,151,0.12163
WB,electricity,solar,PV,2020,capital,151,0.12163
AN,electricity,solar,PV,2025,capital,136,0.12851
AP,electricity,solar,PV,2025,capital,136,0.12851
AR,electricity,solar,PV,2025,capital,136,0.12851
AS,electricity,solar,PV,2025,capital,136,0.12851
BR,electricity,solar,PV,2025,capital,136,0.12851
CG,electricity,solar,PV,2025,capital,136,0.12851
CH,electricity,solar,PV,2025,capital,136,0.065
DD,electricity,solar,PV,2025,capital,136,0.12851
DL,electricity,solar,PV,2025,capital,136,0.065
DN,electricity,solar,PV,2025,capital,136,0.12851
GA,electricity,solar,PV,2025,capital,136,0.12851
GJ,electricity,solar,PV,2025,capital,136,0.12851
HP,electricity,solar,PV,2025,capital,136,0.065
HR,electricity,solar,PV,2025,capital,136,0.065
JH,electricity,solar,PV,2025,capital,136,0.12851
JK,electricity,solar,PV,2025,capital,136,0.065
KA,electricity,solar,PV,2025,capital,136,0.12851
KL,electricity,solar,PV,2025,capital,136,0.12851
LA,electricity,solar,PV,2025,capital,136,0.065
LD,electricity,solar,PV,2025,capital,136,0.12851
MH,electricity,solar,PV,2025,capital,136,0.12851
ML,electricity,solar,PV,2025,capital,136,0.12851
MN,electricity,solar,PV,2025,capital,136,0.12851
MP,electricity,solar,PV,2025,capital,136,0.12851
MZ,electricity,solar,PV,2025,capital,136,0.12851
NL,electricity,solar,PV,2025,capital,136,0.12851
OD,electricity,solar,PV,2025,capital,136,0.12851
PB,electricity,solar,PV,2025,capital,136,0.065
PC,electricity,solar,PV,2025,capital,136,0.12851
RJ,electricity,solar,PV,2025,capital,136,0.065
SK,electricity,solar,PV,2025,capital,136,0.12851
TN,electricity,solar,PV,2025,capital,136,0.12851
TR,electricity,solar,PV,2025,capital,136,0.12851
TS,electricity,solar,PV,2025,capital,136,0.12851
UK,electricity,solar,PV,2025,capital,136,0.065
UP,electricity,solar,PV,2025,capital,136,0.065
WB,electricity,solar,PV,2025,capital,136,0.12851
AN,electricity,solar,PV,2030,capital,116,0.14916
AP,electricity,solar,PV,2030,capital,116,0.14916
AR,electricity,solar,PV,2030,capital,116,0.14916
AS,electricity,solar,PV,2030,capital,116,0.14916
BR,electricity,solar,PV,2030,capital,116,0.14916
CG,electricity,solar,PV,2030,capital,116,0.14916
CH,electricity,solar,PV,2030,capital,116,0.07
DD,electricity,solar,PV,2030,capital,116,0.14916
DL,electricity,solar,PV,2030,capital,116,0.07
DN,electricity,solar,PV,2030,capital,116,0.14916
GA,electricity,solar,PV,2030,capital,116,0.14916
GJ,electricity,solar,PV,2030,capital,116,0.14916
HP,electricity,solar,PV,2030,capital,116,0.07
HR,electricity,solar,PV,2030,capital,116,0.07
JH,electricity,solar,PV,2030,capital,116,0.14916
JK,electricity,solar,PV,2030,capital,116,0.07
KA,electricity,solar,PV,2030,capital,116,0.14916
KL,electricity,solar,PV,2030,capital,116,0.14916
LA,electricity,solar,PV,2030,capital,116,0.07
LD,electricity,solar,PV,2030,capital,116,0.14916
MH,electricity,solar,PV,2030,capital,116,0.14916
ML,electricity,solar,PV,2030,capital,116,0.14916
MN,electricity,solar,PV,2030,capital,116,0.14916
MP,electricity,solar,PV,2030,capital,116,0.14916
MZ,electricity,solar,PV,2030,capital,116,0.14916
NL,electricity,solar,PV,2030,capital,116,0.14916
OD,electricity,solar,PV,2030,capital,116,0.14916
PB,electricity,solar,PV,2030,capital,116,0.07
PC,electricity,solar,PV,2030,capital,116,0.14916
RJ,electricity,solar,PV,2030,capital,116,0.07
SK,electricity,solar,PV,2030,capital,116,0.14916
TN,electricity,solar,PV,2030,capital,116,0.14916
TR,electricity,solar,PV,2030,capital,116,0.14916
TS,electricity,solar,PV,2030,capital,116,0.14916
UK,electricity,solar,PV,2030,capital,116,0.07
UP,electricity,solar,PV,2030,capital,116,0.07
WB,electricity,solar,PV,2030,capital,116,0.14916
AN,electricity,solar,PV,2035,capital,98,0.1664
AP,electricity,solar,PV,2035,capital,98,0.1664
AR,electricity,solar,PV,2035,capital,98,0.1664
AS,electricity,solar,PV,2035,capital,98,0.1664
BR,electricity,solar,PV,2035,capital,98,0.1664
CG,electricity,solar,PV,2035,capital,98,0.1664
CH,electricity,solar,PV,2035,capital,98,0.08
DD,electricity,solar,PV,2035,capital,98,0.1664
DL,electricity,solar,PV,2035,capital,98,0.08
DN,electricity,solar,PV,2035,capital,98,0.1664
GA,electricity,solar,PV,2035,capital,98,0.1664
GJ,electricity,solar,PV,2035,capital,98,0.1664
HP,electricity,solar,PV,2035,capital,98,0.08
HR,electricity,solar,PV,2035,capital,98,0.08
JH,electricity,solar,PV,2035,capital,98,0.1664
JK,electricity,solar,PV,2035,capital,98,0.08
KA,electricity,solar,PV,2035,capital,98,0.1664
KL,electricity,solar,PV,2035,capital,98,0.1664
LA,electricity,solar,PV,2035,capital,98,0.08
LD,electricity,solar,PV,2035,capital,98,0.1664
MH,electricity,solar,PV,2035,capital,98,0.1664
ML,electricity,solar,PV,2035,capital,98,0.1664
MN,electricity,solar,PV,2035,capital,98,0.1664
MP,electricity,solar,PV,2035,capital,98,0.1664
MZ,electricity,solar,PV,2035,capital,98,0.1664
NL,electricity,solar,PV,2035,capital,98,0.1664
OD,electricity,solar,PV,2035,capital,98,0.1664
PB,electricity,solar,PV,2035,capital,98,0.08
PC,electricity,solar,PV,2035,capital,98,0.1664
RJ,electricity,solar,PV,2035,capital,98,0.08
SK,electricity,solar,PV,2035,capital,98,0.1664
TN,electricity,solar,PV,2035,capital,98,0.1664
TR,electricity,solar,PV,2035,capital,98,0.1664
TS,electricity,solar,PV,2035,capital,98,0.1664
UK,electricity,solar,PV,2035,capital,98,0.08
UP,electricity,solar,PV,2035,capital,98,0.08
WB,electricity,solar,PV,2035,capital,98,0.1664
AN,electricity,solar,PV,2040,capital,84,0.1947
AP,electricity,solar,PV,2040,capital,84,0.1947
AR,electricity,solar,PV,2040,capital,84,0.1947
AS,electricity,solar,PV,2040,capital,84,0.1947
BR,electricity,solar,PV,2040,capital,84,0.1947
CG,electricity,solar,PV,2040,capital,84,0.1947
CH,electricity,solar,PV,2040,capital,84,0.09
DD,electricity,solar,PV,2040,capital,84,0.1947
DL,electricity,solar,PV,2040,capital,84,0.09
DN,electricity,solar,PV,2040,capital,84,0.1947
GA,electricity,solar,PV,2040,capital,84,0.1947
GJ,electricity,solar,PV,2040,capital,84,0.1947
HP,electricity,solar,PV,2040,capital,84,0.09
HR,electricity,solar,PV,2040,capital,84,0.09
